task_id,soc_code,label,eloundou_label,explanation
20474,13-1151.00,E2,E2,"An LLM chat interface can help draft training outlines, agendas, onboarding materials, learning objectives, quizzes, and communications, but “design, plan, organize, or direct” full orientation and training programs often depends on company-specific policies, internal documents, current role requirements, scheduling, LMS/HR systems, and coordination with stakeholders. LLM-powered applications that retrieve internal knowledge, integrate with training platforms, and automate customization and administration could reduce the time by half or more."
102,13-1151.00,E1,E2,"Developing alternative training methods is largely a text-and-reasoning task: diagnosing why current training is underperforming, brainstorming revised approaches, and drafting new training plans or materials. An LLM can quickly generate and compare alternative instructional strategies, suggest changes based on described outcomes, and help write updated curricula or evaluation plans, likely cutting completion time by at least half when the relevant context can be provided in text."
101,13-1151.00,E1,E1,"Evaluating outlines, text, and handouts is primarily a text-based review task. An LLM can quickly assess clarity, completeness, alignment with objectives, tone, structure, and likely learner comprehension, and suggest revisions or identify gaps. Since the core materials can be provided directly in the chat context, direct LLM use could plausibly cut the evaluation time by at least half with similar quality."
20476,13-1151.00,E1,E2,"Monitoring training costs and preparing budget reports is largely a text-and-spreadsheet analysis task. An LLM can quickly help organize expense data provided in the prompt, draft budget justifications, summarize spending trends, explain variances, and produce polished report language, cutting the time by at least half for an average worker when the relevant figures and context fit in the input."
106,13-1151.00,E1,E2,"Designing executive-development programs is largely a text-and-reasoning task: identifying competencies, outlining curricula, drafting assessments, mentoring structures, and development plans. An LLM can quickly generate program frameworks, competency models, learning paths, workshop agendas, and draft communications, cutting planning time by at least half when given the organization’s goals and constraints in the prompt."
93,13-1151.00,E2,E2,"A chat-only LLM can summarize individual articles if their text is provided, but “keeping up with developments” depends heavily on retrieving many current, up-to-date journals, books, and articles, often beyond the model’s built-in knowledge and context window. An LLM-powered application that monitors sources, retrieves new publications, and produces tailored summaries or digests could cut the time by more than half."
99,13-1151.00,E0,E2,"The core of this task is attending meetings or seminars to gather information, which requires real-time participation and human presence. A chat-only LLM can help summarize notes after the fact, but it cannot by itself replace attending and capturing the information well enough to cut total task time by half."
100,13-1151.00,E2,E2,"Coordinating recruitment and placement involves outreach, screening, matching candidates to programs, and often using up-to-date applicant data, schedules, and organizational records. A chat-only LLM can help draft emails, screening questions, and placement communications, but likely would not by itself cut the full task time by half. An LLM-powered application integrated with applicant databases, calendars, and internal program criteria could automate much of the matching, communication, and tracking work, making this exposed via software built on top of the LLM."
105,13-1151.00,E2,E2,"Choosing and assigning instructors depends on up-to-date availability, qualifications, schedules, budgets, and internal records that a chat-only LLM would not reliably have. However, an LLM-powered application connected to HR/training databases could quickly match instructors to courses and constraints, cutting the task time substantially."
108,13-1151.00,E2,E2,"An LLM chat interface can help draft proposals, summarize client requirements, suggest pricing language, and prepare negotiation talking points, but contract negotiation usually involves back-and-forth with clients, organization-specific policies, and current pricing/terms that may not fit in the prompt or be fully delegated to chat alone. However, an LLM-powered system integrated with contract templates, internal pricing rules, CRM data, and negotiation support could plausibly cut the time by half or more."
20477,13-1151.00,E0,E2,"This task centers on supervising and evaluating instructors and making referral decisions, which typically depends on ongoing human observation, interpersonal judgment, and organizational context. A chat-based LLM can help draft evaluation notes or suggest development options, but direct access alone would not cut the overall task time by half because the core work requires human oversight and interaction."
95,13-1151.00,E2,E2,"A chat-only LLM can help draft schedules or reason through constraints, but actually scheduling classes usually depends on searching and updating current calendars, room inventories, equipment availability, and instructor schedules across organizational systems. An LLM-powered scheduling application integrated with those live data sources could cut the time by more than half, but the LLM alone likely cannot."
111,13-1151.00,E1,E2,"An LLM chat interface can quickly draft referral recommendations, identify likely categories of support services or job placement resources based on a trainee’s situation, and generate referral messages or guidance scripts. The task is primarily text- and judgment-based, and the relevant context about the trainee can fit in the prompt. While the human still decides and sends the referral, the LLM can plausibly cut the time by more than half."
19558,13-1151.00,E1,E2,"Developing or implementing environmental-impact training programs is largely a text-and-knowledge task: drafting curricula, lesson plans, slides, quizzes, facilitator guides, and adapting materials for different audiences. An LLM can generate and revise these materials quickly from provided requirements, cutting time by well over half. While implementation may include some human delivery or coordination, the core task as stated can be substantially accelerated through direct chat use alone."
21744,15-1299.04,E0,E0,"This task is primarily about inspecting real-world physical conditions around servers and network devices—such as environmental risks, tampering exposure, and disaster vulnerability—which requires on-site observation and physical assessment. A text-only LLM cannot directly examine the facility, and image capabilities would not reliably replace the needed in-person evaluation for more than half the task."
21745,15-1299.04,E1,E2,"Collecting stakeholder data and turning it into a risk evaluation and mitigation strategy is largely a text-based task: drafting interview questions, summarizing stakeholder input, identifying likely risks, and proposing mitigations. A chat LLM can substantially speed this up by generating questionnaires, organizing notes, extracting themes, and drafting risk assessments and mitigation plans from provided context, often cutting the time by at least half."
21746,15-1299.04,E2,E1,"An LLM chat interface can help draft audit checklists, interpret standards, summarize findings, and write reports, but conducting a network and security system audit usually depends on interacting with live systems, scanning tools, configurations, logs, and up-to-date vulnerabilities that are not fully available in a 2000-word prompt. LLM-powered applications integrated with security tools and organizational data could substantially speed the task by analyzing scan outputs, configs, and evidence against established criteria."
21747,15-1299.04,E2,E1,"An LLM chat interface can explain least functionality/least access principles, suggest hardening checklists, draft configuration guidance, and review proposed settings, but actually configuring information systems usually requires interacting with specific systems, tools, inventories, and up-to-date environment details not contained in a short prompt. LLM-powered security applications integrated with system configs, policy baselines, and asset data could automate recommendations and changes much more substantially, making this better fit E2 than E1."
21748,15-1299.04,E1,E1,"Designing security solutions for known device vulnerabilities is largely a text-and-code reasoning task: reviewing vulnerability details, proposing mitigations, comparing architectures, and drafting implementation guidance. A chat LLM can substantially speed this up by generating remediation options, hardening recommendations, configuration examples, and design tradeoff summaries from the provided context, without requiring physical access or image input."
21749,15-1299.04,E2,E1,"An LLM chat interface can help draft test plans, map known threat actor TTPs to frameworks like MITRE ATT&CK, and generate scripts or documentation, but “develop and execute” realistic penetration tests also depends on interacting with live target systems, using specialized security tools, and incorporating up-to-date threat intelligence that may not fit in the prompt or be current in the model. LLM-powered security applications integrated with scanners, exploit frameworks, and current threat intel could reduce the time by half or more."
21750,15-1299.04,E1,E1,"Developing infiltration tests is largely a text-and-code task: reasoning about attack paths, selecting likely vulnerabilities, and writing exploit/test scripts or step-by-step test plans from a description of the target environment. A strong LLM can substantially speed drafting and adapting these tests through chat alone. While actual execution against devices may require other tools, the task as stated is to develop the tests, which is directly exposed."
21751,15-1299.04,E1,E2,"Developing presentations on threat intelligence is primarily a text-based synthesis and writing task. An LLM can quickly outline the deck, summarize known threat trends from provided materials, draft slide content, speaker notes, and tailor messaging to different audiences, cutting time by well over half. It may lack very recent threat facts unless supplied in the prompt, but the core task is still directly exposed through chat alone."
21752,15-1299.04,E1,E1,"Developing penetration testing processes is largely a text-and-knowledge task: defining test plans, methodologies, checklists, scopes, procedures, reporting templates, and adapting them to wireless, network, or telecom contexts. An LLM can draft and refine these processes from requirements and standards, which could cut the time by at least half for an average worker. While executing the tests may require specialized tools, the task here is developing the processes, which is directly exposed."
21753,15-1299.04,E1,E2,"Discussing security solutions is primarily a text-and-language task: preparing recommendations, comparing options, explaining risks, drafting talking points, and tailoring messages for technical teams or management. An LLM chat interface can quickly generate summaries, pros/cons, meeting agendas, briefing notes, and suggested responses, cutting preparation time by well over half while the human still leads the actual conversation."
21754,15-1299.04,E1,E1,"Documenting penetration test findings is primarily a text-production task: organizing evidence, describing vulnerabilities, assessing impact, and drafting remediation recommendations. A chat-based LLM can substantially speed this up by turning notes or rough findings into clear, structured report sections with equivalent quality, without needing additional tools beyond text input/output."
21755,15-1299.04,E1,E1,"Evaluating vulnerability assessments is largely a text-and-code analysis task: reviewing scan results, configurations, findings, severity, likely exploit paths, and remediation logic. An LLM can quickly summarize reports, identify inconsistencies or false positives, map findings to known security concepts, and draft evaluation notes or recommendations from provided context. This could plausibly cut the time by at least half for an average penetration tester, as long as the needed evidence fits in the prompt and no live system access is required."
21756,15-1299.04,E2,E1,"Gathering cyber intelligence often depends on searching and synthesizing large, up-to-date sources such as threat feeds, CVE databases, vendor advisories, internal asset information, and prior reports. A chat-only LLM can help analyze findings or draft summaries, but without retrieval over current external and organizational data it likely would not cut the task time by half. An LLM-powered application that automatically collects, searches, correlates, and summarizes this intelligence could."
21757,15-1299.04,E2,E2,"Identifying new threat tactics, techniques, or procedures depends heavily on up-to-date threat intelligence, recent incident reports, malware analyses, and often large corpora of security data that a standalone chat LLM cannot reliably access as of March 2026. However, an LLM-powered application connected to current threat feeds, internal logs, and searchable security knowledge bases could summarize emerging TTPs and help analysts identify patterns much faster, likely by more than half."
21758,15-1299.04,E2,E1,"An LLM chat interface can help plan tests, suggest attack paths, write scripts, and interpret findings, but identifying security weaknesses through penetration testing usually depends on interacting with live systems, tools, configurations, and up-to-date vulnerabilities that are outside the model’s standalone text-only context. LLM-powered applications integrated with scanning, exploit, logging, and retrieval systems could reduce the time by half or more, so this is better classified as E2."
21759,15-1299.04,E2,E2,"Investigating security incidents often requires analyzing large volumes of logs, artifacts, malware samples, and up-to-date threat intelligence across multiple systems. A chat-only LLM can help explain forensic methods, summarize findings, draft reports, or suggest hypotheses, but by itself it usually cannot ingest all relevant data, retrieve current indicators, or integrate directly with forensic and SIEM tools well enough to cut time by half. LLM-powered applications connected to those data sources and tools could substantially accelerate triage, correlation, root cause analysis, and reporting."
21760,15-1299.04,E2,E1,"A chat-only LLM can explain known penetration testing concepts and summarize provided materials, but “keeping up” with new tools and methods depends heavily on up-to-date information that may be newer than the model’s knowledge. An LLM-powered application that retrieves current security blogs, CVEs, tool releases, research papers, and community discussions, then summarizes and organizes them for the tester, could reduce the time required by more than half."
21761,15-1299.04,E2,E2,"Staying up to date depends heavily on recent, rapidly changing information about new exploits, tools, techniques, and threat activity. A chat-only LLM without web access or current data cannot reliably provide that knowledge. However, an LLM-powered application connected to up-to-date security feeds, blogs, CVE databases, and internal notes could summarize trends and greatly reduce the time needed to maintain current awareness."
21762,15-1299.04,E1,E1,"Preparing and submitting reports on the results of security fixes is primarily a text-based task. An LLM can quickly turn notes, scan outputs, remediation details, and validation results into a clear professional report, summarize findings, structure executive and technical sections, and improve wording and consistency. This could plausibly cut reporting time by more than half with equivalent quality, assuming the tester provides the underlying facts."
21763,15-1299.04,E2,E1,"A chat-only LLM can help plan tests, explain vulnerabilities, draft payloads/scripts, and summarize findings, but actually testing security usually requires interacting with live systems, tools, and up-to-date target-specific information. LLM-powered applications integrated with scanners, browsers, exploit frameworks, and system outputs could reduce the time substantially by guiding or automating parts of reconnaissance, exploit generation, and reporting."
21764,15-1299.04,E1,E2,"Updating corporate cybersecurity policies is largely a text-based task: drafting, revising, comparing against standards, identifying gaps, and tailoring language to organizational needs. An LLM can substantially speed up producing policy drafts, edits, checklists, and clearer wording from provided context, often by more than half, without needing additional tools beyond chat."
21765,15-1299.04,E1,E1,"Writing audit reports is primarily a text-generation and editing task. An LLM can quickly turn technical findings, notes, and remediation points into a clear, structured report, improve wording for different audiences, and suggest recommendations, cutting drafting time by well over half when the relevant context is provided in text."
16169,15-1299.09,E2,E2,"Managing execution against budget, schedule, and scope depends heavily on up-to-date project data, coordination across tools and teams, and ongoing monitoring. A chat-only LLM can help draft status updates, risk logs, plans, and communications, but by itself it likely would not cut the full task time by half. LLM-powered software integrated with project management systems could automatically summarize progress, flag scope or budget risks, and generate tailored reports, which could reduce the time substantially."
16154,15-1299.09,E0,E2,"This task centers on conferring with project personnel, which typically requires back-and-forth human interaction, coordination, and judgment in live organizational contexts. An LLM can help draft agendas, summarize issues, or suggest resolutions, but direct chat access alone would not usually cut the total time by half because the core work is the interpersonal discussion and alignment with stakeholders."
16157,15-1299.09,E2,E2,"Tracking milestones and deliverables often depends on up-to-date project data spread across tools like Jira, Asana, email, calendars, and internal documents. A chat-only LLM can help draft status summaries or milestone checklists, but by itself it may not cut time by half because it lacks direct access to live project systems. An LLM-powered application integrated with those sources could automatically aggregate progress, flag risks, and generate status updates, making this task substantially faster."
16152,15-1299.09,E2,E1,"An LLM chat interface can help draft deliverables, check them against stated requirements, and generate quality-control checklists, but “submitting project deliverables” usually also involves organization-specific systems, workflows, approvals, and up-to-date project artifacts not fully available in a 2000-word prompt. LLM-powered software integrated with project repositories, QA criteria, and submission platforms could reduce the time by half or more by automatically validating completeness and formatting deliverables for submission."
16155,15-1299.09,E2,E2,"Direct customer communication and survey administration involve interaction and data collection that a chat-only LLM cannot fully do by itself. However, LLM-powered applications could generate surveys, analyze large volumes of customer feedback, summarize responses, identify themes and priorities, and support CRM-style workflows, cutting the time for assessing customer needs by more than half."
16159,15-1299.09,E1,E1,"Reviewing or drafting modifications to project plans is largely a text-based planning task. An LLM can quickly suggest revisions, compare alternatives, rewrite timelines, risks, scope, and resource assumptions, and help prepare approval rationale or stakeholder-facing summaries. While final approval remains with the human manager, direct chat access alone can plausibly cut the time for initiating and reviewing plan changes by at least half when equivalent quality is maintained."
16156,15-1299.09,E2,E2,"An LLM chat interface can help draft agendas, meeting invites, discussion points, and follow-up notes, but “scheduling and facilitating meetings” also depends on calendars, attendee availability, conferencing tools, and live coordination with people. With LLM-powered software integrated into calendar and meeting platforms, much of this could be automated enough to cut time by half or more, but chat alone likely would not."
16163,15-1299.09,E2,E2,"Coordinating project personnel often depends on up-to-date schedules, team availability, organizational context, and communication across multiple people. A chat LLM can help draft plans, agendas, status updates, and delegation messages, but by itself it may not cut the task time by half because effective coordination requires integrating current project data and workflows. LLM-powered project management software that pulls from calendars, task trackers, and team communications could substantially automate coordination and reduce time by more than half."
16164,15-1299.09,E1,E2,"Developing implementation plans and drafting cost-benefit or ROI analyses is largely a text-and-spreadsheet reasoning task. An LLM can quickly generate plan structures, identify assumptions, outline costs and benefits, draft ROI formulas, create scenarios, and help write the final analysis from provided project details. With the relevant inputs supplied in context, direct chat access alone could plausibly cut completion time by at least half for an average IT project manager."
16162,15-1299.09,E1,E2,"Identifying needed project resources is largely a text-and-reasoning task: reviewing scope, timeline, risks, staffing gaps, dependencies, and budget constraints, then recommending what people, tools, or time are needed. An LLM can quickly analyze project descriptions, draft resource plans, identify likely gaps, and suggest supplemental resources, cutting the time substantially for an average IT project manager. Final approval may still require human judgment, but the core task is directly exposed through chat alone."
16170,15-1299.09,E1,E2,"Developing or updating IT project plans is largely a text-based planning task. An LLM can quickly draft objectives, scope, schedules, staffing plans, risk lists, assumptions, and plan updates from provided project context, and can revise plans into standard formats. Since the needed context can usually be summarized in under 2000 words, direct chat access alone could plausibly cut the time by at least half for an average project manager while maintaining equivalent quality."
16151,15-1299.09,E1,E2,"Performing IT project risk assessments is largely a text-based reasoning task: identifying likely risks, estimating impact/likelihood, and drafting mitigation and contingency strategies from project descriptions, timelines, dependencies, and constraints. An LLM in chat can quickly generate risk registers, categorize risks, suggest response plans, and refine assessments from provided context, cutting drafting and analysis time by at least half for an average project manager."
16168,15-1299.09,E2,E2,"Preparing project status reports often requires pulling current information from multiple project tools, emails, tickets, and internal documents, then analyzing trends across that data. A chat-only LLM can help draft and summarize if the relevant inputs are manually provided, but that alone may not cut time by half in typical cases because gathering and consolidating the up-to-date project data is a major part of the work. An LLM-powered application integrated with project management systems could automatically retrieve, synthesize, and format status updates and trend summaries, likely reducing time by 50% or more."
16160,15-1299.09,E2,E2,"An LLM chat interface can help draft requirements, evaluation criteria, RFP questions, and compare vendor proposals, but selecting vendors usually depends on up-to-date market information, pricing, references, internal procurement records, and organizational constraints that are not contained in the prompt. LLM-powered software connected to current vendor databases, prior contracts, and internal project needs could reduce the time by half or more."
16166,15-1299.09,E2,E2,"An LLM can help draft budget narratives, estimate line items from provided assumptions, summarize past spending, and create spreadsheet formulas or templates, but developing and managing annual IT project budgets usually depends on up-to-date organizational financial data, prior budgets, vendor quotes, staffing plans, and ongoing tracking across systems. With software built on top of the LLM that retrieves and analyzes those internal data sources, the task could be reduced by half or more."
16161,15-1299.09,E1,E2,"Establishing and executing a project communication plan is largely a text-based planning task: identifying stakeholders, defining communication channels/cadence, drafting status update templates, meeting agendas, escalation paths, and messaging guidelines. An LLM can quickly generate and tailor these materials from a short project description and stakeholder list, cutting planning and drafting time by well over half. While sending messages and coordinating with people still involves humans and existing tools, the core task can be substantially accelerated through direct chat use alone."
16171,15-1299.09,E1,E1,"Creating and updating a work breakdown structure is primarily a text-and-planning task. An LLM can quickly draft WBS hierarchies, decompose scope into tasks and subtasks, suggest dependencies, milestones, and deliverables, and revise the structure based on project constraints. A project manager still provides judgment, but direct chat access alone could cut the time by at least half for equivalent-quality drafts and updates."
16153,15-1299.09,E2,E2,"Monitoring team-member performance and giving feedback depends on organization-specific, up-to-date information from project tools, communications, and HR systems, plus human judgment. A chat-only LLM can help draft feedback and documentation, but likely would not cut the task time by half on its own. An LLM-powered application integrated with project-management and performance data could aggregate evidence, summarize contributions, flag issues, and draft tailored feedback, making a 50%+ time reduction plausible."
16165,15-1299.09,E2,E2,"An LLM chat interface can help draft job descriptions, interview questions, evaluation rubrics, and candidate communications, but coordinating recruitment/selection usually depends on up-to-date applicant data, internal staffing systems, calendars, and organizational constraints not contained in a short prompt. LLM-powered recruiting software integrated with ATS/HR systems could screen candidates, summarize resumes, match skills to project needs, and coordinate scheduling, making the task much faster."
16167,15-1299.09,E1,E2,"Assigning duties, responsibilities, and spans of authority is largely a text-and-reasoning task. An LLM can quickly draft role assignments, RACI matrices, responsibility breakdowns, and delegation plans from a project description, team roster, and constraints, cutting planning time by more than half. Final approval still requires manager judgment, but the core task can be substantially accelerated through direct chat use alone."
16158,15-1299.09,E2,E2,"Negotiating with stakeholders or suppliers is interactive and depends on live back-and-forth, relationship management, and organizational context, so chat with an LLM alone would not reliably cut the task time by half. However, LLM-powered software could substantially help by preparing negotiation briefs, summarizing prior communications and contracts, suggesting talking points and fallback positions, and retrieving relevant internal budgets, vendor history, and resource constraints, which could reduce total effort by half."
16327,17-2051.02,E1,E1,"A chat-based LLM can substantially speed up much of this supervision task by helping draft technical guidance, review junior engineers’ written work or calculations when described in text, explain standards and design approaches, answer questions, and generate feedback or training materials. While human judgment and responsibility remain important, the core activity of providing technical direction can often be carried out through text communication, so direct LLM use could reduce time by at least half for an average worker."
16325,17-2051.02,E1,E2,"Reviewing and critiquing proposals, plans, or designs is primarily a text-based analysis task. An LLM can quickly summarize technical documents, compare them against stated requirements or standards provided in the prompt, identify inconsistencies or omissions, and draft critique comments, which could reduce time by at least half for an average engineer. Final professional judgment still matters, but the core task is directly exposed through chat alone."
16350,17-2051.02,E2,E0,"Designing water or wastewater treatment plants involves substantial text-based engineering work the LLM can help with directly—e.g., drafting design narratives, comparing treatment options, outlining calculations, writing specifications, and generating code/report templates. But equivalent-quality completion usually also depends on specialized engineering software, site-specific data, regulations, hydraulic/process modeling, and up-to-date standards that a chat-only LLM cannot reliably access or execute on its own. LLM-powered applications integrated with engineering tools and current codes/data could plausibly cut the time by half or more."
21166,17-2051.02,E2,E2,"An LLM in chat can help analyze written O&M procedures, summarize logs, and suggest efficiency improvements, but this task often depends on large volumes of system-specific records, up-to-date operating data, and integration with engineering documents or SCADA/maintenance information that exceed simple chat input. LLM-powered software connected to those data sources could cut the time substantially by surfacing patterns and recommendations, but chat alone is less likely to do so by half."
16330,17-2051.02,E2,E2,"An LLM can help draft specifications, compare equipment options, summarize regulations provided in the prompt, and assist with calculations or report writing, but selecting/designing compliant wastewater equipment depends heavily on up-to-date government standards, site-specific engineering data, and organizational/vendor documents that may exceed the context window or require retrieval. With LLM-powered software that integrates current regulations, internal design standards, and equipment databases, the task could be sped up by at least half."
16349,17-2051.02,E2,E2,"Designing wastewater pumping systems and collection infrastructure involves substantial engineering calculations, code/regulatory constraints, site-specific data, and often CAD/modeling software. A chat LLM alone can help draft calculations, compare design options, and write design notes, but likely would not cut total time by half for equivalent-quality work because the task depends on specialized software, standards, and project data. However, an LLM-powered engineering application integrated with hydraulic modeling tools, design standards, and project documents could plausibly reduce the time by half or more."
16347,17-2051.02,E2,E2,"Designing water distribution systems involves calculations, standards, site-specific constraints, and often up-to-date local codes, utility data, maps, and hydraulic modeling software. A chat-only LLM can help draft design notes, explain methods, and assist with calculations, but likely would not by itself cut the full task time by half. However, an LLM integrated with engineering design tools, GIS/CAD, hydraulic models, and code/document retrieval could substantially speed layout generation, sizing iterations, and documentation."
16331,17-2051.02,E2,E2,"An LLM chat interface can help draft study plans, summarize regulations/literature, suggest sampling strategies, and help analyze or write up findings, but conducting a water quality study depends heavily on site-specific, up-to-date monitoring data, GIS/lab results, and organizational records that are not fully available through chat alone. LLM-powered applications integrated with current environmental datasets, document repositories, and analysis tools could reduce the time substantially."
16343,17-2051.02,E2,E2,"Recommending wastewater treatment methods depends on technical reasoning the LLM can help with, but equivalent-quality analysis usually also requires project-specific data, regulations, site conditions, influent characteristics, and possibly internal reports or up-to-date standards that may not fit in a simple chat context. An LLM-powered application that retrieves plant data, regulations, prior designs, and lab results could cut the task time by more than half, but chat alone is less likely to do so reliably."
16328,17-2051.02,E1,E2,"Identifying design alternatives is largely a text-and-knowledge task: the engineer can describe site constraints, goals, regulations, hydrology assumptions, and project requirements in the prompt, and the LLM can quickly generate and compare plausible options (e.g., reservoirs, reuse, desalination, groundwater, conservation, interconnections). This can cut brainstorming and early concept development time by more than half. Final feasibility still needs human judgment and project-specific data, but the task itself is directly exposed through chat."
16345,17-2051.02,E2,E2,"Designing runoff collection or water supply networks involves engineering calculations, standards, site-specific constraints, maps/CAD/GIS data, and often up-to-date local codes and infrastructure information. A chat-only LLM can help with conceptual layouts, formulas, and drafting design notes, but likely would not by itself cut total time by half for equivalent-quality engineering design. However, LLM-powered software integrated with CAD/GIS, hydraulic modeling tools, and code/data retrieval could substantially accelerate network design."
16346,17-2051.02,E2,E2,"Designing lift stations and wells involves substantial engineering calculations, code/regulatory compliance, site-specific constraints, and often use of specialized CAD/hydraulic design software and up-to-date local standards. A chat-only LLM can help draft calculations, design narratives, and checklists, but likely would not cut total time by half on its own. However, an LLM-powered application integrated with engineering software, standards databases, and project/site data could significantly accelerate preliminary design, documentation, and compliance review."
16339,17-2051.02,E2,E2,"Cost-benefit analysis involves substantial text-and-spreadsheet reasoning that an LLM can help with directly (e.g., structuring assumptions, drafting analysis narratives, identifying cost categories, and building calculation logic). But doing this well usually depends on project-specific quantitative data, regulations, engineering estimates, and often up-to-date local costs that are not fully available to a standalone chat model. An LLM-powered application connected to spreadsheets, internal project data, and current cost databases could reduce the time by half or more."
16326,17-2051.02,E2,E2,"Providing technical support to government agencies often requires synthesizing regulations, technical standards, prior reports, and agency-specific, often up-to-date context. A chat LLM alone can help draft explanations, memos, and recommendations, but may not reliably cut time by half without access to current regulations, local data, and organizational documents. LLM-powered applications that retrieve and summarize those sources could substantially speed this task."
16337,17-2051.02,E2,E2,"Conducting feasibility studies involves substantial text-based work the LLM can help with directly—drafting study sections, comparing design alternatives, outlining assumptions, and summarizing regulations or engineering considerations. But equivalent-quality completion usually also depends on project-specific data, site conditions, cost estimates, demand forecasts, hydraulic/environmental analyses, and up-to-date local requirements that are not fully available through chat alone. LLM-powered software integrated with engineering datasets, GIS/CAD/model outputs, and document retrieval could reduce the time by half or more."
16341,17-2051.02,E2,E2,"An LLM chat interface can help with calculations, drafting design rationales, summarizing standards, and brainstorming erosion-control or drainage approaches, but completing this task well usually depends on specialized engineering software, site-specific hydrologic/hydraulic data, maps/CAD/GIS materials, and often current regulatory or environmental information. LLM-powered applications integrated with those data sources and tools could cut the time by half or more, but chat alone likely would not."
16335,17-2051.02,E0,E0,"Overseeing construction of wastewater treatment systems is primarily a physical, site-based coordination and inspection task involving in-person observation, contractor interaction, and judgment about real-world conditions. An LLM chat interface might help with paperwork or checklists, but it would not cut total task time by half because the core work requires being on site."
16329,17-2051.02,E1,E2,"Developing plans for water resources or water efficiency programs is largely a text-and-analysis task: gathering requirements, comparing options, outlining program designs, drafting plans, and writing supporting documentation. An LLM can substantially speed up brainstorming, structuring plans, drafting reports/proposals, summarizing regulations or technical inputs provided in context, and generating alternative program designs. Final engineering judgment and any use of current local data still require the human, but direct chat access alone could plausibly cut the time by at least half for equivalent-quality planning drafts."
16333,17-2051.02,E2,E2,"The LLM alone can help explain methods, draft model setups, interpret outputs, or write code/scripts, but completing the task depends heavily on specialized 3D hydrological simulation software, project-specific data, and iterative analysis. An LLM-powered application integrated with the modeling tools and data could automate setup, parameter selection, result summarization, and reporting enough to cut time by half."
16334,17-2051.02,E2,E2,"The task relies heavily on specialized engineering software, network data, and system-specific parameters to run and interpret hydraulic models. A chat-only LLM can help explain methods, draft assumptions, interpret outputs, or write scripts, but by itself it likely would not cut the task time by half for an average engineer. However, an LLM-powered application integrated with hydraulic modeling tools and utility data could automate setup, summarize results, flag pressure-loss risks, and suggest efficiency improvements, making a 50%+ time reduction plausible."
16324,17-2051.02,E1,E1,"Writing technical reports or publications is primarily a text-generation and editing task. An LLM can substantially speed up drafting, organizing, revising, summarizing technical findings, and adapting language for different audiences, as long as the engineer provides the needed project facts and data in the prompt or context. This could plausibly cut completion time by at least half with equivalent quality."
16344,17-2051.02,E2,E2,"An LLM can help with parts of the design process—drafting calculations, comparing design options, summarizing codes/standards provided in context, and writing specifications or reports—but designing water storage facilities depends heavily on engineering judgment, site-specific data, regulations, and detailed technical documents that may exceed chat-only context. Specialized LLM-powered software integrated with CAD, engineering standards, and project data could cut the time by half or more, but chat alone likely would not."
16342,17-2051.02,E1,E2,"An LLM can substantially speed up the text-based parts of this task: comparing sludge treatment/disposal options, summarizing tradeoffs, drafting recommendations, and helping structure analyses based on provided plant data, regulations, and constraints. The core work can usually be expressed in text within the context window, and no physical interaction is required. While up-to-date local regulations or site-specific data may sometimes matter, the task itself is largely analytical and recommendation-focused, so direct chat access alone could often cut completion time by half or more."
16348,17-2051.02,E1,E2,"Designing sludge treatment plants involves substantial text-based engineering work: comparing treatment options, doing conceptual process design, drafting design narratives, sizing calculations, preparing specifications, and generating reports from provided requirements, regulations, and site constraints. A strong LLM can significantly speed these planning and documentation steps by producing calculations/templates, summarizing standards supplied in the prompt, and drafting design alternatives. Physical construction or final professional sign-off is outside scope, but the design task itself is largely reducible to text and engineering reasoning."
16336,17-2051.02,E2,E2,"An LLM chat interface can help explain forecasting methods, write analysis code, and summarize findings, but gathering and analyzing water use data usually depends on access to large, up-to-date utility datasets, historical records, and possibly organizational systems that are not contained in a short prompt. LLM-powered software connected to those data sources could automate much of the retrieval, cleaning, analysis, and forecasting workflow, making this more than 50% faster."
16338,17-2051.02,E2,E2,"Conducting environmental impact studies involves substantial text-based work the LLM can help with directly—drafting sections, summarizing regulations, outlining methodologies, and helping analyze described findings. But completing the task at equivalent quality usually also requires access to site-specific data, regulations, maps, technical reports, and often longer or up-to-date environmental records that exceed a simple chat context. LLM-powered software that retrieves and synthesizes those documents and datasets could cut the time by half or more, so this is better classified as E2 than E1."
16340,17-2051.02,E2,E2,"An LLM chat interface can help interpret engineering principles, draft calculations/code, and summarize reports, but analyzing the efficiency of dams, gates, canals, pipes, or penstocks typically depends on project-specific hydraulic data, drawings, operating records, and possibly simulation/modeling tools that are not fully captured in a short text prompt. LLM-powered software integrated with engineering data/models could plausibly cut the task time by half, so this is better classified as E2."
16332,17-2051.02,E2,E2,"An LLM chat interface can help explain modeling approaches, draft equations/code, and interpret results, but completing mathematical modeling of water resources usually depends on specialized hydrologic/hydraulic software, GIS data, calibration datasets, and up-to-date site-specific inputs that are not fully available through chat alone. LLM-powered applications integrated with those tools and data sources could plausibly cut the task time by half or more."
1447,17-3013.00,E2,E2,"An LLM in chat can help draft specifications, explain standards, and generate parametric design logic or CAD scripts, but the core task is creating precise mechanical drawings inside specialized CAD software with geometry, constraints, tolerances, and file outputs. Direct chat alone is unlikely to cut total time by half for an average drafter. However, LLM-powered CAD integrations could translate natural-language requirements into draft models/drawings, automate annotations and BOM/spec generation, and speed revisions substantially, making this exposed via applications."
