task_id,label,explanation
16798,E2,Evaluating supplies/equipment needs specs and hands-on tests; an LLM tool could aggregate specs/reviews and produce comparisons.
16797,E2,"End-to-end bioproduct work spans markets, experiments, and launches; LLM apps with retrieval and workflow integration could halve effort."
16801,E0,Conferencing with vendors is human-to-human negotiation; the LLM can prep questions but won’t halve the time spent engaging.
16812,E1,"Designing databases/libraries is text/code design; the LLM can draft schemas, SQL, and library design scripts to speed delivery."
18618,E1,"Report drafting, structuring, and editing are text-heavy; the LLM can quickly produce narratives, summaries, captions, and talking points from provided results."
9104,E0,Designing and especially conducting investigations involves significant fieldwork and coordination; chat alone cannot halve total time.
9108,E0,"Measuring is a physical task; while the LLM could help with plotting scripts, it cannot reduce overall measurement-plus-graphing time by half."
9116,E2,"Mixed research and outreach; the LLM can draft communications, but halving time likely requires tools that summarize datasets/literature and manage outreach."
9102,E0,Supervising and coordinating staff is interaction-heavy and depends on in-person management.
9105,E2,"Synthesis across data, regulations, and analyses; the LLM helps with literature summaries and memos, but integrated data/GIS/retrieval tools are needed to halve time."
9107,E2,"Turning findings into mitigation actions requires domain judgment and coordination; the LLM can draft plans, but purpose-built decision-support would be needed to halve time."
9100,E2,"Involves substantial data/GIS analysis plus documentation; the LLM aids write-ups, while integrated analytic/GIS copilots could halve effort."
9112,E0,"Installing, maintaining, and calibrating instruments are hands-on field activities."
18617,E1,"The LLM can generate hydrologic modeling code, equations, and documentation from specifications, speeding model development."
9115,E2,"Broad hydrologic/geophysical analysis depends on datasets and tools; the LLM helps synthesize and draft, but data-integrated apps are needed to halve time."
9119,E2,"Evaluating research data for planning/forecasting is analytics-heavy; the LLM assists with interpretation and memos, while integrated analysis tools could halve time."
9106,E0,Collecting samples and many analyses are physical/lab tasks not reducible via chat.
9103,E1,"Preparing hydrogeologic evaluations is largely a writing/synthesis task; the LLM can draft structures, findings, and regulatory narratives from provided inputs."
9113,E2,"Feasibility reviews require quantitative analysis and project context; the LLM can draft recommendations, but decision-support/data tools are needed to halve time."
9111,E1,"Method development/modification is primarily conceptual and text/SOP drafting; the LLM can propose, refine, and document methods."
9118,E3,"Reviewing multi-document permit/plan sets benefits from PDF/image reading and comment drafting; with image/PDF capabilities, time could be halved."
9120,E0,"Monitoring contractors and enforcing rules are on-site, interaction-heavy tasks."
9110,E1,Providing technical assistance and clear written answers from provided codes/policies is a text task well-suited to the LLM.
9123,E2,"Glaciology research mixes field/remote-sensing analysis; the LLM aids literature synthesis and write-ups, while tool-integrated systems would be needed to halve time."
9114,E2,"Climate/storm assessments rely on large datasets/models; the LLM helps framing and summaries, but data-connected tools are needed to halve time."
9121,E2,"Program administration involves policy, tracking, and communications; the LLM can draft templates, while workflow-integrated copilots could halve effort."
9109,E0,Complaint/conflict investigations involve site visits and stakeholder interactions; chat cannot halve the overall effort.
9117,E0,Designing and supervising civil works requires engineering calculations and on-site oversight.
9122,E2,"Compiling data for charts/maps and forecasting needs GIS and datasets; the LLM aids narratives, while integrated geo/data tools could halve time."
18270,E1,"The LLM can draft analysis plans and write/optimize scripts (Python/R, GDAL/ArcPy) for managing, cleaning, and analyzing remote sensing data, cutting setup and iteration time."
18256,E1,"It can generate statistical/GIS/image-analysis workflows and code, explain methods, and troubleshoot, substantially reducing analysis and pipeline-building time."
18258,E1,"It can propose data fusion approaches and author ETL/reprojection/join scripts and metadata handling, speeding integration tasks."
18260,E1,"It can design data schemas, folder/naming conventions, metadata templates, and automation/QC scripts to maintain geospatial repositories."
18265,E1,"It can create batch-processing scripts for mosaicking, tiling, reprojection, conversions, and metadata normalization to prepare imagery."
18259,E1,"It can draft reports, figures captions, executive summaries, and presentation outlines/speaker notes from provided results."
18267,E0,"This relies on real-time human discussion, alignment, and decision-making; an LLM can only help with prep, not halve meeting effort."
18261,E1,"It can design and code classification/segmentation pipelines (preprocessing, feature engineering, accuracy assessment) for land cover mapping."
18262,E1,"It can propose and document collection/analysis/visualization strategies, sampling designs, and dashboard specs, and supply template code."
18257,E1,"It can design database schemas, write SQL/PostGIS and ETL pipelines, and recommend indexing/partitioning strategies."
18264,E0,Gathering field/climatic supporting data involves in-person work or external retrieval; chat assistance alone can’t perform or halve the collection effort.
18271,E2,"With an LLM-integrated ops platform ingesting telemetry/logs, it could summarize QC and suggest fixes; chat alone is unlikely to halve monitoring time."
18277,E0,Training is interactive and often hands-on; the LLM can create curricula and materials but cannot replace delivery to halve time.
18276,E0,Setting up/maintaining data collection systems requires physical installation and on-site adjustments.
18263,E0,Directing implementation/operations is coordination/management-heavy; the LLM can aid with plans/checklists but won’t halve execution effort.
18273,E3,"With image/PDF reading, the LLM could summarize papers and seminar slides to speed staying current; chat alone can’t attend or process long PDFs efficiently."
18266,E1,"It can assist with literature synthesis (if provided), propose experiments, draft code prototypes, and help write papers/proposals."
18275,E2,"Effective recommendations need up-to-date product comparisons; an LLM with web/retrieval integration could halve effort, chat alone cannot."
19774,E1,"It can build code/workflows for biomass/carbon estimation, time series analysis, and uncertainty/reporting using provided datasets."
18268,E1,"It can propose algorithms and write automated routines (e.g., masking, morphological filters, spectral unmixing) to correct image artifacts."
18269,E0,"Developing new sensor systems entails hardware design/testing; while it can aid analytical method design textually, it can’t halve the end-to-end task."
18274,E0,Fieldwork requires physical presence and instrumentation handling.
19773,E1,"It can implement detection/modeling workflows (e.g., surface water, dust) and produce analyses and reports from provided data."
18272,E0,"Installation/testing of hardware/software is on-site, coordination-heavy work; LLM can supply checklists but not halve the effort."
5606,E1,"Drafts structured notes, summaries, and compliance-ready templates to speed recordkeeping, though data entry/verification remain human."
18627,E0,"Core counseling is live, interpersonal judgment and dialogue that chat alone cannot halve."
5608,E0,"Crisis intervention requires real-time, in-person response and safety judgment."
23990,E0,Therapeutic counseling relies on human rapport and real-time interaction.
5631,E3,Image/PDF reading speeds transcript review and the LLM drafts recommendation letters from prompts and records.
5611,E0,Encouragement/coaching is interpersonal and not halved by chat assistance.
23991,E2,"Effective referrals need current, local provider data; an LLM app integrated with directories could halve time."
5632,E1,Maps stated interests/assessments to suitable degree paths and drafts rationale without extra tools.
18625,E1,Interprets test results and records to draft evaluations and summaries from provided inputs.
5616,E2,Up-to-date admissions/aid info changes; an LLM with web/institution data retrieval would meaningfully speed accurate guidance.
5621,E0,Follow-up interviews are live conversations the LLM can’t perform to halve time.
5626,E1,"Generates curricula, checklists, resume drafts, and interview practice prompts to streamline individual instruction."
5625,E2,Needs assessment and referrals benefit from tools tied to service databases; chat alone won’t reliably halve effort.
18631,E3,"LLM can plan agendas and create promotional materials (flyers, social assets) via image generation, cutting prep time."
18630,E0,Attending meetings/workshops is time spent in person; chat aid doesn’t halve it.
5619,E0,Teaching/presenting requires live delivery; prep help doesn’t halve total task time.
5624,E3,"Speeds planning and produces slide decks/handouts/visuals for orientations, reducing prep substantially."
5627,E0,Live speaking/engagement is not halved by chat assistance.
5623,E1,Summarizes activities and student data into admin-formatted reports quickly.
5630,E2,Providing current opportunity info benefits from integrated search over employer/job data; chat alone may be stale.
18628,E2,Program evaluation and master scheduling need access to institutional data/tools; an LLM-enabled system could help.
18634,E3,"Assists with planning, scripts, and creates visual promotional assets for recruitment, reducing prep time."
18626,E0,Identifying abuse and encouraging help requires sensitive human judgment and rapport.
18624,E0,Conferencing to resolve issues is interpersonal and coordination-heavy.
5633,E0,Delivering prevention programs/classes is live instruction; prep help doesn’t halve total effort.
5634,E0,Providing devices/support and facility access involves physical/logistical assistance.
18632,E0,Policy enforcement is ongoing human supervision; drafting help doesn’t halve the enforcement task.
18635,E0,Supervising/training staff requires direct oversight and feedback.
5636,E0,Information-gathering interviews are conducted live by the counselor.
5629,E2,Compiling current occupational/education/economic data needs retrieval across sources; an LLM+search tool would help.
18633,E0,Building employer relationships involves outreach and relationship management by humans.
5637,E0,Establishing/supervising peer programs requires ongoing coordination and oversight.
18629,E0,Observation and evaluation occur in person.
5639,E2,Effective job referrals require up-to-date openings/services; an integrated LLM system could automate matching.
5640,E0,Sponsoring activities involves in-person supervision and logistics.
18491,E1,"Drafting affidavits and legal correspondence is text-heavy and the LLM can produce and refine these quickly; it can also propose filing taxonomies, naming conventions, and even scripts to organize digital files, cutting time by half or more."
23994,E1,"Preparing, editing, and reviewing legal documents are text-based tasks well-suited to the LLM (templates, clause suggestions, consistency checks), with human review, yielding >50% time savings."
21062,E2,"Investigating facts/law requires searching public records and the internet, which the LLM cannot do directly; with an app that integrates legal databases and web retrieval, time could be halved."
18492,E3,"Organizing exhibits benefits greatly from image/PDF capabilities: auto-reading scans, extracting titles/dates, generating exhibit lists/labels/Bates indexes; this materially reduces prep time."
18493,E0,This is live human interaction (meetings with clients/professionals); the LLM can help plan agendas or questions but cannot reduce meeting time by half.
1636,E2,"“Gather” requires external database/web access the LLM lacks; with a research tool that retrieves statutes/cases/articles and lets the LLM summarize/analyze, time could be halved."
18494,E2,"Filing requires using court e-filing portals or in-person submission; with workflow software that interfaces with e-filing systems, the LLM could prepare and file quickly, but chat alone can’t."
1639,E2,"Coordinating office activity and subpoena delivery needs scheduling/logistics systems and physical tasks; with integrated calendar/email/task and courier tools, the LLM could materially speed it up."
1638,E2,"Arranging witness testimony involves outreach/scheduling and compliance steps; with integrated communications/CRM tooling, the LLM could draft messages and coordinate efficiently, but chat alone can’t."
18496,E2,"Arbitration and closings require human negotiation/judgment and handling title documents; an LLM can draft positions and review provided title reports, and with a specialized platform could streamline much of the process."
1642,E2,"Appraisal/inventory often needs physical inspection and up-to-date market data; an LLM can generate inventory templates, but with photo intake and data integrations a tool could halve the effort."
1641,E2,"Monitoring a law library for updates requires tracking publisher releases and subscriptions; with integrated retrieval/alert systems the LLM could maintain and flag updates, but chat alone can’t."
6378,E2,"LLM can draft rubrics, comments, and sample grades, but halving end-to-end grading time (esp. across long/batch submissions and LMS workflows) needs specialized tooling."
6379,E0,"Live initiation and moderation of discussions is high-touch, in-person work; the LLM can only help with prep prompts."
20104,E1,"The LLM can rapidly draft lecture outlines, examples, explanations, and slide text; delivery remains human."
6382,E2,"The LLM can generate exam questions/keys and rubrics, but administering and scalable grading require integrated systems to cut time by half."
6381,E1,"Syllabi, assignments, and handouts are text artifacts the LLM can draft and revise to specification quickly."
6383,E2,"Staying current needs up-to-date retrieval and networking; the LLM can summarize provided papers, but major savings require retrieval/summarization tools."
6384,E2,"Record-keeping lives in SIS/LMS; chat alone can’t update these, but LLM-integrated workflows could automate entries and reports."
20105,E1,"Drafting, outlining, revising, and copyediting articles/books are text tasks well-suited to LLM assistance (with human verification)."
6390,E0,"Serving as department head is meeting-heavy, negotiation- and judgment-driven; the LLM can draft comms but not do the core interactions."
6389,E2,"Research needs literature retrieval and publishing workflows; the LLM helps drafting, but large time cuts need tools that search/summarize corpora and manage citations."
6385,E1,"The LLM can propose curriculum structures, align outcomes, and produce sample content, speeding planning and revision."
6386,E0,Office hours are live student interactions; the LLM cannot conduct them.
6388,E0,"Advising is personalized, synchronous interaction requiring institutional judgment; limited direct LLM impact."
6396,E0,"Supervision centers on mentoring and meetings; while LLM can help comment on drafts, the core task is high-touch human interaction."
6387,E2,"Selecting/obtaining textbooks and supplies depends on current catalogs and ordering systems; LLM help needs integrated, up-to-date tools."
6392,E0,Collaboration on teaching/research is meeting- and consensus-based; LLM can draft docs but not perform the collaboration.
6391,E0,Committee service is deliberative and meeting-based; LLM support doesn’t halve the core effort.
6395,E0,"Recruitment, registration, and placement involve events and direct interactions the LLM can’t perform."
6394,E1,The LLM can quickly propose and format reading lists of canonical works for assignments (with human citation checks).
6393,E0,Participation in campus and community events is inherently in-person.
6397,E0,Advising student organizations is relationship- and meeting-based; little benefit from chat alone.
6398,E1,"Grant writing is text-heavy; the LLM can draft aims, narratives, and edits to fit funder guidelines from user-provided info."
6673,E0,"Live instruction, discussions, and demonstrations require real-time, in-person interaction; an LLM can help plan but cannot cut the delivery time in half."
6674,E0,"Behavior management and enforcing procedures are in-person, real-time activities; an LLM can suggest policies but cannot halve the enforcement effort."
6671,E1,"The model can quickly draft handouts, checklists, and setup plans, substantially reducing materials prep time (physical room setup still required)."
6675,E0,Observing and evaluating students’ performance/behavior/health is an in-person task; an LLM can format rubrics but not halve the core observation/evaluation time.
6681,E0,Delivering occupation-specific instruction and labs/field studies is hands-on and time-bound; planning help from an LLM doesn’t halve instructional time.
6676,E0,Safety instruction and monitoring equipment use are physical supervisory tasks; an LLM cannot reduce the in-person monitoring required.
6682,E1,"The model can generate clear, standards-aligned lesson/unit/project objectives and student-facing wording quickly."
6683,E0,"Using AV/computers during presentations is a live activity; while the LLM can help create materials, it does not halve the time to use them in class."
6688,E0,Guiding and counseling students is interpersonal and situational; an LLM can suggest approaches but cannot halve meeting/counseling time.
6672,E2,"Recordkeeping typically requires entry into district systems; an LLM alone helps with phrasing, but integrated LLM-powered SIS tools could automate and cut time by half."
6677,E0,"Conducting activities occupies fixed class time; LLM-assisted planning helps, but cannot halve the combined plan-and-conduct effort."
6678,E1,"The model can generate tests, rubrics, answer keys, and assist grading short answers/essays (via copy/paste), substantially reducing prep/grading time."
6680,E1,"It can draft assignments, create variants, and assist with grading written work, cutting assignment creation and grading time."
6679,E0,Enforcing administrative policies is an in-person supervisory task not meaningfully accelerated by an LLM.
6703,E0,Providing assistive devices and physical assistance is hands-on; an LLM can suggest options but not perform the task.
6685,E0,"Encouraging perseverance and exploration relies on ongoing, in-person interactions; LLM scripts don’t halve the time required."
6695,E0,"Planning is aided by an LLM, but supervision of projects/field trips/guest visits is time-bound and in-person; total task time isn’t halved."
6686,E0,Conferring with parents/guardians and staff requires meetings; an LLM can prep agendas/talking points but not halve meeting time.
6690,E1,"The model can summarize articles you provide, generate overviews, and explain trends/implications, reducing time to stay current."
6684,E0,Work-experience programs require real-world supervision/coordination; LLM planning help doesn’t halve overall plan-and-supervise time.
6691,E0,Meetings with professionals about students’ needs/progress are interpersonal and time-fixed; an LLM can prep notes but not halve meeting time.
6692,E0,"Creating and implementing remedial programs involves ongoing instruction; LLM can draft plans/materials, but implementation time dominates."
6687,E1,The model can draft course objectives/outlines aligned to curricula/standards and iterate quickly from guidelines you provide.
6694,E0,Meetings with parents/guardians are time-bound; an LLM can help with summaries and agendas but not cut meeting time by half.
6699,E2,"Job placement requires current local opportunities and direct outreach; an LLM alone can’t access or act, but an LLM-powered placement system could halve the effort."
6689,E2,"Selecting/ordering/inventorying supplies needs systems and vendors; the LLM can draft lists/templates, but integrated LLM tools could automate and halve the workload."
6697,E0,Sponsoring clubs/contests is in-person and time-bound; LLM planning help doesn’t halve total sponsorship time.
6698,E1,"For program development/evaluation/revision, the model can draft proposals, frameworks, rubrics, and summaries, reducing document creation/synthesis time."
6696,E0,Attending meetings/conferences/workshops is time-bound; LLM assistance doesn’t reduce attendance time by half.
6700,E1,"The model can produce draft lesson plans, scopes/sequences, and calendars to bring to meetings, shortening the planning process substantially."
6693,E1,"It can template and draft administrative reports from teacher notes, cutting report-writing time significantly."
6701,E0,Attending staff meetings/committees is fixed-time participation; LLM cannot halve the required attendance.
6702,E0,"Library assistance, hall/cafeteria monitoring, and bus loading are physical supervision tasks not accelerated by an LLM."
7631,E2,"An LLM can propose taxonomies, metadata schemas, and workflows, but organizing large collections requires access to full holdings; with an integrated system that ingests and searches the archive, time could be cut in half."
7633,E2,Effective reference service depends on searching local catalogs and holdings; an LLM integrated with those systems could draft accurate responses and guides far faster than chat alone.
7635,E3,"Preparing descriptions often requires reading scans/PDFs and drafting titles, abstracts, and scope notes; with image/PDF OCR and captioning, an LLM can do this much faster than text-only."
7630,E1,"Designing schemas, writing ETL scripts/queries, and drafting documentation/policies are text/code tasks the LLM can accelerate substantially without extra tools."
7637,E1,"Drafting, revising, and benchmarking access/use policies are text-heavy tasks where the LLM can produce high-quality drafts and comparisons quickly."
7634,E0,"Supervising staff and coordinating day-to-day arranging, cataloging, exhibiting, and maintenance are people- and site-dependent activities not halved by a chat LLM."
7636,E0,"Physical preservation and media reformatting (to film, tape, disk, etc.) require hands-on work and equipment; a chat LLM cannot halve the time."
7639,E2,"Provenance and significance research requires searching external/internal sources; with an LLM-powered retrieval/summarization tool, the work could be reduced by half."
7638,E2,"Locating, assessing, and acquiring materials relies on discovery across markets and outreach; an LLM tied to web/collections data could triage leads and draft outreach quickly."
7632,E2,"Authentication/appraisal hinge on provenance research and comparisons across databases; an LLM integrated with reference datasets could speed analysis, though final judgment is human."
7641,E2,"Coordinating programs involves scheduling, communications, and materials; with LLM-powered tools tied to calendars and email, much of the planning can be accelerated."
7640,E2,Specialization and retention/acquisition decisions rely on targeted research; an LLM with retrieval over relevant sources and internal records could halve the effort.
7642,E1,Selecting and editing documents for publication/display and drafting exhibit text are writing/editing tasks the LLM can accelerate substantially without extra capabilities.
1764,E1,"LLM can draft media responses, talking points, and decision criteria for selecting a spokesperson; human sends and approves."
20555,E1,"Strategic comms plans, messaging frameworks, stakeholder maps, and KPIs can be drafted and refined by the LLM from inputs."
23951,E1,"LLM can write posts, captions, hashtags, alt text, and content calendars; human handles platform posting and approvals."
20554,E1,"Press releases and media communications are text-heavy; LLM can draft, tailor, and edit quickly to spec."
1765,E0,"Building and maintaining cooperative relationships requires sustained human interaction, meetings, and trust-building."
1770,E2,Core work is cross-functional meetings/decisions; LLM-powered tools could summarize org data and surface trends to speed this.
1772,E2,"Effective coaching involves live practice and feedback; LLM tools could provide scripts and simulated Q&A, but human coaching remains central."
1769,E1,"LLM can analyze stated objectives/policies and produce PR strategies, narratives, and channel plans from provided context."
20557,E1,"LLM can draft and edit newsletters and report text, create summaries and headlines, and adapt tone for audiences."
1768,E2,"Arranging appearances/contests requires logistics and vendor coordination; LLM can draft plans and outreach, but execution needs tools/people."
1775,E2,Designing surveys and analyzing results can be assisted by LLM; conducting research and integrating large datasets needs additional software.
19811,E1,"LLM can craft comms plans and materials (fact sheets, FAQs, messaging) on social/environmental topics from provided details."
1767,E2,"Coordinating ad/promotions production is collaboration-heavy; LLM can create briefs and timelines, but production coordination needs other systems."
1771,E2,"Arranging multi-channel campaigns involves agency coordination and buying; LLM can draft briefs and plans, but execution needs external tools."
1773,E1,"LLM can draft speeches, key messages, and speaker notes; delivery remains human."
19809,E2,"Crisis response requires real-time facts and coordination; LLM can generate holding statements/FAQs, but orchestration needs integrated tools."
19810,E1,LLM can ideate and draft campaign strategies and assets outlines for environmental tech/services from inputs.
1774,E2,"Media buying requires platform access, pricing, and negotiations; LLM can recommend plans but purchasing needs integrated systems."
7720,E0,"Requires real-time human collaboration, listening, and creative decision-making with stakeholders; chat assistance can’t cut meeting/coordination time by half."
7722,E0,Live regulation of levels/quality on consoles is time-bound and hands-on; an LLM can’t operate gear or shorten the session.
7727,E0,"Capturing audio requires physical equipment operation, mic placement, and session management that a chat tool can’t perform."
7729,E2,"With LLM-powered DAW integrations (stem separation, auto-mix suggestions, preset selection), software could greatly speed mixing/post, though the LLM alone can’t process audio."
18662,E0,"Setting up, testing, and adjusting recording gear is a physical, on-site activity not accelerated by chat alone."
7724,E1,"The LLM can draft troubleshooting checklists, fault reports, and vendor/service emails, reducing documentation/communication time by >50%."
7723,E0,"While the LLM can suggest mic choices, the core work (selection from inventory and physical setup) dominates and isn’t halved by chat."
7725,E2,"LLM-powered tools could assist with auto-mixing, scene-based routing, and edit suggestions, speeding both live prep and post; the LLM alone can’t mix audio."
7730,E1,"The LLM can turn session notes/timestamps into structured, standardized recording logs rapidly, cutting admin time by half."
18660,E0,Equipment teardown is entirely physical and on-site; chat assistance offers negligible time savings.
7726,E2,"Integrated tools could auto-sync ADR, align cues, and suggest EQ/levels against picture; LLM alone can’t handle audio/video timelines."
7728,E2,"Workflow software atop an LLM could script and manage batch duplication with correct metadata and naming, reducing operator time, though transfers remain time-bound."
18661,E1,"The LLM can generate ffmpeg/DAW batch commands, presets, and QC checklists to convert/transcode media efficiently, halving setup and scripting time."
7731,E1,"The LLM can propose MIDI note patterns, chord progressions, mappings, and even code/scripts to generate MIDI for import, significantly reducing programming time."
18327,E2,Deciding emergency interventions from vitals/labs would benefit most from an LLM integrated with live EHR/monitor data and protocols; chat alone won’t reliably halve time.
18334,E2,"Continuous monitoring for sepsis/shock and triggering interventions needs real-time data integration and alerts; an LLM-powered system could help, but chat alone won’t cut time by half."
18330,E0,Medication administration is a hands-on clinical task requiring in-person verification and technique; a chat LLM can’t meaningfully reduce time.
18333,E2,Detecting fluid/electrolyte issues is best accelerated by automated intake/output aggregation and trend analysis; needs integrated software beyond chat.
18344,E1,"Given brief summaries of each patient, an LLM can help prioritize tasks and escalate risks, substantially reducing planning time."
18339,E1,"With provided test results/monitoring data in text, an LLM can compile, trend, and summarize findings quickly."
18340,E0,"Pulmonary assessment (inspection, auscultation) is an in-person clinical skill; chat assistance won’t halve time."
18335,E0,Assessing pain/sedation requires direct patient evaluation and validated scales administered in person.
18337,E2,"Treatment-plan collaboration hinges on shared records and team input; LLM apps that summarize chart data could help, but chat alone won’t halve time."
18341,E1,Drafting/structuring histories and assessment notes from nurse inputs can be sped up substantially with an LLM.
18338,E0,"Specimen collection is a physical, procedural task; an LLM cannot reduce hands-on time by half."
18332,E0,"Setting up and monitoring devices (vents, lines, transducers) is physical and equipment-specific; chat help won’t halve time."
18329,E0,Blood product administration and reaction monitoring are hands-on clinical tasks requiring bedside vigilance.
18331,E0,Advocacy and emotional support rely on real-time human interaction.
18348,E0,"Assessing family adaptation/coping is interpersonal, requiring direct conversation and observation."
18328,E0,Performing therapeutic/diagnostic procedures is hands-on and time on task isn’t halved by chat advice.
18345,E0,"Assisting with procedures (bronchoscopy, intubation, cardioversion) requires in-person technical support."
18353,E0,Supervising/monitoring unit staff is observational and interpersonal; chat LLM doesn’t halve time.
18347,E0,Identifying malfunctioning equipment is primarily physical troubleshooting on devices; chat may guide but won’t halve time.
18342,E1,"An LLM can structure and draft treatment plans, intervention logs, outcomes, and revisions from provided details."
18343,E1,"Given labs, weights, intake, and screening results, an LLM can flag nutritional risk and rationale quickly."
18336,E0,Psychosocial assessment depends on direct interaction and observation.
18325,E1,"With patient age/developmental context summarized, an LLM can propose age-appropriate care plan adjustments and documentation."
18350,E0,Participation in organizations/CE involves attending activities; chat assistance won’t halve the time commitment.
18351,E1,Drafting/reviewing protocol text and summarizing evidence (when provided) fits LLM strengths and can cut authoring/review time.
18349,E1,"An LLM can help create agendas, summaries, and communications to coordinate conferences, reducing coordination time."
18326,E0,Post-mortem care is a hands-on procedure.
18352,E1,"Planning curricula, outlines, handouts, and assessments can be rapidly generated and refined with an LLM."
18346,E0,Proper storage of equipment is a physical task not accelerated by chat assistance.
18418,E1,"Documentation is text-heavy; the LLM can generate structured templates, summarize clinician notes, and format histories, cutting writing time by ≥50%."
18412,E1,"The LLM can draft personalized education materials, after-visit summaries, and scripts, reducing time spent preparing and delivering standardized guidance."
18413,E1,"The LLM can produce tailored exercise/nutrition plans, handouts, and follow-up instructions from clinician inputs, speeding plan creation substantially."
18410,E0,Physical examinations and function tests require in-person assessment and use of devices; a chat LLM cannot perform or halve the time for these tasks.
18409,E2,"Direct chat can’t check interactions, formularies, or place orders, but an LLM-powered, EHR-integrated tool could draft/e- prescribe and document efficiently."
18411,E0,"Patient interviewing is high-touch, in-person interaction; a chat LLM cannot replace or halve the time of the clinical conversation."
18414,E1,"Given textual findings, the LLM can aid differential diagnosis and draft assessments/plans, reducing cognitive and documentation time, though clinician judgment is required."
18408,E0,"Administering therapies (e.g., hydrotherapy, electrotherapy) is hands-on; a chat LLM cannot perform or materially shorten these procedures."
18420,E1,"The LLM can draft concise referral letters, consult notes, and summaries for other providers, reducing coordination/documentation time."
18407,E2,Placing imaging orders is done in EMRs and requires protocol selection; an LLM-integrated ordering assistant could automate indications and orders to halve time.
18406,E0,"CE/residency activities require attendance/participation; while the LLM can summarize materials, it cannot reduce mandated time commitments by half."
18424,E2,"Obtaining records depends on forms/faxes/portals; an LLM-enabled workflow tool could auto-generate requests, track status, and ingest documents to save ≥50% time."
18423,E0,Immunizations and many screenings are in-person procedures; a chat LLM cannot administer them or halve the required visit time.
18415,E0,Venipuncture/skin pricks are hands-on procedures; a chat LLM cannot perform or significantly speed them.
18422,E2,Monitoring requires up-to-date retrieval; an LLM-based aggregator that pulls and summarizes public health alerts could halve effort.
18405,E0,Mobilizations and high-velocity adjustments are manual therapies; a chat LLM cannot execute or halve time needed.
18417,E2,"Prescribing requires EMR workflows and checks; an LLM-integrated tool could suggest doses, check safety, and draft orders/notes to halve time."
18421,E2,Reporting to agencies involves data extraction and portal submission; an LLM-enabled system could auto-compile and format reports from EHR data.
18416,E0,Treating minor injuries is hands-on clinical care; a chat LLM cannot perform or markedly shorten the procedure time.
18419,E0,Minor surgical procedures are physical and require sterile technique; a chat LLM cannot execute or halve the time required.
17395,E0,Requires hands-on microscopic examination and visual judgment on biological specimens; a chat LLM cannot perform or halve time for this task.
17401,E0,Verifying patient/specimen identifiers is a physical matching/data-entry activity within lab systems; an LLM chat offers little time savings.
17405,E0,Physically selecting and submitting slides to a pathologist is a workflow/handling task not accelerated meaningfully by an LLM.
17397,E0,"Sample preparation (PAP, body fluids, FNAs) and analysis are bench and microscopy tasks requiring hands-on work and visual review."
17396,E0,"Evaluating specimen quality under a microscope is a visual, instrument-based assessment beyond a text LLM’s capabilities."
17402,E0,Adhering to collection/prep/safety standards is behavioral and procedural compliance; an LLM cannot halve the time required.
17398,E1,"Summarizing clinical data and microscopic findings for pathologists is a writing task where an LLM can draft clear, structured notes, reducing time by >50%."
17399,E0,Assisting with FNAs or other sampling methods is a physical clinical procedure; an LLM cannot perform or substantially speed it.
17404,E0,Applying special stains is hands-on lab work with instruments and reagents; an LLM cannot materially reduce execution time.
17406,E0,Adjusting/maintaining/repairing microscopes is physical technical work; an LLM may give tips but won’t halve task time.
17407,E1,"Task assignment/coordination involves planning and communication; an LLM can generate schedules, checklists, and messages quickly."
17408,E0,The task is to attend education programs; an LLM cannot reduce the time spent attending.
17400,E0,Detecting abnormal hormone conditions via specimen examination is a lab/microscopy diagnostic task not accelerated by a text-only LLM.
9384,E0,"Hands-on fitting, testing, and adjusting devices require in-person physical work; a chat LLM cannot halve the time."
9385,E2,"Patient instruction involves live demonstration and coaching; an LLM alone won’t halve time, but an LLM-powered patient education app/handouts could."
9387,E1,"The LLM can draft and structure clinical notes/SOAP summaries from prompts or dictation, cutting documentation time by at least half."
9383,E0,"Examining, interviewing, and especially measuring patients are in-person, physical tasks; an LLM cannot meaningfully reduce the time."
9389,E2,"Choosing materials/components benefits from current catalogs and specs; an LLM-integrated selector with up-to-date data could halve time, but chat alone likely won’t."
9386,E2,"Device design typically needs measurements, CAD, and standards; with LLM-enabled design tools it could speed up, but chat alone won’t halve the effort."
9391,E0,Repairing and modifying appliances are manual technical tasks; an LLM can offer guidance but can’t reduce hands-on time by half.
9392,E0,Fabrication and on-floor supervision are physical/operational; an LLM can provide SOPs but won’t halve execution time.
9388,E0,"Making/modifying plaster casts is a manual, tactile process; an LLM cannot substantially reduce the time required."
9390,E2,"Conferring with physicians is human interaction; an LLM-enabled workflow (templates, auto-summaries from records) could help, but chat alone won’t halve time."
9395,E1,"The LLM can generate clear explanations, slides, and handouts to support teaching healthcare workers, substantially reducing prep/explanation time."
9393,E2,"Training/supervision are people-management tasks; an LLM-based training platform (SOPs, quizzes, tracking) could halve effort, but chat alone likely won’t."
9394,E0,Attending conferences/seminars is an in-person activity; the LLM can’t replace or halve attendance time.
9396,E2,"Research benefits from literature synthesis and design tooling; with retrieval/integration an LLM could halve time, but chat alone is insufficient."
9397,E1,"Writing and preparing manuscripts/slides can be accelerated by the LLM (drafting, editing, formatting), reducing time by at least half."
4293,E0,"Predominantly hands-on operation/maintenance of autoclaves; while an LLM could format logs, it can’t halve the overall time dominated by physical tasks."
