task_id,soc_code,label,eloundou_label,explanation
22023,17-3026.00,E1,E2,"The LLM can directly assist in analyzing, estimating, or reporting production costs by processing numerical or textual data and generating summaries or calculations, reducing the time required by at least half."
22024,17-3026.00,E0,E2,"Even though an LLM could help generate ideas or documentation, a large portion of developing, building, and testing prototypes is hands-on and cannot be sped up by a text-based model alone enough to cut total time by half."
22025,17-3026.00,E0,E0,"Calibrating and adjusting equipment is a physical, hands-on process that the LLM cannot automate or shortcut enough to halve the time required."
22026,17-3026.00,E1,E2,"Because the analyses primarily involve text-based data and statistical methods, direct interaction with an LLM can help produce or refine the necessary code, methods, or insights to reduce completion time by at least half."
22027,17-3026.00,E2,E2,"Although the LLM can assist with drafting communication and providing project management templates, fully coordinating purchases, installations, or transfers often requires multiple real-world interactions and up-to-date data. With additional LLM-powered software (e.g., integrated procurement systems, scheduling tools), time could be reduced by half, but direct LLM access alone is unlikely to do so."
22028,17-3026.00,E2,E2,"While an LLM can offer prompts and textual guidance (e.g., how to structure formulas or explain diagram elements), fully creating and interpreting detailed engineering drawings still requires specialized tools (e.g., CAD) and image-based understanding. With additional LLM-powered software that can integrate those tools and handle visual components, the time to complete this task could be reduced by half."
22029,17-3026.00,E2,E2,"While the LLM can offer textual guidance and generate rough ideas or code for design calculations, specialized software (e.g., CAD or simulation tools) is also necessary for full plant layout design. With the right LLM-powered software integration, however, it could streamline the process and reduce total design time by at least half."
22030,17-3026.00,E2,E2,"Developing new manufacturing infrastructure involves significant physical and domain-specific engineering steps that the LLM alone cannot fully automate, but specialized software (e.g., integrated design and data systems built on top of the LLM) could streamline the planning and documentation processes enough to reduce total effort by at least half."
22031,17-3026.00,E2,E2,"Although a general-purpose LLM can help an industrial engineering technician brainstorm and draft solutions for production or safety issues, truly reducing time by half typically requires software that integrates the LLM with real-time data and workflows (e.g., analyzing large production logs, highlighting key failure points, providing updated safety standards)."
22032,17-3026.00,E2,E2,"While an LLM can draft plans and documentation for production or quality assurance programs, effectively developing them typically involves integrating real-time data and specialized analysis. It is easy to imagine an LLM‐powered application gaining access to that data and automating a larger portion of the process, thereby cutting the time by half."
22033,17-3026.00,E2,E2,"Although an LLM can help with research, idea generation, and reviewing documents, fully developing new sustainable manufacturing technologies typically requires additional software and specialized data access. With a more advanced LLM-powered application that can retrieve detailed, current scientific/engineering data and handle large technical documents, it could substantially streamline the process. However, direct LLM access alone is not sufficient to cut the overall time in half."
22034,17-3026.00,E1,E2,"Because identifying improvement opportunities can be done largely through text-based analysis and brainstorming, access to an advanced LLM via a chat interface can significantly shorten the time needed to analyze data, generate ideas, and propose solutions."
22035,17-3026.00,E2,E2,"Although a chat-based LLM can give advice on process optimization in text form, effectively “monitoring and adjusting” production equipment usually requires specialized software or direct machine integration. With an LLM-powered application designed to interpret real-time sensor data and recommend (or even automate) equipment adjustments, the task could be reduced by at least half. However, direct chat access alone is insufficient to achieve that level of time savings."
22036,17-3026.00,E2,E0,"While a large portion of overseeing equipment start-up and qualification is physical or on-site, it is straightforward to imagine specialized software (e.g., one that taps into real-time machine data and uses the LLM to generate and analyze logs or checklists) that could significantly reduce the time spent on data analysis and documentation. However, direct use of a chat interface alone would not cut the overall task time by half."
22037,17-3026.00,E0,E2,"Because this task involves physically overseeing or inspecting production processes in a facility, simply using a chat-based LLM (or even an LLM plus software tools) would not reduce the time needed by at least half. The main activity requires on-site, hands-on human involvement."
22038,17-3026.00,E2,E2,"With direct access to the LLM alone, the user can get suggestions and textual guidance for machinery layouts but still must manually produce CAD drawings. However, if specialized LLM‐powered CAD or drafting software existed (e.g., a plug‐in that automatically generates and refines designs), it could potentially cut the time it takes to complete the task by at least half."
22039,17-3026.00,E1,E1,"Preparing production documents (SOPs, batch records, etc.) is largely a text-based process. Directly using an LLM (via a chat interface) can significantly reduce the writing and editing time of these documents by half or more."
22040,17-3026.00,E1,E1,"A chat-based LLM can be leveraged to quickly generate training materials, answer technical questions, and provide written guidance to technicians, significantly reducing the time needed to prepare and deliver training."
22041,17-3026.00,E1,E2,"The LLM can be provided with details about product defects or reliability issues in text form, and it can then recommend corrective or preventive actions based on recognized best practices, significantly reducing the time it takes to create a high-quality recommendation."
22042,17-3026.00,E1,E0,"An LLM can quickly recommend appropriate cleaning materials or equipment based on written requirements (e.g., types of surfaces, contamination issues, safety constraints), reducing research and comparison time by at least half."
22043,17-3026.00,E1,E2,"Because the core of this task (selecting quantities and methods) is largely text- and calculation-based, an LLM can assist in analyzing constraints, suggesting processes, or even generating code for optimization. Access to the model through a chat interface can reduce the time spent on these analyses by at least half."
22044,17-3026.00,E0,E0,"This task involves physically setting up and operating equipment, which the LLM cannot directly perform or substantially speed up."
16807,19-1029.02,E2,E1,"While the LLM could help format or summarize records, simply chatting with it is unlikely to reduce the overall record-keeping time by half on its own. However, one can readily imagine specialized software (e.g., a lab-management application integrated with the LLM) that would automate much of the data capture and organization, thus cutting the time by half."
16813,19-1029.02,E2,E2,"While the LLM can help propose and refine experiment designs and assist in interpreting textual or numeric data, overseeing physical execution in the lab is outside its direct scope. With specialized software built on top of the LLM (e.g., for structured data analysis), the overall time to plan, manage, and interpret experiments could be reduced by half."
23904,19-1029.02,E1,E1,"The LLM can significantly speed up the writing and editing process for grant proposals by generating and refining text, thus reducing the time for completion by at least half."
16805,19-1029.02,E0,E0,"These laboratory activities require significant hands-on physical work (e.g., setting up equipment, handling samples), so the LLM cannot reduce the time for performing them by at least half."
16815,19-1029.02,E0,E2,"Because a large amount of the work (designing and running laboratory experiments, handling specimens, etc.) cannot be performed or substantially accelerated by a text‐only interface, direct access to the LLM alone would not reduce the total research time by half."
23905,19-1029.02,E1,E1,"Preparing or reviewing written documents is a text-based activity. An LLM can directly assist with drafting, editing, summarizing, and providing feedback on reports or manuscripts, reducing the time it takes to complete these tasks by half or more through its text-generation and editing capabilities."
16808,19-1029.02,E1,E2,"The LLM can help generate and refine lesson plans, lecture notes, and teaching materials, significantly reducing preparation time for instructing students."
16810,19-1029.02,E2,E2,"Because effectively managing laboratory activities depends on real-time information about schedules, resources, and personnel, simply chatting with the model alone is unlikely to cut the time by half. However, software integrating the LLM with lab data (e.g., scheduling, resource tracking) could use the model’s capabilities to plan and prioritize more efficiently, reducing the overall coordination time significantly."
16814,19-1029.02,E1,E2,"The LLM can assist by interpreting experimental data summaries, suggesting analyses or relevant code, and proposing experimental design changes—all via text input and output—thus potentially more than halving the time to reach equivalent quality."
16809,19-1029.02,E1,E2,"The primary work of evaluating new technologies can be significantly accelerated by using the LLM to summarize documentation, compare alternatives, and provide analyses, all of which can be done through text-based interaction."
16804,19-1029.02,E1,E2,"Providing guidance on experimental design and analysis is largely text-based and knowledge-driven. By inputting project details and relevant data, an LLM can rapidly synthesize information and generate scientific direction, reducing the required effort by at least half."
16802,19-1029.02,E0,E0,"Supervising technical personnel and postdocs involves significant in-person oversight, feedback, and interpersonal interaction that a text-based tool alone cannot reduce by half."
16806,19-1029.02,E0,E0,"This activity largely involves physical operation of specialized laboratory equipment, which the LLM cannot perform. While the LLM might provide guidance or instructions, it would not cut the overall time of monitoring and operating equipment by half or more."
16816,19-1029.02,E2,E2,"Explanation: While an LLM can assist with reading and summarizing research papers, drafting proposals, and generating code for data analysis, the research workflow also requires substantial hands-on lab work and specialized data handling. Building an application on top of the LLM that taps into lab instrument outputs or large scientific databases could significantly reduce research time, but direct use of the LLM alone is not enough to cut total task time by half."
16799,19-1029.02,E1,E2,"The LLM can substantially assist in drafting and refining detailed procedural guidelines for virus management (a text-focused task), reducing the time needed by at least half through generating and organizing relevant content."
16811,19-1029.02,E2,E2,"Explanation: While the LLM can assist with conceptual design, protocol drafting, and background research, developing and validating new cell‐monitoring assays still requires significant lab work and up-to-date data retrieval that a simple chat interface alone cannot fully streamline. However, a specialized LLM-powered tool (e.g., integrated with lab automation, data retrieval, and analysis software) could plausibly reduce the overall time by at least half."
16800,19-1029.02,E1,E2,"The LLM can assist significantly by drafting communications, summarizing research topics in multiple fields, and helping coordinate schedules or agendas—all of which can reduce the time spent on coordination by at least half."
16796,19-1029.02,E2,E2,"While an LLM can help analyze reports or logs, truly verifying that all resources match planned usage requires access to and integration of multiple data systems (finance, inventory, staffing) that goes beyond a simple chat interface. However, it is easy to imagine LLM-powered software pulling in that data automatically, highlighting discrepancies, and thus cutting verification time by more than half."
16798,19-1029.02,E2,E0,"While the LLM can assist with reading technical documentation, comparing specifications, and summarizing data, fully ensuring the operability of new equipment also requires physical setup, testing, and hands-on evaluation. Having an LLM alone is unlikely to cut the total time by half. However, it is straightforward to imagine specialized software built on top of the LLM (e.g., integrating lab equipment data, automating test result analysis, etc.) that could reduce overall task time by half."
16797,19-1029.02,E2,E2,"While the LLM can help propose products, analyze market data, and assist in experiment design and documentation, the broader process (hands-on experiments, coordinating product launches) would greatly benefit from additional specialized software and data integration beyond basic text-based assistance."
16801,19-1029.02,E1,E2,"Explanation: Much of this activity involves discussing specifications and requirements, drafting proposals, and reviewing textual information from vendors. An LLM can significantly speed up document preparation and summarization, as well as suggest negotiation approaches or questions, reducing overall time by half or more."
16812,19-1029.02,E1,E1,"The LLM can provide substantial assistance in designing the schema and writing the code for mutagenesis databases, reducing the time to complete this task by at least half through direct text-based interaction."
18618,19-2043.00,E1,E1,"Explanation: Even without specialized image/map generation capabilities, the LLM can significantly help draft the text of research reports. It can summarize findings, structure content, and offer revisions. The user would still gather or create the illustrations/maps separately, but the writing support alone can cut report‐preparation time by at least half."
9104,19-2043.00,E2,E2,"While the LLM alone can assist in planning or summarizing technical information, conducting a full hydrogeological investigation typically involves processing large datasets (e.g., from field sensors or remote sensing) and coordinating physical data collection. Specialized software built on top of the LLM (with data retrieval, integration, and analysis features) could substantially speed up planning and reporting, thus reducing overall time by at least half."
9108,19-2043.00,E0,E2,"Because most of the effort involves physical measurement in the field (e.g. gauging water levels and flows) rather than text or data analysis alone, having an LLM does not reduce the overall time to accomplish this task by at least half."
9116,19-2043.00,E1,E2,"The LLM can significantly speed up literature reviews, help draft research plans, and produce written communications about water resource conservation, reducing time spent on those critical text‐heavy aspects by half or more."
9102,19-2043.00,E2,E2,"While the LLM could help with drafting instructions, emails, and making coordination plans, large portions of supervising staff still require interpersonal oversight. However, with additional project-management software built on LLM capabilities—e.g., for scheduling, assigning tasks, and tracking performance—one could significantly reduce the time spent coordinating and supervising."
9105,19-2043.00,E2,E2,"While an LLM can aid with researching and summarizing hydrological information, it cannot on its own perform the necessary specialized data-gathering and analysis. However, software built on top of the LLM that integrates real-time data and modeling tools could significantly reduce the time it takes to complete this task."
9107,19-2043.00,E2,E2,"Explanation: While the LLM can help summarize research and generate mitigation strategies in text form, fully applying research findings to address environmental impacts typically requires integrating large datasets and up-to-date field information. With specialized software built on top of the LLM (e.g., tools that process real-time sensor data, create models, or search broader data sources), it becomes easy to imagine halving the required time for this work."
9100,19-2043.00,E1,E2,"Because much of the work involves analyzing and summarizing texts and data regarding water quantities and distribution—and composing documentation—an LLM can significantly speed up the research and writing process. The hydrologist can feed relevant data (in text form) to the model, ask it to generate or refine analysis code, and draft clear summaries, reducing the time spent on these activities by at least half."
9112,19-2043.00,E0,E0,"This task requires physical installation, maintenance, and calibration of equipment; such hands-on work is not significantly accelerated by having an LLM, so it cannot reduce the time by half or more."
18617,19-2043.00,E1,E1,"The LLM can directly assist with writing and refining the code or equations for hydrologic models, substantially reducing the time needed to develop computer models for hydrologic predictions."
9115,19-2043.00,E2,E2,"While an LLM could help with summarizing literature and providing analytical frameworks, significant additional software (e.g., tools for retrieving large or real-time datasets, specialized modeling) would be needed to reduce the hydrologist’s overall work by half."
9119,19-2043.00,E1,E2,"Direct access to the LLM (e.g., to suggest analytical approaches, write code for data processing, and summarize results) can significantly reduce the time needed to evaluate and interpret hydrological research data, as these tasks can be handled through text-based interactions and code generation."
9106,19-2043.00,E0,E2,"Collecting physical water samples and performing hands-on testing still require substantial on-site work and equipment-based procedures. While an LLM could assist with data interpretation, it cannot, on its own, sufficiently reduce the total time for sample collection and analysis by half."
9103,19-2043.00,E2,E2,"While an LLM can help draft and structure evaluations if the data are provided, preparation of hydrogeologic evaluations typically involves specialized analyses and tools, and extensive data gathering. It is easy to imagine LLM-powered software that integrates modeling, data retrieval, and summarization to significantly speed up this task, but the LLM alone likely would not reduce the time by half."
9113,19-2043.00,E2,E2,"While an LLM can assist by interpreting and summarizing textual data, a more specialized software system for large data analysis and up-to-date information retrieval (e.g., engineering models and real-time data feeds) would be needed to cut the overall task time by half."
9111,19-2043.00,E1,E1,"The LLM can significantly speed up the development or modification of hydrologic study methods. It can suggest theoretical approaches, summarize relevant research, and help document methodologies, reducing the time needed for this text-based, research-heavy task by at least half."
9118,19-2043.00,E1,E2,"The LLM can be given the textual details of the plans and relevant regulations, then quickly summarize or flag issues and propose recommendations, reducing the time for reviewing and drafting decisions by at least half."
9120,19-2043.00,E0,E0,"Because a large part of “monitoring” and “enforcing rules” requires on-site oversight and physical presence, direct access to the LLM would not reduce the overall time to complete this task by half. The LLM may help interpret regulations or generate documentation, but it cannot handle the primary, in-person elements of this work."
9110,19-2043.00,E1,E2,"Because much of this work involves providing textual explanations, interpretations of regulations, and technical information, direct access to an LLM (via chat) can cut the time spent preparing those responses by at least half."
9123,19-2043.00,E2,E2,"Because the work involves substantial data collection and analysis that goes beyond simple text-based tasks (e.g., measuring field data, using specialized GIS/climate software), the LLM alone will not cut the time by half. However, it is straightforward to imagine specialized LLM-powered applications that could help process large datasets, retrieve relevant scientific literature, and summarize findings, significantly speeding up the investigation process."
9114,19-2043.00,E2,E2,"While an LLM can assist in analyzing text-based climate data and writing code or reports, conducting full climate assessments and storm studies typically involves handling large data sets and up-to-date information. It is easy to imagine specialized LLM-based software that automates data retrieval and processing, which would substantially reduce the time needed for this task."
9121,19-2043.00,E2,E0,"Because administering such a program involves coordinating physical inspections, verifying site conditions, and enforcing regulatory requirements, simple text-chat access to an LLM would not by itself cut the time in half. However, it is easy to imagine specialized software that integrates local well data, regulatory documentation, and scheduling tools with the LLM, which could streamline compliance checks and paperwork sufficiently to meet that threshold."
9109,19-2043.00,E1,E2,"Explanation: Much of the work—summarizing data from complaints, drafting recommendations and orders, informing participants—can be significantly sped up with a text-based LLM. While onsite investigation is still needed, the writing and information-synthesis parts of the task can feasibly be cut by more than half with direct LLM assistance."
9117,19-2043.00,E2,E2,"Even though the LLM can help draft design documents or offer suggestions, fully designing civil works for hydrographic projects and managing construction/maintenance requires specialized software and on-site coordination. With a more advanced, LLM-integrated tool (e.g., one that links to CAD or real-time project data), time could potentially be cut by half, but the LLM chat interface alone is not sufficient."
9122,19-2043.00,E2,E2,"While the LLM could help with writing text summaries or explanations, preparing and evaluating navigational charts and maps and predicting atmospheric conditions require significant data analysis and specialized tools (e.g. GIS or modeling software). It is easy to imagine an application built on top of the LLM that integrates these tools and data retrieval to reduce the time for this task by half, but the LLM alone is insufficient."
18270,19-2099.01,E1,E2,"Explanation: Writing code or performing structured data analysis is well within the model’s capabilities when paired with commonly available tools (e.g., Python data libraries). The LLM can reduce the time by more than half by providing code snippets, advice on data processing, and guiding the user’s analysis steps."
18256,19-2099.01,E1,E2,"Explanation: The LLM can help write and refine code/scripts for analyzing geospatial datasets, offer guidance on using GIS or statistical software, and suggest analytical methodologies. This can significantly reduce the time to produce quality results, even if the user still must run the software and interpret the final outputs."
18258,19-2099.01,E1,E2,"The LLM can significantly reduce the time needed by generating code or step-by-step instructions for merging and reformatting multiple geospatial datasets using existing GIS software or libraries, which likely cuts task time by over half."
18260,19-2099.01,E1,E2,"Because the LLM can generate scripts and instructions to help organize and document geospatial data, direct access via a chat interface could reduce the time needed by at least half."
18265,19-2099.01,E1,E2,"An LLM can provide code or text-based instructions for compiling and formatting images (e.g., writing scripts to batch-process or reformat imagery). Direct access to an advanced LLM through a chat interface can reduce the researcher’s time spent on this coding and documentation work by at least half."
18259,19-2099.01,E1,E2,"The LLM can help significantly by drafting or refining the text and structure of geospatial reports or presentations, reducing the time to create high-quality written materials by half or more."
18267,19-2099.01,E1,E0,"The LLM can significantly reduce preparation time by helping to draft or structure discussion points, outline agendas, and clarify methodologies, thus halving the time needed to prepare for these conversations."
18261,19-2099.01,E3,E2,"With image‐analysis capabilities, the LLM could aid in classifying aerial/remote‐sensing data and generating land‐cover maps, reducing the manual effort required by at least half."
18262,19-2099.01,E1,E2,"The LLM can help formulate and refine approaches for data gathering methods, recommend analysis techniques, and even generate code for displaying geographic data, which can reduce the time to complete these aspects by at least half."
18257,19-2099.01,E1,E2,"An LLM can significantly speed up database design, schema creation, and code generation needed to develop geospatial databases through its text-based capabilities, reducing the time to complete this work by at least half."
18264,19-2099.01,E2,E2,"While the LLM alone cannot automate physically gathering field data or retrieving climate databases directly, it is easy to imagine a specialized application on top of the LLM that could streamline data retrieval (e.g., by interfacing with weather or survey databases), thus reducing the overall task time by at least half."
18271,19-2099.01,E2,E2,"Although the LLM can assist with code generation or analysis on limited text-based summaries, effectively monitoring large remote sensing datasets generally requires specialized data-processing and visualization tools. With a suitable LLM-powered application that can handle and summarize those large datasets, however, it could significantly streamline determining whether equipment or procedural changes are necessary."
18277,19-2099.01,E1,E2,"Explanation: Much of the training (e.g., creating lesson plans, written instructions, exercises, and explanatory materials) can be accelerated by using an LLM through a chat interface. While hands-on demonstration remains important, the model’s text-based capabilities can still cut the overall planning and delivery time of instruction by at least half."
18276,19-2099.01,E0,E2,"Although the LLM could provide setup instructions or troubleshooting guidance, physically installing and maintaining remote sensing hardware and systems ultimately requires hands-on work, so the model by itself cannot reduce the required time by half."
18263,19-2099.01,E2,E2,"While the LLM could help with planning, writing code, and generating documentation, fully directing remote sensing hardware/software projects often requires specialized tooling (e.g., project management tools linked to real-time system data). An LLM-enabled application that integrates these data sources and workflows could reduce overall effort by half, but the chat interface alone would be insufficient."
18273,19-2099.01,E1,E2,"The LLM can help by summarizing meeting transcripts or reading materials, which significantly reduces the time needed to stay current on remote sensing developments."
18266,19-2099.01,E2,E2,"Explanation: While the LLM can certainly help generate ideas, summarize existing research, and suggest code for data analysis, fully conducting research into remote sensing technology typically requires specialized software, large datasets, and domain-specific tools. With direct LLM access alone, it is less likely that time to completion is cut in half. However, it is easy to imagine additional LLM-powered software (e.g., tools for preprocessing large satellite images, integrating real-time data, or automating certain data analysis steps) that could halve the time needed to carry out this research."
18275,19-2099.01,E1,E2,"By compiling the most relevant hardware/software specs and requirements into the prompt, the LLM can assist in analyzing and comparing different solutions and making efficient recommendations, reducing the researcher’s time investment by half or more."
19774,19-2099.01,E1,E2,"Because much of the forest/carbon assessment involves writing or refining code, analyzing results, and summarizing findings, an advanced LLM can provide step-by-step coding support and methodological guidance. Even though the user would still run specialized software and handle large datasets, the model can quickly generate and refine analytic scripts or data interpretations, reducing the overall task time significantly."
18268,19-2099.01,E1,E2,"Explanation: Much of this task involves designing and writing code or algorithms to correct image artifacts, and having a powerful LLM readily generate or refine that code can significantly reduce the development effort—by at least half—through a simple chat interface."
18269,19-2099.01,E2,E2,"Developing new analytical techniques or sensor systems for remote sensing involves significant research, experimentation, and handling potentially large datasets. While an advanced LLM can aid in brainstorming, coding, and synthesizing relevant technical literature, building or integrating specialized tools (e.g., large-scale modeling and data‑analysis platforms) would likely be needed to reduce the overall development time by half."
18274,19-2099.01,E0,E0,"Participating in fieldwork requires physical presence and on-site tasks that the LLM cannot perform; therefore, access to the LLM would not reduce the time to complete the core aspects of the task by half or more."
19773,19-2099.01,E2,E2,"Even though an LLM can help write code or provide conceptual guidance, effectively analyzing and modeling remote sensing data generally requires specialized software or integration of larger-scale image/data analysis tools that go beyond what direct LLM text outputs alone can handle. With such additional LLM-powered applications, however, significant time savings are achievable."
18272,19-2099.01,E0,E2,"Because physically installing and testing new hardware is a significant part of this task, simple text-based assistance is unlikely to reduce the total time to completion by half or more. The LLM can offer guidance, but the physical steps involved still require substantial human effort."
5606,21-1012.00,E2,E2,"While the LLM alone can help interpret policies or requirements, maintaining official student records also involves interacting with databases and following specific procedures. A specialized LLM-powered application that can integrate with record systems (for data entry, retrieval, and compliance checks) could reduce the time by half, but direct LLM access alone is unlikely to achieve that."
18627,21-1012.00,E2,E2,"While the LLM can provide advice and suggest resources, much of the value in counseling depends on personal judgment and interpersonal interaction. However, it is easy to imagine software that combines the LLM with student records and course catalogs, automatically generating tailored recommendations and reducing administrative tasks by well over half."
5608,21-1012.00,E0,E0,"Crisis intervention in schools involves in-person emotional support and human interaction. While an LLM might provide guidelines or scripts, it cannot perform the essential, real-time human counseling at the heart of this work."
23990,21-1012.00,E0,,"Because this work requires in‐person interaction, empathy, and interpersonal dynamics that a text-based model cannot substantially replace, having direct access to the LLM does not halve the time needed to provide high‐quality counseling."
5631,21-1012.00,E1,E1,"The LLM can read a transcript (provided as text), compare it against known requirements, and draft letters of recommendation—substantially reducing the time it would normally take to perform these tasks manually."
5611,21-1012.00,E1,E0,"An LLM can help by providing text-based strategies, resources, and motivational techniques to guide students, which can significantly reduce preparation time for a counselor seeking ways to encourage student engagement and resilience."
23991,21-1012.00,E2,,"Although the LLM alone may not have up-to-date data on local providers or handle insurance constraints directly, software built on top of the LLM (e.g., a referral management system that integrates local directories and scheduling) could significantly reduce the time needed to identify and refer students to outside counseling services."
5632,21-1012.00,E1,E2,"A counselor can input the student’s interests and assessment details directly to an LLM and quickly get tailored degree program suggestions, notably reducing the time needed to produce high-quality recommendations."
18625,21-1012.00,E1,E2,"Because much of the evaluation process (e.g., summarizing test scores, interpreting written records, synthesizing interview notes) can be handled with text-based input and output, direct use of the LLM can substantially reduce the counselor’s time in reviewing and assessing each individual’s data."
5616,21-1012.00,E2,E2,"Explanation: The counselor needs up-to-date, institution-specific information about admissions, financial aid, and more. While the LLM can offer general guidance, it would require an additional system to fetch current, detailed data (e.g., updated scholarship deadlines or changing requirements) to halve the task’s time with consistent quality."
5621,21-1012.00,E0,E2,"While the LLM could help craft interview questions or summarize notes, much of this task involves in-person (or synchronous) human interaction to assess counselee needs. Direct access to the LLM does not cut the overall time in half for conducting and interpreting these personal follow-up interviews."
5626,21-1012.00,E1,E2,"The LLM can efficiently provide detailed, text-based guidance on job applications, resume writing, and interview techniques, significantly reducing the time spent creating and refining these materials."
5625,21-1012.00,E2,E2,"The counselor’s role involves assessing individual client circumstances and matching them to up-to-date local services or programs. While an LLM alone can help brainstorm potential solutions and draft referrals, it would not have the current, detailed resource information needed without extra data or integration. However, it is easy to envision building software on top of the LLM that connects to an updated database of services, thus reducing the time spent on researching and providing referrals by more than half."
18631,21-1012.00,E1,E2,"The bulk of planning and promoting these career and employment-related events involves creating written materials (e.g., schedules, presentations, outreach emails), and an LLM can significantly speed up drafting and refining this text, reducing the time by at least half."
18630,21-1012.00,E0,E0,"These activities typically require physical or direct real-time attendance and interaction, which the LLM cannot significantly reduce in duration by half or more. The model can assist with preparation or note-taking, but the in-person or real-time element remains."
5619,21-1012.00,E1,E2,"The LLM can significantly reduce preparation time for lesson materials and presentation content (slides, outlines, handouts), thus cutting total task time by half or more. The counselor still needs to handle real-time, in-person teaching, but content creation and scripting can be accelerated through direct interaction with the LLM."
5624,21-1012.00,E1,E0,"The LLM can greatly accelerate designing session outlines, discussion materials, and schedules for orientations or group conferences, thereby reducing preparation time substantially (at least by half) even though the actual delivery still requires in-person effort."
5627,21-1012.00,E1,E0,"The model can significantly speed up creating the speaking points, organizing the content, and crafting scripts or outlines for explaining available counseling services, thus reducing the overall preparation time by at least half, even though a human must still deliver the presentation."
5623,21-1012.00,E1,E1,"The counselor can feed text-based notes and data about students into the LLM and have it generate or refine the reports, significantly reducing the time and effort required."
5630,21-1012.00,E1,E2,"Because the task primarily involves creating and providing text-based career information and recommendations, an LLM chat interface can significantly reduce the time needed to draft, refine, and customize that information."
18628,21-1012.00,E2,E2,"Because coordinating and revising school programs and schedules requires data retrieval (e.g., teacher availability, curriculum constraints) and collaboration with administrators, straightforward chat-based assistance alone may not cut the time by half. However, a specialized application on top of the LLM that integrates scheduling data and constraints could significantly speed up the process."
18634,21-1012.00,E2,E2,"Explanation: While the LLM can help draft recruitment materials, plan messaging, and provide guidance on enrollment processes, much of the task involves coordinating events and interacting directly with prospective enrollees. Direct LLM access alone does not cut the total time by half. However, specialized applications built on top of the LLM (to smooth out scheduling, outreach, and communications) could reduce the overall effort by half."
18626,21-1012.00,E0,E0,"Identifying and responding to suspected domestic abuse typically requires in-person assessment and sensitive human interactions that cannot be fully replaced by an LLM. The task involves building trust, interpreting nonverbal cues, and providing real-world assistance—all of which are primarily human-driven."
18624,21-1012.00,E0,E0,"Because this work primarily involves in-person discussions and collaboration (e.g., meeting with parents, teachers, administrators) that the LLM cannot perform, it cannot cut completion time by half or more through text-based assistance alone."
5633,21-1012.00,E0,E0,"Although the LLM can help prepare written materials or lesson plans, the majority of the task—delivering in‑person instruction and guiding students face‑to‑face—cannot be shortened by half purely through text-based assistance."
5634,21-1012.00,E0,E0,"Much of this task involves physically providing devices and in-person assistance (e.g., helping students in restrooms), which cannot be halved in time by using an LLM for text-based support alone."
18632,21-1012.00,E0,E0,"While an LLM can aid in writing portions of policies or guidelines, a large part of establishing and enforcing rules is highly interpersonal, requiring real-world interaction (e.g., observing student behavior, meeting with students in person). The LLM alone cannot reduce the total time by half or more for this task."
18635,21-1012.00,E0,E0,"While an LLM could assist in creating training materials or providing written guidance, the hands-on, interpersonal nature of supervising, training, and directing staff relies heavily on in-person interaction and observation. Therefore, it is unlikely that direct access to the LLM alone (or easily imagined extensions of it) would reduce the time required for this task by at least half without sacrificing quality."
5636,21-1012.00,E0,E0,"Even though an LLM could help generate interview questions or process written responses, the core of the task involves a personal interaction (listening to and interpreting the client’s responses in real time), which the model alone cannot reduce by half while maintaining equivalent quality."
5629,21-1012.00,E1,E2,"The LLM can help gather and summarize large amounts of occupational and educational information fed into it as text, reducing the time required for research and compilation by at least half."
18633,21-1012.00,E2,E2,"While the LLM can help draft outreach emails or proposals, effectively creating new employer contacts involves additional tasks such as locating contacts, scheduling, and persisting negotiation—all of which would benefit from LLM‐integrated tools (like a specialized CRM) rather than just direct LLM access."
5637,21-1012.00,E2,E2,"Although the LLM can assist with drafting training materials, guidelines, and communications, significant portions of establishing and supervising a peer-counseling or tutoring program still involve frequent in-person interactions and day-to-day management. Direct use of the LLM alone is unlikely to cut overall time by half, but one can envision specialized software (integrating scheduling, workflow tracking, etc.) built on top of LLM capabilities that would streamline the process enough to meet that threshold."
18629,21-1012.00,E0,E0,"Because the key activity (in-person observation of students) is primarily physical and interpersonal, using a text-based LLM would not cut the required time by half or more."
5639,21-1012.00,E2,E2,"Direct use of the LLM alone is not enough to halve the time required, since it lacks the most recent job listings and other up-to-date information. However, specialized software powered by the LLM (e.g., with integrated job listing data) could automate matching and referral processes, reducing the task time by over half."
5640,21-1012.00,E0,E0,"Although an LLM could help generate plans or ideas for extracurricular activities, most of the time in “sponsoring” these activities still requires in-person coordination and event support. Text-based assistance alone does not cut total task time by half."
18491,23-2011.00,E1,E1,"Because much of this task involves drafting and revising legal documents (e.g., affidavits, correspondence), direct use of the LLM can reduce the time spent drafting by at least half. The organizational portion can also benefit from the LLM’s suggestions for naming conventions or summaries, making it feasible with a simple text-based tool."
23994,23-2011.00,E1,,"The LLM can directly assist in drafting, editing, and reviewing legal documents using text-based prompts (e.g., generating initial versions, suggesting revisions, summarizing content), which can reduce the time spent by at least half without requiring additional specialized software."
21062,23-2011.00,E1,E2,"Because much of this work involves gathering and synthesizing large amounts of text-based legal and factual information, a direct LLM interface can be used (by providing relevant excerpts in manageable chunks) to summarize, cross-reference, and draft documents more quickly, cutting the overall time by at least half."
