task_id,soc_code,label,eloundou_label,explanation
16171,15-1299.09,E1,E1,"An LLM can quickly generate, refine, and restructure a detailed WBS from project goals, scope, and constraints provided in text, suggest standard IT project phases and tasks, and help adjust dependencies and deliverables. This substantially reduces the time needed for drafting and iterating on the WBS, even though the manager still makes final decisions and aligns it with stakeholders."
16153,15-1299.09,E1,E2,"The core work—drafting feedback, structuring evaluations, documenting performance notes, and preparing talking points—can be substantially accelerated by an LLM given the manager’s observations and goals. While the actual delivery and judgment remain human, the time spent composing and organizing performance feedback can be reduced by more than half using the LLM through a chat interface alone."
16165,15-1299.09,E1,E2,"An LLM can draft role descriptions, interview questions, evaluation rubrics, candidate communications, and selection criteria, and help structure decision matrices, significantly reducing the time an IT project manager spends on planning and documentation for recruiting/selection, even though final interviews and hiring decisions remain human."
16167,15-1299.09,E1,E2,"The manager can use the LLM to draft role descriptions, RACI matrices, responsibility charts, and alternative staffing structures, and to reason about workload and dependencies. This substantially speeds up deciding and documenting who should do what, even though the final authority assignments still require human judgment."
16158,15-1299.09,E2,E2,"An LLM can help draft negotiation emails, prepare talking points, compare supplier proposals, and simulate negotiation scenarios, but the actual negotiation and relationship management with stakeholders/suppliers still require human interaction and judgment. With additional integrated software (e.g., tools tied to procurement systems and communication platforms), LLMs could further streamline and partially automate these negotiations, cutting time significantly."
16327,17-2051.02,E1,E1,"The core of providing technical direction is reviewing designs/calculations, explaining standards, drafting guidance, and giving written feedback—all text-based tasks where an LLM can help draft instructions, check calculations logic, suggest design improvements, and prepare review comments, cutting the time needed for supervision by more than half, even though in-person management and final judgment remain human."
16325,17-2051.02,E1,E2,"Reviewing and critiquing proposals and designs is largely text- and calculation-based; an LLM can help interpret technical documents, check consistency with design standards, suggest improvements, and draft structured critiques, cutting the engineer’s time by more than half while the human retains final judgment."
16350,17-2051.02,E1,E0,"An LLM can substantially speed up conceptual and detailed design work: drafting process flow descriptions, comparing treatment technologies (e.g., SBR vs. membranes), sizing calculations templates, generating P&ID and control narrative text, writing design reports and specifications for units like lift stations, headworks, UV systems, and digesters, and iterating alternatives. The human engineer still makes final technical and regulatory judgments, but text- and calculation-driven portions of plant design can be cut by more than half in time with LLM assistance."
21166,17-2051.02,E1,E2,"The core of this task is analytical and text/number-based: reviewing O&M data, process descriptions, and design parameters to spot inefficiencies and propose improvements. An LLM can help interpret regulations and manuals, analyze and summarize performance data (once exported), suggest optimization strategies, draft reports, and generate alternative scenarios or checklists. This can cut the engineer’s time by more than half, while the remaining work (site visits, stakeholder discussions, final judgment) still requires the human."
16330,17-2051.02,E1,E2,"The core work is analytical and text/specification-based: interpreting regulations, comparing equipment options, sizing and configuring units, and documenting compliance. An LLM can draft and refine design calculations (with user-provided data), compare technologies against regulatory criteria, generate specification language, and help interpret standards, cutting the engineer’s time by more than half while the human still validates calculations and final selections."
16349,17-2051.02,E1,E2,"The core of this task is conceptual and computational design: sizing pumps and pipes, laying out networks, checking hydraulics, and documenting designs. An LLM can draft design reports and specs, generate and debug calculation scripts (e.g., in Excel/Python), help apply design standards, and iterate on alternatives, cutting the engineer’s time by more than half while the human still makes final engineering judgments and uses CAD/GIS tools."
16347,17-2051.02,E1,E2,"An LLM can substantially speed up conceptual and detailed design work by helping size pipes and pumps, draft and iterate on hydraulic calculations and design reports, generate and check design criteria, compare alternatives, and produce specifications and standard details text. The human engineer still makes final technical and regulatory judgments, but the text- and calculation-heavy portions of designing distribution systems can be reduced by more than half with direct LLM assistance."
16331,17-2051.02,E1,E2,"The core of conducting water quality studies—designing sampling plans, selecting analytical methods, interpreting lab results, characterizing pollutant sources, and writing reports—is heavily analytical and text-based. An LLM can draft study plans, suggest methodologies, help interpret data patterns, and prepare technical documentation, cutting the time for these components by more than half, though field sampling and lab work still require humans."
16343,17-2051.02,E1,E2,"The core of this task is analytical and design-focused: comparing treatment technologies, sizing and sequencing unit processes, and justifying recommendations in written form. An LLM can help rapidly review options, explain mechanisms, draft and iterate calculations/code templates, and produce technical memos or reports, cutting the engineer’s time by more than half, while the human still validates assumptions, local regulations, and final design choices."
16328,17-2051.02,E1,E2,"The core of identifying design alternatives (e.g., different source options, treatment trains, conveyance layouts, storage strategies) is conceptual and text/diagram-based. An LLM can rapidly generate and compare alternative schemes, list pros/cons, reference standard design practices, and help structure preliminary calculations and documentation, cutting the engineer’s time by more than half, while the human still applies judgment, local data, and final decisions."
16345,17-2051.02,E1,E2,"An LLM can substantially speed up conceptual and detailed design work by helping size pipes and channels, draft and iterate network layouts and design reports, check hydraulic calculations, apply design standards, and generate alternative configurations based on constraints provided in text. The engineer still makes final judgments and uses CAD/GIS/hydraulic software, but the LLM can cut the time for analysis, documentation, and option development by more than half."
16346,17-2051.02,E1,E2,"Designing lift stations and wells is largely a conceptual and computational engineering task: sizing pumps, pipes, wet wells, storage, and controls; checking hydraulics; drafting specifications; and writing design reports. An LLM can substantially speed up code/standard lookups, preliminary sizing calculations (via generated scripts), option comparison, documentation, and QA of assumptions, cutting the engineer’s time by more than half, while the human still makes final engineering judgments and signs off."
16339,17-2051.02,E1,E2,"The core work is analytical and text/number-based: defining alternatives, listing costs and benefits, structuring assumptions, and writing up results. An LLM can draft analysis frameworks, help build comparison tables, suggest cost/benefit categories, write justifications, and generate report text, while the engineer supplies project-specific data and judgments. This can cut the time needed for a high-quality cost-benefit analysis by more than half."
16326,17-2051.02,E1,E2,"Much of the technical support involves analysis, explanation, and documentation (e.g., interpreting regulations, reviewing designs or reports, drafting memos, answering technical questions). An LLM can help draft responses, summarize standards, structure analyses, and prepare technical communications, cutting the time for this largely text-based, knowledge-driven work by more than half, while the engineer retains final judgment and sign-off."
16337,17-2051.02,E1,E2,"The core of a feasibility study (demand projections, options analysis, preliminary sizing, cost estimates, risk and regulatory review, report writing) is text- and calculation-heavy. An LLM can draft study outlines, write and revise large portions of the report, help structure assumptions, interpret design standards provided in text, and generate comparison tables and justifications, cutting the engineer’s time by more than half while the engineer still validates data, runs specialized models, and makes final judgments."
16341,17-2051.02,E1,E2,"The core of this task is analytical and design-focused: hydraulic/hydrologic calculations, comparing alternatives, drafting reports/memos, and documenting design assumptions. An LLM can quickly generate and refine calculation templates (e.g., for HEC‑RAS/HEC‑HMS input preparation), assist with interpreting model outputs, draft technical reports, and help check code/logic for custom tools, cutting the time for the analysis and documentation portions by more than half. Physical site work and final engineering judgment still require the human engineer, but the LLM substantially accelerates the text- and code-based components."
16335,17-2051.02,E0,E0,"Requires on-site presence to supervise construction activities, coordinate contractors, ensure safety and regulatory compliance, and respond to real-time field conditions. An LLM can help with planning, documentation, and checklists, but cannot reduce the time of the inherently physical, in-person oversight by half."
16329,17-2051.02,E1,E2,"An LLM can substantially speed up concept development, drafting technical narratives, comparing program options, creating cost–benefit and regulatory-alignment writeups, and generating outreach/education materials for new water resource or efficiency programs. The human engineer still makes judgments, uses local data, and finalizes designs, but text-heavy planning and analysis work can be cut by more than half with direct LLM assistance."
16333,17-2051.02,E1,E2,"The core work is setting up, interpreting, and documenting 3D hydrological simulations, all of which are text- and parameter-driven. An LLM can help choose modeling approaches, draft and debug input files/scripts, explain software options, interpret outputs, and write reports, cutting the engineer’s time by more than half, while the engineer still runs and validates the simulations."
16334,17-2051.02,E1,E2,"The core work is analytical and model-based: setting up scenarios, interpreting hydraulic results, and drafting recommendations. An LLM can’t run EPANET or similar tools itself, but it can greatly speed up model setup documentation, input file scripting, parameter sensitivity planning, interpretation of outputs, and writing technical memos or reports, cutting the engineer’s time by more than half while the engineer still operates the hydraulic software and validates results."
16324,17-2051.02,E1,E1,"Drafting and revising technical reports is a text-based task; an LLM can help structure the report, generate and edit technical prose, summarize analyses, and improve clarity and formatting based on the engineer’s inputs, cutting the time required by more than half while the engineer verifies technical accuracy."
16344,17-2051.02,E1,E2,"An LLM can substantially speed up conceptual and preliminary design work by helping select and compare tank types, outline design criteria, draft calculations or calculation templates (e.g., volume, head, detention time, load combinations), generate design reports and specifications, and check code/standard references described by the engineer. The human engineer still makes final engineering judgments and signs off, but text-based design support can cut the time for this task by more than half."
16342,17-2051.02,E1,E2,"The engineer can describe plant conditions, regulations, and sludge characteristics in text, and the LLM can quickly compare alternative treatment/disposal methods, size up pros/cons, draft calculations frameworks, and produce recommendation memos or option matrices. This substantially reduces time spent on literature review, option generation, and documentation, while the human still makes final technical and regulatory judgments."
16348,17-2051.02,E1,E2,"Designing sludge treatment plants is largely a conceptual and computational engineering task: selecting process trains, sizing units, checking mass/energy balances, and documenting designs. An LLM can draft and iterate PFDs/P&IDs descriptions, calculate and check design parameters (with user-provided data), compare technology options, and generate reports and specifications, cutting the engineer’s time by more than half while the human still validates against standards and local constraints."
16336,17-2051.02,E1,E2,"An LLM can help design data collection templates, clean and analyze tabular water-use data via generated code (e.g., in Python/R), select and document appropriate demand-forecasting methods, run scenario analyses, and draft reports. These text- and code-centric steps make up a large share of the task and can be done in less than half the time with LLM assistance, while the engineer still provides domain judgment and final validation."
16338,17-2051.02,E1,E2,"The core of conducting environmental impact studies (reviewing regulations and standards, analyzing design options, drafting reports, modeling scenarios, and writing justifications/mitigation plans) can be substantially accelerated by an LLM. The engineer can supply project parameters and data, and the LLM can help structure the study, draft sections, summarize technical references, and generate impact/mitigation narratives, cutting the time required by more than half while the engineer still provides judgment and final validation."
16340,17-2051.02,E1,E2,"The core of this task is analytical: reviewing designs, operating data, hydraulic calculations, and simulation outputs to assess efficiency. An LLM can help set up and check hydraulic/energy balance calculations, interpret and summarize performance data, draft analysis reports, and suggest methods or benchmarks, cutting the engineer’s time by more than half while the human still interprets results and makes final judgments."
16332,17-2051.02,E1,E2,"Mathematical modeling of water resources is largely a text-and-code task (setting up equations, choosing methods, writing/using modeling scripts, interpreting outputs). An LLM can help derive equations, draft and debug model code, document assumptions, and interpret results, cutting the time needed by more than half for an average engineer, while the engineer still validates and runs the models with domain software."
1447,17-3013.00,E0,E2,"While an LLM can help with written specifications, calculations, and design reasoning, the core of this task is creating precise, detailed CAD drawings inside specialized drafting software. That work relies on domain-specific CAD skills, standards, and extensive manual interaction with the software’s interface; chat-based text assistance alone would not cut the time required by half."
20964,17-3013.00,E3,E2,"The core work is creating 3D CAD models, which is visual and software-specific. An LLM with image capabilities could interpret sketches, markups, and screenshots, suggest geometry, constraints, and parametric structures, and help generate or refine design documentation, significantly speeding up modeling. However, the human still must operate the CAD software and make design decisions, so the benefit mainly appears when combining text and image support rather than from text-only chat."
1455,17-3013.00,E3,E2,"The core work is creating precise technical drawings and views. With image-capable LLM tools integrated into CAD or drawing software, the system could interpret sketches, existing diagrams, and specifications, then propose or auto-generate schematic/orthographic views and revisions. This would significantly speed up layout and drafting, but still requires human oversight for engineering judgment and standards compliance."
1452,17-3013.00,E1,E2,"An LLM can quickly propose design changes, rewrite and update documentation, generate alternative concepts, and help analyze text-based descriptions of operating deficiencies or production issues. While CAD edits themselves are done in drafting software, the reasoning about what to change and how to reduce production problems can be substantially accelerated via text-based guidance, cutting the time needed by at least half."
1449,17-3013.00,E1,E2,"An LLM can quickly interpret and summarize written specs, compare design requirements, highlight constraints, and suggest factors affecting component design and procedures. This substantially speeds up the analysis and review of text-based specifications and related data, cutting the time needed by more than half, while the human drafter still makes final judgments."
1454,17-3013.00,E0,E2,"Requires physically measuring/checking dimensions of real materials and then marking/labeling them; an LLM cannot perform or more than halve the time of these hands-on, spatial tasks through text-only assistance."
1453,17-3013.00,E3,E2,"An LLM with image capabilities can help generate and iteratively refine CAD-ready drawings or annotated sketches from textual requirements, suggest dimensions and standards, and convert rough hand sketches into cleaner digital blueprints, significantly reducing drafting time. However, the human drafter still must ensure engineering correctness, integrate with CAD workflows, and meet specific manufacturing constraints, so the task is accelerated but not fully automated."
1450,17-3013.00,E1,E1,"An LLM can quickly derive, check, and symbolically manipulate the mathematical formulas and calculations needed for component and machinery specifications, and can generate or refine parametric relationships and documentation text that the drafter then implements in CAD/CAE software. This substantially reduces the time spent on the math and specification design work, even though the actual CAD modeling still happens in separate tools."
1448,17-3013.00,E1,E2,"The core of this task is communication, problem-solving, and documentation of design decisions. An LLM can draft and refine emails, meeting notes, design rationales, alternative concepts, and structured issue lists, and can help explore options and tradeoffs in text form. This substantially reduces the time needed to coordinate, clarify requirements, and resolve design problems, even though final decisions still rely on human judgment and CAD tools."
1456,17-3013.00,E2,E2,"An LLM can help the drafter prepare and rehearse explanations of schematics, generate written answers to typical installation questions, and draft follow‑up emails, but the core task involves interactive, situation-specific discussions with customer representatives. With additional LLM-powered tools integrated into communication platforms (e.g., live suggestion of responses, instant retrieval of project data and drawings), the time to handle these consultations could be cut by more than half."
1451,17-3013.00,E3,E2,"Positioning instructions and comments is largely a digital layout/annotation task on drawings. With image-capable LLM tools that can read and understand the drawing, suggest placement, and even auto-insert and format callouts/notes, the time to complete this can be cut by more than half."
1458,17-3013.00,E0,E0,"Supervising and training involve ongoing in-person observation, feedback, and hands-on guidance that cannot be reduced to text-based assistance alone by half or more; an LLM can help create training materials or explanations, but the core task is human interaction–driven."
1459,17-3013.00,E3,E2,"The core work is creating and refining technical illustrations of mechanical systems. With image-capable LLM tools, the drafter could import CAD screenshots or sketches, have the system generate or clean up diagrams, add labels, and ensure consistency with the written manual, significantly speeding layout and redrawing. Text-only LLM help (E1) is useful for accompanying descriptions but doesn’t halve the time on the illustration work itself, whereas image creation/editing capabilities can."
1457,17-3013.00,E3,E2,"LLMs with image capabilities can help generate and refine design drawings, convert sketches to cleaner line art, and prepare files for blueprint reproduction, but the task still involves manual freehand sketching and operating physical copy machines, so the model only assists with the digital drawing and tracing aspects rather than fully automating the task."
1460,17-3013.00,E0,E2,"Although an LLM (with or without image tools) could suggest shading conventions or color schemes, the core of this task is hands-on manual rendering with physical tools (ink, crayon, airbrush, overlays). The time and skill involved are dominated by physical execution, which the LLM cannot perform or reduce by half."
20516,17-3026.00,E0,E0,Requires hands-on physical testing of products and use of test equipment on the production line; an LLM can help with procedures or data interpretation but cannot perform or reduce the time of the core physical testing task by half.
3672,17-3026.00,E1,E2,"Compiling and evaluating statistical quality data is largely a text/data and analysis task. An LLM can help design data collection templates, clean and structure data descriptions, select and explain appropriate statistical methods, generate code (e.g., in Python/R) for analysis, interpret outputs, and draft quality/reliability reports, cutting the time needed by more than half while the technician validates results."
3660,17-3026.00,E1,E2,"The core work—analyzing time/motion data, comparing methods, modeling workflows, and drafting improved procedures or standard rates—is largely analytical and text/number-based. An LLM can help design data collection forms, structure and analyze observations, propose alternative methods, document standards, and write reports, cutting the time for the analytical and documentation portions by more than half, even though actual data collection on the shop floor remains physical."
3668,17-3026.00,E1,E1,"The task is primarily text-based checking: comparing logs and specification sheets against written QA requirements. An LLM can quickly parse, summarize, and flag inconsistencies or missing data in the records, and suggest whether they adhere to the specifications, cutting the time needed by more than half while the human does final verification."
20518,17-3026.00,E0,E0,"Requires in-person observation of workers and equipment operation to verify adherence to standards; an LLM cannot directly observe or assess real-world performance, so it cannot cut task time by half."
3663,17-3026.00,E2,E2,"Planning work assignments requires integrating live production data, schedules, and performance metrics. An LLM alone can help design planning methods, templates, and decision rules (not enough for 50% time reduction), but software built on top of an LLM that ingests real-time plant data and schedules could generate optimized work assignments and scenario plans, cutting the time needed by more than half."
19692,17-3026.00,E2,E2,"Requires on-site inspection, document review, and judgment about regulatory compliance, which an LLM alone cannot perform. However, LLM-powered tools could significantly speed up interpreting regulations, generating checklists, drafting reports, and analyzing documentation or sensor/record data to flag potential noncompliance, cutting human time by about half with appropriate software integration."
22022,17-3026.00,E0,E2,"While an LLM can help look up, summarize, or clarify written regulations and procedures, the core of this task is consistently following them in real-world operations (e.g., using PPE correctly, executing lockout/tagout, handling materials safely). These are embodied, situational behaviors where chat-based assistance cannot by itself cut the time to compliant execution by half."
22023,17-3026.00,E1,E2,"Cost analysis and estimation are largely text- and spreadsheet-based (gathering data, applying formulas, comparing alternatives, drafting reports). An LLM can help design costing models, perform and explain calculations (via code or formulas), structure analyses, and draft clear cost reports, cutting the time needed by more than half while the human verifies data and results."
22024,17-3026.00,E0,E2,"While an LLM can help with documentation, test plans, and data analysis, the core of assisting engineers with developing, building, and testing prototypes involves substantial hands-on physical work, use of lab/plant equipment, and in-person coordination. These physical and on-site activities dominate the task, so direct LLM access cannot cut total task time by half."
22025,17-3026.00,E0,E0,Requires hands-on physical calibration and adjustment of equipment using precision tools; an LLM can at most provide instructions or reference procedures but cannot perform or reduce the time of the core manual task by half.
22026,17-3026.00,E1,E2,"The core work is analytical and text/spreadsheet-based: designing the study, selecting methods, structuring and cleaning cost data, running or scripting statistical analyses, and writing up comparisons and conclusions. An LLM can draft study plans, suggest appropriate statistical techniques, generate analysis code (e.g., in Python/R), help interpret outputs, and produce reports or visualizations’ descriptions, cutting the time needed by well over half while the human validates results and handles data execution in standard software."
22027,17-3026.00,E2,E2,"While the physical and organizational aspects of purchasing, installing, and transferring equipment require human coordination and on-site work (so an LLM alone can’t cut time by half), an LLM-powered system integrated with procurement, inventory, vendor, and project-management tools could draft purchase specs, compare vendor quotes, generate schedules, standardize documentation, and track dependencies, substantially reducing coordination time."
22028,17-3026.00,E1,E2,"Creating and interpreting drawings, schematics, and formulas is largely a text- and symbol-based reasoning task. An LLM can draft, revise, and explain engineering documentation, convert between textual descriptions and schematic notation, and help interpret or summarize existing documents, cutting the time needed by at least half for an average technologist, even though final review remains human."
22029,17-3026.00,E1,E2,"An LLM can help generate and iterate on layout concepts, calculate and compare workflow options, draft documentation, and apply industrial engineering principles (e.g., line balancing, material flow, space utilization) from text descriptions and data, cutting design time substantially. Physical validation, site measurements, and final CAD work still need humans/tools, but the conceptual and analytical design work can be reduced by more than half via direct chat-based assistance."
22030,17-3026.00,E2,E2,"While the physical and organizational implementation of new manufacturing infrastructure requires on-site work and coordination (not automatable by a chat LLM alone), an LLM can substantially help with process design, layout concepts, documentation, cost/throughput modeling code, and integration plans. With additional software that connects to plant data, CAD/layout tools, and internal standards, an LLM-powered system could cut the time to design and plan such infrastructure by more than half, so this is best classified as exposure via LLM-powered applications."
22031,17-3026.00,E1,E2,"An LLM can help design and document production, materials, safety, and quality programs (e.g., drafting procedures, checklists, training materials, data collection plans, and improvement proposals) based on text descriptions of problems and constraints. The human still validates and implements on the shop floor, but the time to design and iterate on such programs can be cut by more than half using the LLM for analysis, drafting, and refinement."
22032,17-3026.00,E1,E2,"An LLM can draft and refine production, inventory, and quality assurance program documents, propose process flows, define metrics and control plans, and adapt templates to specific constraints, cutting the time a technologist spends on design and documentation by more than half, while the human provides plant-specific data and final validation."
22033,17-3026.00,E1,E2,"The core of this task is conceptual and analytical: researching options, comparing materials and processes, modeling impacts, and drafting proposals or reports. An LLM can rapidly synthesize technical literature, generate and compare alternative process designs, suggest candidate materials and technologies, and help write supporting documentation, cutting the time needed for the design and evaluation work by more than half. Physical implementation and final engineering judgment still require humans, but the LLM substantially accelerates the knowledge and design components."
22034,17-3026.00,E1,E2,"The task is largely analytical and text/number-based: reviewing performance data, documentation, and process descriptions to spot quality, cost, or efficiency issues in automation equipment. An LLM can help interpret data summaries, generate and compare improvement ideas, draft analyses, and structure cost/benefit arguments, cutting the time needed to identify and articulate improvement opportunities by more than half, while the human provides plant-specific context and judgment."
22035,17-3026.00,E0,E2,"While an LLM can help interpret data, suggest parameter changes, or create checklists and procedures, the core of this task involves real-time physical monitoring and manual adjustment of production equipment on the shop floor. Because these actions require in-person observation, judgment based on sensory cues, and hands-on control of machinery, direct LLM access cannot cut the task time by half or more."
22036,17-3026.00,E0,E0,"While an LLM can help draft procedures, checklists, and data-recording templates for start-up and qualification, the core of this task is hands-on oversight of physical equipment, real-time monitoring, and safety/quality sign-off on the shop floor. These activities cannot be reduced by half or more through text-based assistance alone."
22037,17-3026.00,E2,E2,"An LLM can help design checklists, SOPs, data collection forms, and analyze production data or logs, but actual oversight/inspection requires being on the shop floor observing equipment, materials, and workers. With additional LLM-powered software integrated into sensors, MES/SCADA, and quality systems, much of the monitoring and analysis could be automated, cutting time by more than half, but the LLM alone cannot."
22038,17-3026.00,E3,E2,"The core work is creating technical layouts and CAD drawings. An LLM with image capabilities could interpret sketches, existing drawings, and specs, then propose or refine layouts and generate detailed drafting instructions or even parametric code for CAD tools, cutting design time by more than half. However, the human still operates the CAD software and validates engineering details, so it’s not fully automatable with text-only chat (E1) but is significantly accelerated with image-based assistance."
22039,17-3026.00,E1,E1,"Preparing SOPs, batch records, and reports is largely text- and data-based. An LLM can draft and revise procedures, generate report templates, auto-fill narrative sections from structured data, and standardize wording, cutting the time to produce these documents by more than half while the technologist reviews and finalizes them."
22040,17-3026.00,E0,E1,"While the LLM can help draft training materials or talking points, the core of advising and training other technicians typically involves live, context-specific, often hands-on interaction, observation, and demonstration in the workplace. These in-person, practical elements cannot be reduced by half or more through a text-only LLM interface."
22041,17-3026.00,E1,E2,"Recommending corrective or preventive actions is largely an analytical and documentation task: interpreting quality/reliability data, applying known methods (e.g., FMEA, root cause analysis), and drafting recommendations and reports. An LLM can help generate and refine analyses, propose action options, and write up justifications, cutting the time needed by more than half, while the human still validates feasibility and implementation details."
22042,17-3026.00,E0,E0,"Requires in-person assessment of equipment, soils, safety constraints, and available products, plus coordination with site procedures; an LLM can offer general suggestions but cannot practically cut the time to select specific cleaning materials and tools by half with equivalent, context-appropriate quality."
22043,17-3026.00,E1,E2,"An LLM can help compare processing methods, calculate or script tools to compute material requirements, and propose optimized material quantities based on constraints and production data described in text. This substantially speeds up analysis and decision support, even though the technician still validates choices and uses plant-specific tools."
22044,17-3026.00,E0,E0,"Requires physical setup and hands-on operation of production equipment on the shop floor; an LLM can help interpret SOPs or answer questions but cannot directly perform or reduce by half the time needed for the embodied, manual aspects of this task."
16807,19-1029.02,E1,E1,"The core of maintaining accurate lab records is text- and data-focused: writing methods and observations, organizing tables, standardizing nomenclature, and checking for internal consistency. An LLM can draft and standardize entries, generate templates, help structure electronic lab notebooks, and review text for clarity and completeness, cutting the time needed for documentation by more than half while the biologist still verifies and signs off."
16813,19-1029.02,E1,E2,"The LLM can substantially help design experiments (suggesting controls, conditions, protocols), plan execution (stepwise procedures, reagent lists), and interpret results (data pattern explanations, alternative hypotheses, follow‑up experiments) via text. However, physical execution still requires humans, so the main time savings are in the conceptual and analytical parts, which can be cut by more than half with direct LLM use."
23904,19-1029.02,E1,E1,"Drafting and revising grant applications is a complex but text-based writing task. An LLM can help structure proposals, suggest language for significance/innovation/approach sections, tailor text to specific funding calls, and edit for clarity and coherence, cutting the time needed by more than half while the scientist supplies the ideas, data, and strategy."
16805,19-1029.02,E0,E0,"These procedures require hands-on bench work (pipetting, running gels, operating sequencers, handling samples) and physical lab equipment. An LLM can help interpret protocols or troubleshoot, but it cannot perform or reduce the time of the physical procedures themselves by half or more."
16815,19-1029.02,E1,E2,"The core of this task—designing hypotheses, planning experiments, interpreting results, and reasoning about mechanisms of gene expression, signaling, differentiation, and bioinformatics analyses—can be substantially accelerated by an LLM via help with literature-style reasoning, experimental design drafts, data interpretation narratives, code/scripts for analyses, and explanation of complex concepts. Physical lab work and final scientific judgment still require the human biologist, but the text- and code-based components can be cut by more than half in time with direct LLM use."
23905,19-1029.02,E1,E1,"Drafting, editing, and formatting reports, manuscripts, and presentations are text- and slide-based tasks where an LLM can generate sections, revise for clarity, suggest structure, and adapt content to different audiences, cutting the time required by more than half while the scientist checks technical accuracy."
16808,19-1029.02,E0,E2,"While an LLM can help draft explanations, slides, and problem sets, effective instruction of undergraduate and graduate students in molecular/cellular biology relies heavily on real-time, in-person teaching, interaction, responding to nonverbal cues, and managing labs and assessments. Direct chat-based access to an LLM would not cut the total time for this teaching task by half or more with equivalent quality."
16810,19-1029.02,E2,E2,"While an LLM can help draft plans, schedules, protocols, and prioritization schemes (E1-type support), effective direction and coordination of lab activities also depend on real-time information about resources, personnel, and experiments, plus integration with lab management systems. Purpose-built LLM-powered tools tied into lab inventories, calendars, and experiment-tracking software could realistically cut the time for organizing and prioritizing activities by more than half."
16814,19-1029.02,E1,E2,"The core of this task—compiling data, performing analyses, interpreting results, and proposing adjusted experimental designs—can be substantially accelerated by an LLM via help with data organization scripts, statistical analysis code, result interpretation, and drafting revised protocols. Physical experimentation still requires the biologist, but the time spent on the text- and code-based components can be cut by more than half with direct LLM use."
16809,19-1029.02,E1,E2,"The core of evaluating new technologies (literature review, comparing methods, designing small pilot experiments, interpreting results, and writing justifications) is largely conceptual and text-based. An LLM can rapidly summarize papers, compare techniques, draft evaluation plans, suggest controls and metrics, and help interpret preliminary data, cutting the time needed for this evaluative work by more than half, while the biologist still makes final scientific judgments."
16804,19-1029.02,E1,E2,"The core of this task is conceptual and text-based: interpreting data, integrating literature, and advising teams on experimental design and handling/evaluation strategies for models. An LLM can draft and refine study plans, compare options, outline protocols, and summarize relevant mechanisms or prior work, cutting the time needed to provide well-reasoned scientific direction by more than half, while the biologist still makes final judgments."
16802,19-1029.02,E0,E0,"Supervision of people (mentoring, evaluating performance, resolving conflicts, assigning work, in-person oversight at the bench) is primarily interpersonal and context-dependent. An LLM can help draft emails or guidelines, but it cannot directly manage or observe staff, so it will not cut the overall time for this task by half."
16806,19-1029.02,E0,E0,"Operating and monitoring specialized lab instruments is a hands-on, physical task requiring in-person setup, calibration, sample handling, and real-time judgment at the bench; an LLM can offer guidance or troubleshooting tips but cannot directly perform or cut the time of the physical work by half."
16816,19-1029.02,E1,E2,"Designing experiments, interpreting literature, planning analyses, and drafting reports or grant text for applied research are all highly text- and code-based and can be substantially accelerated by an LLM (e.g., protocol drafting, data analysis scripts, literature synthesis), cutting the time for these components by more than half, even though the actual lab work remains physical."
16799,19-1029.02,E1,E2,"An LLM can draft and iteratively refine detailed procedural guidelines (e.g., biosafety levels, containment, handling, decontamination, incident response) based on user-provided context and existing regulations, and help structure, clarify, and standardize them. The human biologist still provides domain judgment and final approval, but the writing, comparison to known standards, and editing work can be cut by more than half using a chat-based LLM."
16811,19-1029.02,E1,E2,"An LLM can substantially speed up the conceptual and design aspects of assay development—surveying literature, proposing assay formats and controls, drafting protocols, troubleshooting designs, and analyzing/optimizing readouts. While physical lab work is still required, the time spent on planning, design, and interpretation (a large fraction of this task) can be cut by more than half with direct LLM assistance."
16800,19-1029.02,E0,E2,"Coordinating cross-disciplinary research mainly involves meetings, relationship management, negotiation of priorities, and real-time decision-making among scientists. An LLM can help draft emails or summaries, but it cannot handle the core interpersonal and strategic coordination well enough to cut the required time by half."
16796,19-1029.02,E2,E2,"An LLM alone can help design tracking templates, draft procedures, and analyze text-based reports, but full verification requires integrating data from finance, inventory, and HR systems. With an LLM-powered tool connected to these systems, it could automatically reconcile planned vs. actual use of funds, equipment, and personnel and flag discrepancies, cutting the verification time by more than half."
16798,19-1029.02,E0,E0,"While an LLM can help review documentation, compare specs, and suggest test protocols, the core of this task requires hands-on inspection, installation, and functional testing of supplies/equipment in the actual lab environment. Since these physical, context-specific activities dominate the task, direct LLM access cannot cut the required time by half."
16797,19-1029.02,E2,E2,"LLMs can substantially speed up ideation, literature review, market analysis drafts, experimental design, data interpretation, and documentation, but bioproduct development also requires lab work, cross-functional coordination, and real-world testing. With additional LLM-powered tools integrated into company data systems and workflows, time could be cut by half, yet human judgment and physical experimentation remain essential."
16801,19-1029.02,E2,E2,"An LLM can help draft technical questions, compare specs, prepare evaluation criteria, and generate emails or talking points for vendor discussions, but the core task involves real-time negotiation, relationship management, and decisions based on institutional constraints and live demos. With additional integrated tools (e.g., systems that pull current product data, pricing, and performance metrics), an LLM-powered application could cut the time spent on evaluation and customization discussions by more than half."
