task_id,label,explanation
20518,E0,Verifying equipment operation by observing worker performance is mainly an in-person observational task requiring physical presence.
3663,E1,"Planning work assignments from worker performance, machine capacity, and schedules is largely a reasoning and scheduling task that an LLM can assist with effectively from textual inputs."
19692,E2,"Compliance evaluation often requires up-to-date regulations, permit details, and organization-specific records; LLM-powered retrieval/compliance software could cut time substantially more than chat alone."
22022,E0,"Actually adhering to regulations and procedures is behavior in the workplace, not mainly a text-generation task; chat help does not reduce the core task by half."
22023,E1,"Analyzing, estimating, and reporting production costs is largely spreadsheet/text reasoning and report writing, which an LLM can speed up significantly."
22024,E0,"Assisting with developing, building, or testing prototypes includes substantial hands-on physical work, so chat alone cannot do most of the task."
22025,E0,Calibrating or adjusting equipment with measurement tools is a physical task requiring direct manipulation and measurement.
22026,E1,"Conducting statistical studies comparing production costs is primarily analytical and report-oriented, making it highly amenable to direct LLM assistance."
22027,E2,"Coordinating purchases, installations, or transfers involves workflows, vendor information, scheduling, and organizational systems; integrated LLM software could help more than chat alone."
22028,E3,"Creating or interpreting drawings, schematics, and blueprints benefits significantly from image/CAD-adjacent visual capabilities, since understanding and generating visual engineering representations is central."
22029,E3,Designing plant layouts or production facilities is strongly spatial and visual; image-enabled systems would materially reduce time more than text-only chat.
22030,E2,"Developing manufacturing infrastructure requires combining planning, technical documentation, and organization-specific constraints; software layered on LLMs could integrate internal data and workflows to save substantial time."
22031,E1,"Developing or implementing programs for production, materials, safety, or quality problems is largely planning, analysis, and documentation work that an LLM can accelerate directly."
22032,E1,"Developing production, inventory, or QA programs is mainly procedural design and documentation, which fits direct LLM assistance well."
22033,E2,"Sustainable manufacturing technology development depends on technical tradeoffs, current materials/process information, and often organization-specific data; LLM-powered tools with retrieval would help more than chat alone."
22034,E1,"Identifying improvement opportunities for automation equipment can often be done from descriptions, logs, and performance summaries, which an LLM can analyze quickly."
22035,E0,Monitoring and adjusting production processes or equipment is primarily real-time operational and physical interaction work.
22036,E0,"Overseeing equipment start-up, qualification, or release involves direct observation, coordination, and physical equipment status verification."
22037,E0,Overseeing or inspecting production processes is mainly an on-site observational task rather than a text-only task.
22038,E3,"Preparing machinery layouts, drawings, or sketches in drafting/CAD is highly visual, so image-capable systems would significantly reduce time."
22039,E1,"Preparing SOPs, batch records, inventory reports, and productivity reports is classic documentation work that an LLM can speed up substantially."
22040,E1,"Providing advice or training can often be supported by generating explanations, lesson materials, troubleshooting guides, and tailored responses via chat."
22041,E1,"Recommending corrective or preventive actions for quality or reliability is largely diagnosis, reasoning, and writing, which an LLM can assist with directly."
22042,E1,"Selecting cleaning materials, tools, or equipment can often be narrowed from written requirements, constraints, and specifications using LLM reasoning."
22043,E1,Selecting material quantities or processing methods for efficient production is largely an analytical planning task that can be accelerated with LLM support.
22044,E0,Setting up and operating production equipment under GMP/SOPs is hands-on physical work that a chat interface cannot perform.
16807,E1,"Maintaining accurate laboratory records and data is largely text/data entry, organization, summarization, and drafting; an LLM can quickly format notes, standardize records, and help write clear entries, cutting time substantially."
16813,E1,"Designing experiments and interpreting results are heavily text- and reasoning-based; the LLM can propose experimental designs, controls, troubleshooting steps, and interpretations from provided context, though human judgment still oversees execution."
23904,E1,"Writing grant applications is a strong direct-use case for LLMs because they can draft proposals, tailor aims and significance sections, edit for clarity, and help structure persuasive funding narratives."
16805,E0,"Performing DNA/RNA extraction, sequencing prep, cloning, purification, or gel electrophoresis is primarily hands-on wet-lab work requiring physical manipulation of samples and instruments, so chat access alone does not halve completion time."
16815,E1,"Conducting research on cell organization and function includes literature-based reasoning, hypothesis generation, experimental planning, and interpretation, all of which can be accelerated substantially by an LLM when the relevant context is provided."
23905,E1,"Preparing or reviewing reports, manuscripts, or presentations is directly exposed because LLMs can draft, revise, summarize, improve structure, and generate presentation text quickly."
16808,E1,"Instructing students involves preparing explanations, lecture materials, examples, quizzes, and feedback, all of which an LLM can generate or refine rapidly, even though live teaching still requires the instructor."
16810,E2,"Directing and prioritizing lab activities depends on schedules, personnel, project status, and local constraints; LLM-powered lab management software integrated with calendars, inventories, and project data could cut time substantially more than chat alone."
16814,E1,"Compiling and analyzing experimental data and adjusting designs can often be accelerated by having the LLM summarize results, suggest interpretations, identify anomalies, and recommend next-step design changes from provided data descriptions."
16809,E2,"Evaluating new technologies often requires up-to-date vendor, literature, and performance information beyond the model’s built-in knowledge; software that retrieves current papers and product data would make this much faster."
16804,E2,"Providing scientific direction for project teams involves complex, collaborative decisions using current project data, regulatory context, and experimental results; integrated LLM tools over internal documents and datasets could greatly reduce time."
16802,E0,"Supervising personnel is highly interpersonal and managerial, involving ongoing human interaction, mentoring, and oversight that a chat-based LLM cannot directly replace enough to halve total task time."
16806,E0,"Monitoring or operating specialized laboratory equipment is physical and instrument-based work requiring direct interaction with machines and samples, so LLM chat alone offers limited time savings."
16816,E1,"Applied research in these areas includes hypothesis generation, experiment design, literature synthesis, and interpretation, which are all substantially accelerated by direct LLM assistance."
16799,E1,"Developing procedural guidelines is primarily drafting, synthesizing best practices, and organizing technical requirements into clear documents, which LLMs can do efficiently."
16811,E1,"Developing assays involves conceptual design, defining readouts and controls, troubleshooting plans, and documenting protocols; these text- and reasoning-heavy parts can be sped up substantially by an LLM."
16800,E1,"Coordinating research with scientists in other fields often centers on communication, summarization, drafting plans, and translating concepts across disciplines, all of which are good direct LLM use cases."
16796,E2,"Verifying resource use as planned depends on access to current budgets, staffing records, inventories, and project tracking systems; integrated LLM applications over those data sources could halve time more readily than chat alone."
16798,E2,"Evaluating new supplies and equipment requires current specifications, vendor information, and lab-specific compatibility data; an LLM connected to procurement and equipment records would be much more effective than standalone chat."
16797,E2,"Bioproduct development spans ideation, market analysis, experimentation, and cross-functional launch work; much of the leverage comes from combining LLMs with current market, operations, and QC data in specialized software."
16801,E0,"Conferring with vendors is a live interpersonal activity involving negotiation and relationship management; while an LLM can help draft questions or summaries, direct chat alone is unlikely to cut total task time by half."
16812,E1,"Designing databases such as mutagenesis libraries is a strong direct-use case because the LLM can help specify schema, naming conventions, metadata structures, and even generate code or templates for implementation."
18618,E3,"Writing reports is highly exposed to LLM help, and image capabilities add value for handling illustrations, maps, and appendices. The model can draft, revise, summarize findings, and help structure oral presentations, cutting time by well over half."
9104,E0,"Designing and conducting hydrogeological investigations involves substantial scientific judgment, field planning, and real-world execution. An LLM can assist with planning documents, but not enough to reduce the full task by half."
9108,E0,"Measuring phenomena like lake levels and stream flows requires field instrumentation and data collection. An LLM may help graph or describe results, but the core measurement work is physical."
9116,E1,"Conducting research and communicating conservation information often involves literature synthesis, drafting outreach materials, and summarizing findings, all of which an LLM can accelerate substantially when the relevant context is provided."
9102,E0,"Coordinating and supervising staff depends heavily on interpersonal management, oversight, and organizational responsibility. A chat LLM can help draft instructions or summaries, but not cut the overall task time by half."
9105,E1,"Studying water supply issues often includes synthesizing technical information, comparing risks, and drafting analyses. An LLM can speed literature review, framing, and report writing enough to materially reduce time."
9107,E1,"Applying research findings to minimize environmental impacts is largely an analytical and writing task: interpreting findings, generating recommendations, and drafting guidance. These are well suited to direct LLM assistance."
9100,E0,"Studying and documenting water quantities and distribution includes substantial field observation, measurement, and data gathering. LLM help with documentation does not cover enough of the task."
9112,E0,"Installing, maintaining, and calibrating instruments is physical, hands-on work requiring presence in the field or lab. Text assistance cannot replace most of the task."
18617,E1,"Developing computer models for hydrologic predictions is strongly exposed because LLMs can generate code, explain modeling approaches, debug scripts, and help document assumptions, often reducing effort by more than half."
9115,E1,"Studying and analyzing hydrological components of the earth is heavily research- and analysis-based. An LLM can assist with synthesis, hypothesis framing, calculations setup, and drafting interpretations."
9119,E1,"Evaluating research data for conservation, flood control, and forecasting is primarily analytical and report-oriented. An LLM can help interpret results, compare scenarios, and draft recommendations."
9106,E0,"Collecting water samples is physical fieldwork, and even though analysis writeups can be assisted, the core task cannot be reduced by half through chat alone."
9103,E1,"Preparing hydrogeologic evaluations of hazardous waste or treatment sites is largely document-heavy analytical work. An LLM can help organize evidence, draft evaluations, and summarize technical findings."
9113,E1,"Evaluating feasibility of municipal projects and providing recommendations is mainly analysis, comparison, and report writing. LLMs can substantially speed drafting and structured reasoning."
9111,E1,"Developing or modifying methods for hydrologic studies is a research and technical design task that benefits from LLM support in brainstorming methodologies, drafting protocols, and refining procedures."
9118,E2,"Reviewing site plans and permits often requires consulting large, up-to-date regulations, plans, and organizational records. A plain chat LLM helps somewhat, but specialized retrieval over codes, applications, and prior cases could reduce time by half."
9120,E0,"Monitoring contractors and enforcing rules involves observation, compliance oversight, and real-world intervention. LLMs can help with documentation, but not the core supervisory activity."
9110,E1,"Answering technical questions from contractors or the public is directly suited to an LLM, which can quickly generate explanations, summarize code-related guidance, and draft responses when given the relevant context."
9123,E1,"Investigating glaciers, snow, ice, and permafrost includes substantial research, interpretation, and documentation. While fieldwork may be involved, the analytical portion is highly LLM-amenable."
9114,E2,"Climate assessments and storm studies depend on large, current datasets and forecasting information. A chat LLM alone is limited, but an LLM-powered system connected to current climate data could cut time dramatically."
9121,E0,"Administering programs to ensure proper sealing of abandoned wells involves compliance management, coordination, and likely field verification. LLM support is helpful for paperwork but not enough for a 50% reduction overall."
9109,E0,"Investigating complaints or conflicts over public waters requires stakeholder interaction, fact gathering, and case-specific judgment. LLMs can draft updates and orders, but the human interaction component dominates."
9117,E0,"Designing civil works and supervising construction, installation, and maintenance includes engineering judgment plus on-site supervision. LLMs can assist with documentation, but not enough to halve the full task."
9122,E3,"Preparing navigational charts and maps and predicting atmospheric conditions benefits from image capabilities for reading and creating maps/charts, while the LLM helps synthesize hydrologic information and draft outputs."
18270,E2,"Managing or analyzing remote sensing data often depends on specialized datasets, GIS/image-analysis tools, and possibly large or up-to-date project data. An LLM can help interpret methods, write scripts, and summarize findings, but software built on top of the LLM that connects directly to those data sources and tools would more reliably cut time by half."
18256,E2,"This task centers on analysis in statistical, image-analysis, or GIS software. A chat LLM can help with code, workflow design, and interpretation, but major time savings would come from an LLM-powered application integrated with those platforms and datasets."
18258,E2,"Integrating geospatial data sources usually requires accessing multiple files, schemas, projections, and metadata across systems. The LLM alone can advise on procedures, but an integrated application could automate matching, transformation, and documentation."
18260,E2,"Organizing and maintaining geospatial data and documentation benefits from software that can read repositories, metadata, and file structures. A standalone LLM can draft naming conventions or templates, but integrated tooling would drive the biggest productivity gains."
18265,E2,"Compiling and formatting image data is partly procedural and software-based. The LLM can suggest workflows or scripts, but an application connected to imagery-processing tools would be needed for a 2x improvement."
18259,E1,"Preparing reports or presentations is heavily text-based. Given project details in context, an LLM can draft reports, slide outlines, executive summaries, and tailored explanations much faster than manual writing."
18267,E0,"Discussing goals, requirements, or methodologies with colleagues is fundamentally interactive and social. An LLM can help prepare talking points, but direct chat access alone does not replace enough of the live collaboration to halve task time."
18261,E3,"Processing aerial or satellite imagery to create products like land cover maps depends heavily on image inputs. With image-capable systems plus the LLM, there is significant potential to speed classification, annotation, and interpretation of imagery workflows."
18262,E1,"Designing strategies for collection, analysis, or display of geographic data is largely conceptual and document-driven. An LLM can quickly generate methodological options, tradeoff analyses, workflow plans, and implementation outlines."
18257,E1,"Developing databases for remote sensing projects often involves schema design, SQL, ETL logic, and documentation. An LLM can generate database designs, queries, scripts, and technical documentation rapidly."
18264,E0,"Collecting supporting climatic or field survey data involves real-world data gathering and field activity. The LLM may help plan collection protocols, but cannot directly perform enough of the task to reduce total time by half."
18271,E2,"Monitoring quality of remote sensing data collection operations requires reviewing operational data, logs, and equipment outputs. An LLM alone can advise on QA criteria, but integrated monitoring software would be needed for major time savings."
18277,E1,"Training technicians can be substantially accelerated by using the LLM to create lesson plans, manuals, troubleshooting guides, quizzes, and example scenarios. While live instruction remains human, preparation time can be cut sharply."
18276,E0,"Setting up or maintaining remote sensing data collection systems involves hardware configuration and operational maintenance. Because the core work is physical and system-specific, chat access alone will not halve completion time."
18263,E0,"Directing implementation, operation, or enhancement of hardware or software includes management and coordination across people and systems. The LLM can assist with planning and documentation, but not enough to reduce the full task by half."
18273,E2,"Keeping current with developments often requires reading large volumes of recent literature and seminar content, including up-to-date information beyond the model’s built-in knowledge. LLM-powered retrieval and summarization tools would substantially help."
18266,E1,"Conducting research into applications or enhancements of remote sensing technology involves literature synthesis, hypothesis generation, method comparison, and drafting research materials, all of which a strong LLM can accelerate substantially when context is provided."
18275,E2,"Recommending new hardware or software acquisitions depends on current products, specifications, pricing, and organizational needs. Since this requires up-to-date external information, integrated retrieval tools would be needed for major gains."
19774,E2,"Using remote sensing data for forest or carbon tracking relies on specialized datasets, models, and often current environmental data. The LLM can help with methods and code, but integrated analytical applications would be needed to halve time."
18268,E1,"Developing automated routines to correct image artifacts is a coding and algorithm-design task. An LLM can generate and refine scripts, explain methods, and help debug workflows, often cutting development time substantially."
18269,E1,"Developing new analytical techniques or sensor systems includes ideation, mathematical framing, algorithm design, and technical writing. While physical sensor prototyping is outside scope, the text-heavy design and analysis portions are highly exposed."
18274,E0,"Participating in fieldwork is inherently physical and location-dependent. An LLM can assist with planning or note templates, but cannot perform the field activity itself."
19773,E2,"Applying remote sensing techniques to environmental issues usually requires combining imagery, models, GIS layers, and current domain data. The LLM alone helps with interpretation and coding, but integrated software would provide the larger time reduction."
18272,E0,"Directing installation or testing of new remote sensing hardware or software involves hands-on setup, coordination, and observation of system behavior. The LLM can support planning and documentation, but not enough to halve the task time."
5606,E2,"Maintaining records often depends on school information systems, legal requirements, and up-to-date student data. A chat LLM can help draft notes or summarize entries, but software integrated with records systems would be needed to cut the task time by half."
18627,E0,"Counseling students on course selection, adjustment, truancy, and career planning involves substantial live interpersonal interaction and judgment. An LLM can support preparation, but direct chat access alone would not halve the full task time."
5608,E0,"Crisis intervention is highly interactive, situational, and human-centered, often requiring immediate judgment and emotional presence. A text-only LLM cannot replace enough of the task to reduce time by half."
23990,E0,"Personal and group counseling depends heavily on rapport, listening, and real-time human interaction. The LLM may assist with materials or suggestions, but not enough to halve the task."
5631,E2,"Reviewing transcripts and checking requirements depends on institutional rules and student records; recommendation letters are directly helped by LLM drafting. Overall, integrated software that reads records and requirements would likely be needed for a 50% reduction."
5611,E0,"Encouraging students to persevere and explore opportunities is primarily motivational and relational. LLMs can suggest activities or scripts, but the core work is human interaction."
23991,E2,"Referrals depend on current local service availability, eligibility, and institutional processes. An LLM app connected to updated directories could greatly speed this, but chat alone is limited."
5632,E1,"Matching students to degree programs based on stated interests, aptitudes, or assessment summaries can often be done from text descriptions. The LLM can quickly generate tailored recommendations and explanations."
18625,E2,"Evaluating abilities and interests relies on tests, records, interviews, and professional sources, often involving structured instruments and institutional data. LLM-enabled assessment software could help substantially more than chat alone."
5616,E2,"Providing information on degree programs, admissions, aid, and apprenticeships requires current external facts. A retrieval-enabled LLM application could halve the time, but a standalone chat model without up-to-date access may not."
5621,E0,"Follow-up interviews are primarily live interpersonal interactions to assess whether needs were met. LLMs can help draft questions or summaries, but not replace enough of the task."
5626,E1,"Teaching job search strategies, resume writing, and interview skills is strongly text-based and well suited to LLM assistance. The model can generate examples, critiques, practice questions, and tailored guidance quickly."
5625,E2,"Assessing assistance needs and making referrals depends on current services, eligibility rules, and local resources. An LLM integrated with service databases would likely reduce time by half."
18631,E1,"Planning and promoting career events involves drafting agendas, outreach emails, promotional copy, schedules, and workshop materials, all of which a chat LLM can accelerate substantially."
18630,E0,"Attending meetings, conferences, and workshops is inherently time-bound participation. An LLM can help with notes or preparation, but cannot reduce the core attendance time by half."
5619,E1,"Teaching classes and presenting information sessions can be sped up significantly through LLM-generated lesson plans, slides, handouts, exercises, and talking points."
5624,E1,"Orientation programs and group conferences require some live delivery, but much of the work is planning agendas, scripts, materials, FAQs, and communications, which an LLM can handle efficiently."
5627,E1,"Explaining counseling services to groups is supported by drafting presentations, speeches, emails, and FAQs. The live speaking remains human, but prep time can be cut substantially."
5623,E1,"Preparing reports on students and activities is largely text synthesis and formatting. A chat LLM can draft, summarize, and revise reports quickly from provided notes."
5630,E1,"Providing information to teachers and staff about employment opportunities is largely informational and communication-based. The LLM can draft guidance, summaries, and resource materials efficiently."
18628,E2,"Collaboration on program development and master scheduling depends on institutional constraints, stakeholder input, and scheduling data. LLM-powered planning tools could help a lot, but chat alone is less likely to halve the task."
18634,E2,"Recruitment and enrollment activities often rely on outreach lists, CRM systems, current applicant data, and campaign tracking. Integrated LLM applications could substantially reduce time more than chat alone."
18626,E0,"Identifying domestic abuse or family problems and encouraging help-seeking requires sensitive human judgment, observation, and interpersonal trust. LLM support is limited relative to the core task."
18624,E0,"Conferencing with parents, teachers, and administrators is fundamentally interactive and relationship-based. An LLM can help prepare notes or agendas, but not cut the core task by half."
5633,E1,"Designing prevention programs and conflict-resolution classes involves creating curricula, lesson plans, activities, and handouts, which a chat LLM can generate and adapt quickly."
5634,E0,"Providing assistive devices, supportive technology, and facility access involves physical resources and in-person assistance. A text LLM cannot perform the core work."
18632,E0,"Establishing and enforcing behavior policies involves institutional authority, implementation, and human oversight. LLMs can draft policy language, but not perform enough of the task to halve it."
18635,E0,"Supervising, training, and directing staff and interns is heavily interpersonal and managerial. LLMs can assist with materials, but not replace the core supervision work."
5636,E0,"Interviewing clients to gather background and identify barriers is primarily a live human interaction task. LLMs can suggest questions or summarize notes, but not halve the task directly."
5629,E2,"Compiling occupational, educational, and economic information depends on gathering current external information. A retrieval-enabled LLM system could greatly speed this, while chat alone is constrained by outdated knowledge."
18633,E0,"Establishing employer contacts to create internships and jobs requires outreach, relationship-building, and negotiation with external parties. LLMs can draft communications but not perform the core relationship work."
5637,E0,"Establishing and supervising peer programs requires recruiting, oversight, coordination, and ongoing human management. LLM assistance is secondary."
18629,E0,Observing students in classrooms or play to assess behavior and development requires in-person observation. The task is not reducible by a text-only LLM.
5639,E2,"Referring qualified counselees for placement depends on current openings, employer requirements, and service availability. An LLM app connected to job databases could halve the time, but chat alone likely cannot."
5640,E0,"Sponsoring extracurricular activities involves ongoing in-person supervision, coordination, and participation. LLMs can help with planning materials, but not enough to halve the overall task."
18491,E1,"Drafting affidavits, correspondence, and organizing electronic documents are strongly text-based tasks that an LLM can help complete much faster through drafting, editing, summarizing, and suggesting filing structures. Paper filing itself is physical, but a large share of the task can still be cut by half through direct chat use."
23994,E1,"Preparing, editing, and reviewing legal documents is a core text task. An LLM can rapidly draft and revise briefs, pleadings, contracts, wills, and similar documents from instructions, substantially reducing time with equivalent quality for an average worker."
21062,E2,"Investigating facts and law often depends on searching public records, internet sources, and current case materials beyond what fits in context or what the standalone LLM knows. LLM-powered legal research tools with retrieval would likely cut time by half, but chat alone is less sufficient."
18492,E0,"Preparing for trial by organizing exhibits often involves substantial handling of physical or case-specific materials and coordination outside the chat interface. A standalone LLM may help with checklists, but not enough to halve total task time in general."
18493,E0,"Meeting with clients and professionals is a human interaction task. An LLM can help prepare agendas or talking points, but it cannot replace the meeting itself or reduce the overall time by half."
1636,E2,"Gathering and analyzing statutes, decisions, legal articles, and related documents depends heavily on retrieving and synthesizing large bodies of legal material. Specialized LLM applications with search and document retrieval could greatly reduce time, more so than chat alone."
18494,E0,"Filing pleadings with court clerks requires interacting with court filing systems and procedural workflows, and sometimes external institutions. Chat alone cannot complete the filing itself, so it is unlikely to cut total time by half."
1639,E0,"Directing and coordinating law office activity, especially delivery of subpoenas, involves operational management and real-world execution. An LLM may assist with communications or planning, but not enough to halve the task overall."
1638,E0,"Calling upon witnesses to testify at hearings requires direct legal process, scheduling, and human interaction with courts and witnesses. A chat-based LLM cannot perform the core action."
18496,E2,"Arbitrating disputes and assisting with real estate closings rely on judgment, interaction, and review of external records such as title searches. LLM-powered systems integrated with legal and property databases could significantly reduce time, but chat alone is not enough."
1642,E0,"Appraising and inventorying real and personal property for estate planning requires valuation judgment and access to detailed, often physical or external information about assets. A standalone LLM cannot perform enough of the task to halve time."
1641,E2,"Keeping a law library up-to-date depends on monitoring new legal publications and updates. Software built on top of an LLM that tracks, retrieves, and summarizes updates could substantially reduce time, whereas chat alone lacks current-source access."
6378,E2,"LLM-powered grading tools could substantially speed evaluation of essays and written assignments using rubrics across many submissions, but chat alone is less sufficient because grading usually involves many documents, recordkeeping, and instructor judgment."
6379,E0,"Initiating, facilitating, and moderating live classroom discussions is highly interactive and depends on real-time human presence, classroom dynamics, and interpersonal judgment that a chat interface alone cannot replace by half."
20104,E1,"An LLM can help draft lecture outlines, explanations, examples, discussion prompts, and revisions for lectures on philosophy or religion, cutting preparation time substantially, though delivery still remains human."
6382,E2,"LLM-based applications could generate, administer, and help grade exams at scale, especially written responses, but chat alone is less enough because this often involves many student submissions, LMS integration, and secure administration workflows."
6381,E1,"Preparing syllabi, homework, handouts, and other course materials is largely text creation and editing, which an LLM can do directly and quickly from instructor specifications."
6383,E2,"Staying current depends on reading large volumes of recent literature and conference information, including up-to-date material beyond the model’s knowledge cutoff, so retrieval/summarization tools built on top of an LLM would be needed for major time savings."
6384,E2,"Maintaining attendance, grades, and records is mainly a software/database workflow; an LLM chat alone offers limited benefit, but LLM-integrated administrative tools could automate summaries, entries, and communications."
20105,E1,"Writing articles and books is heavily exposed because an LLM can assist with outlining, drafting, revising, argument organization, and stylistic editing, greatly reducing writing time."
6390,E2,"Administrative duties like serving as department head involve coordination, records, policy documents, and communications; LLM-enabled institutional software could help a lot, but chat alone would not halve the full task."
6389,E2,"Research and publication can be accelerated by LLMs for drafting and synthesis, but substantial gains usually require tools for literature retrieval, managing many sources, and accessing current scholarship beyond the base model."
6385,E1,"Planning and revising curricula, course content, and instructional methods is largely a text-based design task where an LLM can generate alternatives, align objectives, and revise materials quickly."
6386,E0,"Office hours center on live advising and back-and-forth interaction tailored to individual students, so direct LLM access does not reduce the overall task time by half with equivalent quality."
6388,E1,"An LLM can help generate advising guidance, compare curricular options, draft recommendations, and answer common student questions, substantially reducing preparation and response time for academic and career advising."
6396,E0,"Supervising teaching, internships, and research work requires ongoing human oversight, mentorship, and evaluation of people over time, which a chat interface alone cannot cut by half."
6387,E2,"Selecting textbooks and materials benefits from comparing many options and current offerings; LLM-powered tools with catalog/search integration could save major time, whereas chat alone lacks up-to-date inventory and adoption data."
6392,E0,"Collaboration with colleagues is fundamentally interpersonal and organizational; while an LLM can help draft notes or agendas, it does not reduce the collaborative activity itself by half."
6391,E0,"Serving on committees involves meetings, deliberation, negotiation, and institutional decision-making, which are human group processes not substantially replaced by chat alone."
6395,E0,"Recruitment, registration, and placement activities involve direct interaction with students and institutional processes, so LLM chat alone would not cut the full task time by half."
6394,E2,Compiling specialized bibliographies could be greatly accelerated by LLM applications connected to library databases and current literature sources; chat alone is limited by lack of retrieval and up-to-date coverage.
6393,E0,"Participating in campus and community events is primarily in-person engagement and presence, so there is little direct exposure."
6397,E0,"Acting as adviser to student organizations depends on ongoing human relationships, meetings, and situational judgment, which chat alone cannot replace enough to halve the task."
6398,E1,"Grant proposals are text-heavy and benefit strongly from LLM help with drafting, structuring aims, tailoring language, editing, and summarizing prior work, even though final expert judgment remains necessary."
6673,E0,"Teaching students live in groups or individually is highly interactive and depends on real-time classroom presence, communication, and adaptation; chat access alone would not cut the task time by half."
6674,E0,"Establishing and enforcing classroom behavior rules requires in-person authority, monitoring, and intervention with students, which an LLM cannot directly perform."
6671,E0,"Preparing physical classroom materials and arranging the classroom involves hands-on setup; an LLM may help with checklists, but not enough to reduce total time by half."
6675,E0,"Observing student performance, behavior, social development, and physical health depends heavily on direct in-person observation and judgment."
6681,E0,"Delivering occupational instruction through lectures, labs, shops, and field studies is fundamentally a live teaching activity with substantial physical and interpersonal components."
6676,E0,Instructing and monitoring safe use of equipment requires physical supervision and intervention to prevent injury or damage.
6682,E1,"An LLM can quickly draft lesson objectives, align them to standards, and phrase them clearly for students, substantially reducing planning time."
6683,E2,"The task involves operating computers and AV tools, but LLM-powered software could help generate slides, media, and presentation materials more efficiently than chat alone."
6688,E1,"An LLM can help draft counseling talking points, intervention plans, study strategies, and individualized guidance materials, cutting preparation time substantially even though the teacher still delivers the support."
6672,E2,"Recordkeeping often depends on school information systems and compliance workflows; LLM-integrated software could automate summaries, comments, and documentation more than chat alone."
6677,E1,"An LLM can help design balanced lesson plans, activity sequences, discussion prompts, and investigation tasks, reducing planning time by at least half."
6678,E2,"An LLM can help create tests and rubrics, but grading and administration are more fully transformed by dedicated LLM-powered grading tools integrated with student submissions."
6680,E2,"Chat alone can help generate assignments, but assigning and grading classwork/homework would be much more reduced by software that distributes, collects, and evaluates student work."
6679,E0,Enforcing school policies is a live supervisory and disciplinary function requiring human presence and authority.
6703,E0,"Providing assistive devices and helping students access facilities is physical, in-person support that a text-only LLM cannot perform."
6685,E1,"An LLM can generate encouragement strategies, growth-mindset feedback, enrichment suggestions, and future-learning pathways tailored to students, reducing preparation time substantially."
6695,E2,"Planning projects, trips, and guest visits involves logistics and coordination; LLM-powered scheduling and planning software could greatly help, but chat alone is less likely to halve total time."
6686,E1,"An LLM can draft emails, meeting agendas, summaries, and intervention plans for discussions with parents and staff, substantially reducing preparation and follow-up time."
6690,E2,Staying informed about trends often requires up-to-date information beyond the model’s built-in knowledge; LLM applications with web retrieval would significantly reduce time.
6684,E2,"Planning and supervising work-experience programs involves external coordination and oversight; LLM-enabled workflow tools could streamline matching, documentation, and communication."
6691,E1,"An LLM can help summarize student progress, draft case notes, and prepare discussion points for meetings with professionals, reducing prep time significantly."
6692,E1,"An LLM can generate remedial lesson plans, differentiated exercises, scaffolds, and progress-monitoring materials tailored to student needs."
6687,E1,Preparing course objectives and outlines from curriculum requirements is a strong text-planning task that an LLM can accelerate substantially.
6694,E1,"An LLM can draft parent conference notes, progress summaries, suggested priorities, and resource recommendations, cutting preparation and documentation time."
6699,E2,Job placement and referrals depend on current openings and external services; LLM-powered systems connected to up-to-date job data would provide major time savings.
6689,E2,Inventory and ordering are better handled through software integrated with purchasing and stock systems; an LLM alone helps somewhat but likely not by half.
6697,E0,"Sponsoring extracurricular activities requires ongoing in-person supervision, event management, and student interaction that chat alone cannot replace."
6698,E1,"An LLM can help draft program proposals, evaluation summaries, revision recommendations, and comparison documents, substantially speeding collaborative planning work."
6696,E0,"Attending meetings, conferences, and workshops is primarily about participation itself; an LLM may help with notes, but cannot reduce the attendance time by half."
6700,E1,"An LLM can quickly generate lesson schedules, curriculum-aligned plans, and coordination drafts for collaboration with staff."
6693,E1,Preparing reports on students and activities is largely a writing and summarization task that an LLM can accelerate significantly.
6701,E0,Attending staff meetings and serving on committees requires participation and presence; chat assistance does not reduce the core task time by half.
6702,E0,"Duties like library assistance, hall/cafeteria monitoring, and bus loading/unloading are physical supervision tasks requiring in-person presence."
7631,E1,"Organizing records and designing classification systems is largely a text- and knowledge-based task. An LLM can quickly propose taxonomies, metadata schemas, naming conventions, and finding-aid structures from descriptions of the collection."
7633,E1,"Reference assistance often involves answering user questions, drafting responses, suggesting relevant materials, and summarizing holdings. Given collection descriptions in the prompt, an LLM can handle much of this text-based support work much faster."
7635,E1,"Preparing document descriptions, abstracts, keywords, and access notes is a strong fit for direct LLM use. The task is primarily writing and transforming text into standardized archival descriptions."
7630,E1,"Creating and maintaining archives/databases includes substantial text and code work such as schema design, documentation, metadata standards, and scripts for organization or migration. An LLM can directly accelerate these parts by more than half."
7637,E1,"Drafting and revising access policies, use guidelines, and procedural documents is primarily a writing and synthesis task. An LLM can generate policy drafts tailored to legal or institutional constraints provided in the prompt."
7634,E0,"Directing workers involves supervision, coordination, and human management in an organizational setting. While an LLM can help draft instructions or schedules, the core task depends on interpersonal oversight and decision-making in context."
7636,E0,"Preservation and copying of physical records and objects requires hands-on handling of materials and equipment. An LLM may advise on procedures, but cannot directly perform the physical preservation work."
7639,E2,"Researching origins and historical significance often requires consulting large bodies of archival and historical sources, many beyond the prompt and sometimes up to date within institutional records. LLM-powered retrieval/search over collections would likely cut time by half, more than chat alone."
