task_id,soc_code,label,eloundou_label,explanation
21758,15-1299.04,E2,E1,"Identifying weaknesses via penetration testing typically requires interacting with live systems (scanning, exploitation attempts, credential testing, reviewing configs/logs) and ingesting large, tool-generated outputs. An LLM chat alone can help plan tests and interpret snippets, but won’t directly run tests or access targets; however, an LLM-powered application integrated with pentest tools (e.g., parsing scan results, prioritizing findings, generating exploit paths and reports) could cut time by >50%."
21759,15-1299.04,E2,E2,"Investigating security incidents typically requires ingesting and correlating large, heterogeneous, and often sensitive artifacts (logs, packet captures, disk/memory images, EDR telemetry, malware samples) that exceed a 2000‑word context and benefit from specialized tooling (SIEM/EDR, forensic suites, sandboxing, IOC enrichment). An LLM chat alone can help draft hypotheses, queries, and reports, but an LLM-powered application that can securely parse/search these datasets and summarize findings would cut investigation time by >50%."
21760,15-1299.04,E2,E1,"Keeping up with new pentesting tools/methods depends heavily on up-to-date information (often <1 year) from blogs, advisories, repos, conference talks, and exploit writeups that the LLM can’t reliably provide on its own. However, an LLM-powered application with internet/RSS/GitHub retrieval and summarization could continuously ingest new sources, cluster trends, and produce tailored briefings and comparisons, cutting the time required by well over half."
21761,15-1299.04,E2,E2,"Keeping “up-to-date” on hacking trends depends heavily on very recent information (new CVEs, exploit chains, threat actor TTPs, tool releases) that the LLM can’t reliably provide without being given that content. However, an LLM-powered application that continuously ingests current sources (security advisories, blogs, exploit databases, internal telemetry) and summarizes, clusters, and alerts on emerging trends would cut the time required by well over half."
21762,15-1299.04,E1,E1,"Preparing and submitting reports on the results of security fixes is largely a text-based task (summarizing findings, describing remediation steps, validating outcomes, documenting residual risk, and tailoring language to technical/non-technical audiences). An LLM can draft, edit, structure, and standardize these reports from provided notes/logs within the context limit, cutting writing time by well over half without needing extra tools or image capabilities."
21763,15-1299.04,E2,E1,"An LLM chat alone can help plan tests, draft payload ideas, interpret logs, and write reports, but actually “attempting to gain access” typically requires hands-on use of specialized tools (scanners, proxies, exploit frameworks), live interaction with target systems, and iterative probing beyond what fits in a 2000-word context. However, it’s easy to imagine (and already common) LLM-powered tooling integrated into pentest workflows that ingests tool output, codebases, configs, and findings to automate recon triage, vulnerability identification, exploit adaptation, and reporting—cutting time by >50%."
21764,15-1299.04,E1,E2,"An LLM can quickly draft and revise cybersecurity policy language (e.g., access control, MFA, patching, incident response, vendor risk), map policies to common frameworks (NIST/ISO/CIS) given provided requirements, and tailor updates to the organization’s context captured in text—cutting policy-writing and editing time by well over half, though final approval still requires human/security leadership review."
21765,15-1299.04,E1,E1,"Writing penetration test audit reports is largely a text-generation and editing task: organizing findings, explaining impact and evidence, mapping to standards, and drafting clear remediation recommendations. With the tester providing notes/artifacts (e.g., vuln details, affected assets, reproduction steps) within the prompt, an LLM can draft and polish the report structure and language, cutting report-writing time by well over half while the human validates technical accuracy and risk ratings."
16169,15-1299.09,E2,E2,"Managing execution against budget/schedule/scope depends on continuously tracking real project data (plans, tickets, burn rates, vendor updates) and coordinating stakeholders; an LLM chat alone can help draft status reports, risk logs, and change-control text, but to cut time by ≥50% you’d typically need an LLM-powered app integrated with project tools (Jira/MS Project/Sheets) to ingest up-to-date metrics, monitor variance, and generate alerts/recommendations."
16154,15-1299.09,E2,E2,"Identifying and resolving project problems often depends on multi-party meetings, real-time context, and organizational knowledge. An LLM chat can help draft agendas, questions, and proposed resolutions, but it won’t reliably cut time by half without an LLM-powered workflow that ingests project artifacts (tickets, logs, emails, docs) and supports meeting capture/summarization and retrieval across systems to surface issues and action plans quickly."
16157,15-1299.09,E2,E2,"Tracking milestones/deliverables typically depends on up-to-date project data spread across tools (Jira, MS Project, emails, docs). The LLM alone can help draft status updates or interpret a small snapshot, but can’t reliably monitor ongoing progress without access to those systems. An LLM-powered application integrated with project tools could automatically pull current statuses, detect slippage/risks, and generate dashboards and alerts, cutting the time by more than half."
16152,15-1299.09,E2,E1,"The LLM can help draft/check deliverables (plans, reports, release notes), create QA checklists, and review text/code for consistency against stated standards, but “submitting” deliverables typically requires interacting with specific org tools/workflows (PM systems, document repositories, approvals, signatures) and verifying compliance with up-to-date internal requirements. An LLM-powered application integrated with those systems could automate packaging, validation, and submission to cut time by >50%."
16155,15-1299.09,E2,E2,"Assessing customer needs relies heavily on direct human interaction (calls, interviews, relationship context) and collecting fresh, organization-specific information. An LLM can help draft survey/interview questions, analyze and summarize responses you provide, and synthesize priorities, but it can’t itself gather the data. With an LLM-powered application integrated into survey tools/CRM (auto-transcription, clustering themes across many responses, prioritization dashboards), time-to-insight could be cut by half or more."
16159,15-1299.09,E1,E1,"An LLM can quickly draft and revise project plan modifications (scope, schedule, resources, risks, change requests), generate impact analyses and stakeholder communications, and provide structured review checklists against requirements—all from text inputs within the context limit—cutting the time to initiate/review/approve plan changes by well over half (final approval still requires human judgment and organizational authority)."
16156,15-1299.09,E2,E2,"The LLM can draft agendas, discussion prompts, minutes, and follow-up emails (helpful but not necessarily a 2× time reduction by chat alone). A simple LLM-powered scheduling/meeting assistant integrated with calendars, email, and conferencing tools could automatically find times, send invites, collect pre-reads, generate notes/action items, and track decisions—cutting the end-to-end scheduling and facilitation workload by more than half."
16163,15-1299.09,E2,E2,"Coordinating project personnel typically involves ongoing, real-time communication, status tracking across many artifacts (tickets, calendars, docs), and organizational context that won’t fit in a 2000-word prompt. The LLM can help draft plans, agendas, updates, and guidance (E1-like pieces), but cutting total coordination time by half usually requires an LLM-powered layer integrated with project tools (Jira/Asana/Slack/email) to pull current status, suggest assignments, and automate follow-ups."
16164,15-1299.09,E1,E2,"An LLM can quickly draft implementation plans and perform/outline cost-benefit and ROI analyses from provided assumptions (costs, timelines, benefits, risks), generate templates/spreadsheets formulas, and produce executive-ready narratives—cutting planning and writing time by well over half without needing external tools or up-to-date facts beyond the inputs."
16162,15-1299.09,E2,E2,"Identifying resource needs depends heavily on up-to-date project status, staffing availability, budgets, timelines, and organizational constraints that typically live across tools (Jira/MS Project, timesheets, HR systems, finance). The LLM alone can help draft a resource plan or ask the right questions, but an LLM-powered application that pulls current project data and capacity information could quickly flag gaps and recommend initial/supplemental resources, cutting the time by >50%."
16170,15-1299.09,E1,E2,"An LLM can draft and update IT project plans from provided inputs (objectives, scope, constraints, stakeholders), generate WBS/schedules, staffing and funding narratives, risk/assumption logs, and revise plans to match templates—cutting planning/document-writing time by well over half. Final validation still needs the PM’s real project data and approvals, but the core work is text-based and fits within the context limit."
16151,15-1299.09,E1,E2,"Performing IT project risk assessments and developing response strategies is largely an analytical and documentation task (identify risks, estimate likelihood/impact, propose mitigations/contingencies, draft risk registers and response plans). With project context provided in text (scope, timeline, dependencies, constraints), an LLM can rapidly generate structured risk lists, scoring rationales, and response strategies, cutting drafting and synthesis time by well over half while the PM validates and tailors outputs."
16168,15-1299.09,E2,E2,"An LLM can draft clear status reports and summarize trends if the relevant project data is provided within the prompt, but collecting and analyzing status information typically requires pulling updates from multiple tools (Jira, Git, dashboards, emails, meeting notes) and possibly longer-than-2000-word context. An LLM-powered application integrated with those systems could automatically retrieve, aggregate, and summarize up-to-date project signals, cutting the time by more than half."
16160,15-1299.09,E2,E2,"The LLM can help draft requirements, evaluation criteria, RFPs, and scorecards, and summarize vendor proposals if provided, but selecting vendors typically depends on up-to-date market options, pricing, performance history, and internal procurement data that aren’t in the prompt. An LLM-powered application that searches current vendor databases, pulls references/security questionnaires, and aggregates proposal documents would cut the time by >50%."
16166,15-1299.09,E1,E2,"Developing and managing annual IT project budgets is largely a text-and-spreadsheet planning task (estimating costs, writing assumptions, building budget narratives, tracking variances, and drafting stakeholder-ready summaries). With project scope, resource rates, timelines, and constraints provided within the prompt (or pasted from existing docs), an LLM can quickly generate budget structures, cost breakdowns, risk/contingency logic, and variance explanations, cutting drafting and analysis time by well over half without needing extra tools beyond chat."
16161,15-1299.09,E1,E2,"An LLM via chat can draft a complete project communication plan (stakeholder map, communication objectives, channels, cadence, RACI, templates for status reports/meeting agendas, escalation paths, and messaging for key milestones) from a short project description, and help iterate quickly—cutting planning and writing time by well over half. Human input is still needed for org-specific details and approvals, but the core deliverable is text-based and readily generated/refined."
16171,15-1299.09,E1,E1,"An LLM can quickly draft and refine a work breakdown structure from a project description (scope, deliverables, constraints), propose task hierarchies, dependencies, milestones, and acceptance criteria, and iterate based on stakeholder feedback—all via text. A human PM still validates accuracy and aligns it to the organization’s processes, but the LLM can cut WBS creation/maintenance time by well over half."
16153,15-1299.09,E2,E2,"Monitoring team performance depends on ongoing observation, work artifacts, and context spread across tools (tickets, commits, chats, reviews) that won’t fit in a 2000-word prompt. The LLM alone can help draft feedback and documentation if you provide summaries, but an LLM-powered app integrated with project systems could automatically aggregate evidence, detect patterns, and generate timely, well-documented feedback—cutting the time by more than half."
16165,15-1299.09,E2,E2,"Coordinating recruitment/selection involves multi-party communication, scheduling, evaluating candidates, and using HR systems and internal data (roles, budgets, availability, performance history). An LLM chat can help draft job descriptions, interview questions, and evaluation rubrics, but cutting time by half typically requires LLM-powered integrations (ATS/calendar/email, candidate pipeline tracking, internal skills database retrieval) to automate coordination and summarize candidate materials at scale."
16167,15-1299.09,E2,E2,"Assigning duties/spans of authority depends heavily on up-to-date org context (team skills, availability, reporting lines, workload, priorities, HR constraints) that typically isn’t fully captured in a short prompt. An LLM can draft a RACI, role descriptions, and allocation options from provided inputs (some speedup), but a larger ≥50% reduction is most plausible with an LLM-powered app integrated with internal systems (org chart, resource management, calendars, skills matrix) to recommend assignments and detect conflicts automatically."
16158,15-1299.09,E2,E2,"Negotiation is interactive and depends on real-time stakeholder positions, organizational constraints, and relationship dynamics; an LLM chat can help draft talking points, emails, and concession strategies, but it can’t directly conduct the back-and-forth or access up-to-date internal facts. An LLM-powered application integrated with email/chat/CRM and internal procurement/project data could substantially speed preparation and response generation, reducing time by half."
16327,17-2051.02,E2,E1,"Providing technical direction/supervision is partly text-based (reviewing designs, writing guidance, answering questions), where an LLM chat can help draft feedback and explain standards, but much of the value depends on ongoing context (project files, drawings, calculations, internal standards, regulatory requirements) and iterative coordination across many artifacts and people. An LLM-powered workflow integrated with CAD/document repositories and project knowledge (retrieval, versioning, comment tracking) could cut supervision time by >50%, whereas LLM chat alone often can’t because it lacks full project context and direct access to the relevant files."
16325,17-2051.02,E1,E2,"Reviewing and critiquing proposals/plans/designs is largely a text-based analytical task: the engineer can paste key excerpts (design basis, process flow, sizing calcs, assumptions, compliance narrative, O&M plan) into the LLM and get rapid checks for completeness, internal consistency, likely failure modes, regulatory/standards considerations (if provided), risk/constructability questions to ask, and a structured critique memo—often cutting review time by more than half."
16350,17-2051.02,E2,E0,"Designing water/wastewater treatment plants is partly text-based (process selection, sizing calculations, specs, narratives, control philosophies), where an LLM can help draft designs and check reasoning, but completing the task typically depends on substantial project-specific inputs (flows/loads, site constraints, regulations, geotech, vendor data) and integration with CAD/BIM, hydraulic/process modeling, and standards databases. An LLM-powered application that retrieves internal project data, applicable codes, and performs/validates calculations and drawings could cut time by >50%, whereas the LLM alone (chat) usually cannot."
21166,17-2051.02,E2,E2,"Evaluating O&M efficiency typically depends on analyzing site-specific operational data (SCADA trends, flow/quality lab results, energy use, maintenance logs), constraints, and sometimes regulatory requirements—often more than can be reliably provided in a short prompt and requiring retrieval/aggregation across many files. An LLM can help interpret provided summaries and draft recommendations, but a purpose-built LLM application that ingests and analyzes the system’s historical datasets/documents would more consistently cut the time by ≥50%."
16330,17-2051.02,E2,E2,"Selecting/designing wastewater treatment equipment to meet government standards depends heavily on site-specific data (flows, influent characteristics, constraints), detailed engineering calculations, and—critically—up-to-date local/regional regulations and permitting requirements that may not fit in a short prompt or be current in the model. An LLM can help draft specs, compare process options, and outline compliance checklists, but reliably ensuring regulatory compliance would be much faster with an LLM-powered application that retrieves current standards, past project documents, and performs structured calculations/workflows."
16349,17-2051.02,E2,E2,"Designing wastewater pumping systems/stations and force mains involves substantial site-specific inputs (flows, elevations, geotech, existing utilities, codes/standards, equipment catalogs, cost constraints) and iterative calculations/drawings. An LLM alone can help draft design narratives, checklists, and calculation templates, but it can’t reliably complete the full design to engineering quality without access to project data, standards libraries, CAD/GIS/hydraulic modeling tools, and up-to-date manufacturer specs. An LLM-powered application integrated with those data sources and engineering software could cut design time by >50% (automating sizing iterations, spec generation, and documentation)."
16347,17-2051.02,E2,E2,"Designing a water distribution system involves substantial domain judgment plus iterative hydraulic modeling, GIS/CAD drafting, and compliance with local codes/standards and site-specific constraints/data that won’t fit in a short prompt. The LLM alone can help draft calculations, design narratives, and checklists, but an LLM-powered application integrated with hydraulic simulators (e.g., EPANET), GIS/CAD, and access to up-to-date/local regulations and utility data could cut design time by >50% by automating sizing iterations, constraint checking, and documentation."
16331,17-2051.02,E2,E2,"Conducting water quality studies typically requires field sampling, lab analysis, sensor deployment, GIS/hydrologic modeling, and integration of large, site-specific datasets and regulations. An LLM can help draft study plans, QA/QC protocols, and interpret results if provided, but it can’t directly collect/measure data or access up-to-date/local records; an LLM-powered application that ingests monitoring data, GIS layers, and lab results could cut the time by >50% via automated analysis, source attribution support, and reporting."
16343,17-2051.02,E2,E2,"Recommending wastewater treatment methods depends heavily on site-specific data (influent/effluent lab results, flow/load variability, local regulations, existing plant constraints, costs) that often exceeds what can be reliably provided in a short prompt and may require pulling up-to-date standards and historical plant data. An LLM can help draft options, calculations, and narratives if the needed inputs are supplied, but a purpose-built LLM application that ingests plant datasets/documents and regulatory requirements would more consistently cut the work time by ≥50%."
16328,17-2051.02,E2,E2,"Identifying design alternatives depends heavily on local hydrology, demand forecasts, regulatory constraints, costs, and site-specific data that won’t fit reliably into a short prompt and may require up-to-date datasets and organizational records. An LLM alone can brainstorm generic options (e.g., groundwater development, surface water intakes, reuse, desalination, storage, interties), but an LLM-powered application that retrieves and summarizes relevant local studies, GIS/hydrologic data, permits, and prior designs could cut the time by >50% while keeping quality."
16345,17-2051.02,E2,E2,"Designing runoff collection and water supply networks involves substantial site-specific inputs (topography, hydrology, demand projections, regulatory constraints, existing asset data) and iterative hydraulic modeling/CAD/GIS work. An LLM chat alone can help draft calculations, design narratives, and checklists, but typically won’t cut total time by half without an LLM-powered application that integrates GIS/CAD, runs hydraulic/hydrologic simulations, and retrieves/organizes project data and standards."
16346,17-2051.02,E2,E2,"Designing lift stations/wells involves site-specific hydraulics, geotechnical conditions, codes/permits, vendor specs, and integration with existing infrastructure. An LLM chat can help draft calculations, design narratives, specs, and checklists, but achieving a ≥50% time reduction typically requires LLM-powered tools that ingest larger project document sets (drawings, standards, pump curves), retrieve up-to-date/local regulatory requirements, and interface with CAD/GIS/hydraulic modeling workflows."
16339,17-2051.02,E2,E2,"Cost-benefit analysis needs project-specific inputs (CAPEX/OPEX estimates, demand forecasts, regulatory requirements, financing terms, local unit costs, risk/uncertainty ranges) that typically live in spreadsheets, engineering reports, GIS/asset databases, and up-to-date vendor quotes. A chat-only LLM can help structure the analysis, draft assumptions, build a template model, and write the narrative, but it won’t reliably cut time by half without an LLM-powered application that can ingest and compute over the underlying datasets/spreadsheets and retrieve current cost data; image capabilities aren’t central."
16326,17-2051.02,E2,E2,"Providing technical support to government agencies often requires agency-specific context (local regulations, current system data, prior reports, stakeholder constraints) and up-to-date facts that won’t fit reliably in a ≤2000-word prompt. An LLM can help draft memos, explain treatment concepts, and propose troubleshooting steps, but cutting time by half typically needs an LLM-powered application that can retrieve and summarize the relevant regulations, historical project documents, monitoring data, and correspondence for the specific agency and issue."
16337,17-2051.02,E2,E2,"Feasibility studies require integrating site-specific data (flows, water quality, topography, geotech, permitting, costs, demand forecasts) and often large documents/drawings beyond a 2000-word context, plus up-to-date regulations and vendor pricing. An LLM chat can help draft narratives, outline alternatives, and do rough calculations, but cutting time by half typically needs an LLM-powered application that can ingest project datasets/CAD/PDFs, retrieve current codes/cost databases, and generate structured techno-economic comparisons."
16341,17-2051.02,E2,E2,"An LLM can help draft calculations, summarize standards, generate design alternatives, and write reports, but high-quality analysis/design typically depends on site-specific hydrology/hydraulics data (surveys, GIS, rainfall records), regulatory constraints, and specialized modeling tools (e.g., HEC‑RAS/SWMM) plus engineering judgment. With an LLM integrated into those data sources and models (retrieval + tool-running), time could be cut by >50% via automated setup, interpretation, and documentation."
16335,17-2051.02,E0,E0,"Overseeing construction is largely an on-site, physical-world activity (inspections, coordination with contractors, verifying installation vs. plans, safety/compliance checks). An LLM can help draft checklists, RFIs, and documentation, but chat access alone won’t cut the total time by half because the critical path requires in-person supervision and verification."
16329,17-2051.02,E2,E2,"Developing plans for new water resources or water-efficiency programs typically requires integrating local, up-to-date data (demand forecasts, hydrology, regulations, budgets, stakeholder constraints) and often drawing from many internal documents and datasets that won’t fit in a 2000-word prompt. An LLM can help draft narratives, compare options, and structure a plan if given the inputs, but a large time reduction would usually come from an LLM-powered application that can retrieve and summarize relevant internal/external data and regulations and assemble planning documents."
16333,17-2051.02,E2,E2,"Running 3D hydrological/pollutant-dispersion simulations depends on specialized software workflows, large datasets (terrain, boundary conditions, calibration data), and iterative parameter tuning/validation that can’t be fully captured in a ≤2000-word chat. An LLM can help draft model setups, interpret outputs, and write reports (some speedup), but getting a ≥50% time reduction would typically require an LLM-powered application integrated with the simulation tools and data pipelines (e.g., importing GIS/SCADA data, configuring runs, managing scenarios, and summarizing results)."
16334,17-2051.02,E2,E2,"Hydraulic analysis of water distribution systems typically depends on specialized modeling software (e.g., EPANET/WaterGEMS/InfoWater), network GIS data, demand patterns, pump/valve curves, calibration data, and running simulations/optimizations. A chat-only LLM can help interpret results, draft assumptions, check calculations, and write reports, but it can’t directly ingest/run full network models or access the needed datasets. An LLM-powered application integrated with the modeling tools and internal data could automate scenario setup, calibration support, anomaly/risk identification, and reporting—cutting time by >50%."
16324,17-2051.02,E1,E1,"Writing technical reports/publications is largely a text-generation and editing task. Given the necessary project context, data summaries, and required standards within the prompt (≤2000 words at a time), an LLM can draft sections, improve clarity, structure arguments, format to typical report conventions, and produce executive summaries—cutting drafting time by well over half while the engineer verifies technical accuracy and inserts final figures/tables."
16344,17-2051.02,E2,E2,"Designing water storage tanks requires site-specific inputs (demand projections, hydraulic modeling, geotechnical data, seismic/wind loads, local codes/standards, utility constraints) and iterative engineering calculations/drawings that typically exceed what a chat-only LLM can reliably do end-to-end. However, an LLM-powered application integrated with CAD/BIM, hydraulic/structural calculation tools, and a code/standards library could substantially speed concept generation, sizing iterations, spec writing, and documentation—cutting total time by more than half while keeping an engineer in the loop for validation and sign-off."
16342,17-2051.02,E2,E2,"Recommending sludge treatment/disposal depends heavily on site-specific data (sludge characteristics, plant configuration, local regulations, hauling/landfill options, costs, permitting constraints) that often isn’t fully available in a short prompt and may require retrieving up-to-date/local information. An LLM can help draft option analyses and compare methods if given inputs, but an LLM-powered application that ingests plant lab data, historical operations, and local regulatory/cost databases could cut the work time by >50%."
16348,17-2051.02,E2,E2,"Designing sludge treatment plants requires integrating site-specific influent/effluent data, regulations, equipment specs, cost constraints, and iterative calculations/simulations across many documents and datasets. An LLM chat alone can help draft narratives, checklists, and conceptual options, but cutting time by half typically needs an LLM-powered application that can ingest large project files, retrieve current codes/standards, interface with engineering calculation tools (e.g., process modeling, sizing spreadsheets/CAD), and manage design iterations."
16336,17-2051.02,E2,E2,"An LLM can help clean/transform datasets, draft forecasting approaches, and write analysis code/reports, but “gather” and “analyze” typically depend on accessing large, up-to-date utility metering/SCADA/billing datasets and organizational context beyond a 2000-word prompt. An LLM-powered application that connects to those data sources and automates retrieval, aggregation, anomaly detection, and forecasting would cut the time by >50%."
16338,17-2051.02,E2,E2,"Environmental impact studies require integrating site-specific data (flows, effluent quality, receiving-water conditions, permits/regulations, monitoring results, stakeholder inputs) and often large documents/datasets beyond a 2000-word context. An LLM chat can help draft sections, summarize provided materials, and outline methodologies, but cutting total time by half typically needs an LLM-powered application that can ingest long reports, pull relevant regulatory requirements, and search/aggregate project and monitoring data."
16340,17-2051.02,E2,E2,"Efficiency analysis typically depends on site-specific hydraulic data (flows, head losses, gate settings, SCADA logs), drawings, inspection findings, and sometimes long reports/models that exceed a short prompt. An LLM can help interpret provided data, outline methods (e.g., energy grade line, friction/minor loss calculations), draft analysis narratives, and generate calculation code, but to cut time by ≥50% reliably you’d want an LLM-powered application that ingests engineering datasets/CAD/PDFs and runs or interfaces with hydraulic models and internal records."
16332,17-2051.02,E2,E2,"Mathematical modeling of water resources typically requires specialized hydrology/hydraulics software (e.g., HEC-RAS, SWMM, MODFLOW), site-specific datasets (topography, bathymetry, boundary conditions, rainfall/flow records), calibration/validation, and iterative scenario runs. A standalone chat LLM can help draft model plans, equations, assumptions, and interpret outputs, but it can’t directly ingest/run large datasets or execute simulations. An LLM-powered application integrated with data retrieval, GIS, and modeling tools could automate setup, parameter estimation, calibration workflows, and reporting—cutting time by >50%."
1447,17-3013.00,E2,E2,"Creating detailed mechanical CAD drawings/specs is partly text-specifiable, but producing correct, standards-compliant geometry, dimensions, tolerances, and assemblies typically requires direct manipulation inside CAD software and iterative visual checking. The LLM alone can speed drafting notes, BOMs, and design rationale, but a large time reduction would more likely come from an LLM-powered CAD plugin that can generate/modify models/drawings from prompts and constraints and validate against drafting standards."
20964,17-3013.00,E2,E2,"Creating accurate 3D CAD models is primarily hands-on work inside specialized CAD software (feature creation, constraints, assemblies, standards). A chat-only LLM can help with modeling plans, parametric strategies, and troubleshooting, but can’t directly manipulate CAD geometry/files; however, an LLM-powered CAD plugin/agent that reads drawings/specs and drives the CAD UI/API could plausibly cut modeling time by >50%."
1455,17-3013.00,E2,E2,"Creating accurate schematic/orthographic/angle-view drawings typically requires CAD software and precise geometric constraints/dimensions; a chat-only LLM can help with conventions, standards, and drafting instructions but can’t directly produce the CAD drawings. An LLM-powered drafting/CAD plugin that generates and edits views from text specs (and checks constraints/fit) could cut the time by >50%."
1452,17-3013.00,E2,E2,"Revising mechanical designs typically requires working inside CAD/PLM tools, checking constraints/tolerances, and iterating against manufacturing/field data. A chat-only LLM can suggest likely fixes and draft change notes, but can’t directly edit CAD models or validate geometry/fit. An LLM-powered CAD assistant (importing models, running checks, applying edits, and generating updated drawings/BOMs) could cut the time by >50%."
1449,17-3013.00,E3,E2,"Reviewing and analyzing specs, sketches, and drawings often depends on interpreting visual technical drawings and marked-up sketches. With an LLM plus image/PDF viewing (to read and understand drawings, callouts, and annotations), the system can quickly extract requirements, flag inconsistencies, summarize constraints affecting the design, and draft procedures/instructions—cutting review time by well over half compared to manual reading and synthesis."
1454,17-3013.00,E3,E2,"Checking dimensions typically involves reading measurements from drawings/spec sheets or inspecting labeled images/PDFs; with image/PDF reading plus an LLM, the system could extract dimensions, verify them against requirements, and generate/assign material numbers quickly. Without image capabilities, the LLM alone can’t reliably “check dimensions” from visual technical drawings."
1453,17-3013.00,E2,E2,"Creating scale/full-size blueprints is largely a CAD activity requiring precise geometry, constraints, standards, and iterative visual checking. A chat-only LLM can help with specs, calculations, tolerances, and drafting notes, but can’t directly produce or edit CAD drawings. However, an LLM-powered CAD plugin/app could generate parametric models/drawings from text requirements and automate detailing, which could cut drafting time by >50%."
1450,17-3013.00,E2,E1,"The LLM can help derive/verify formulas, do unit conversions, and draft calculation notes/specs, but “using computer-assisted equipment” typically means CAD/CAE tools where the time sink is applying calculations inside specialized software and iterating with models. An LLM-powered application integrated with CAD/CAE (reading parameters, running calculations, updating drawings/spec tables) could cut the work time by >50%, whereas chat alone often won’t."
1448,17-3013.00,E2,E2,"Coordinating and consulting with other workers is largely interactive and depends on shared context (requirements, constraints, prior decisions) spread across conversations and documents that may exceed what can be pasted into a chat. An LLM can help draft questions, meeting agendas, design-change summaries, and proposed resolutions (E1-like support), but cutting total time by half typically requires an LLM-powered workflow integrated with CAD/PDM systems, document repositories, and communication tools to ingest drawings/specs, track issues, and generate consistent updates across stakeholders."
1456,17-3013.00,E2,E2,"The task centers on live, back-and-forth communication with customer reps (clarifying needs, handling objections, aligning on installation constraints). An LLM chat can help draft explanations and prep Q&A, but it can’t directly participate in the customer meeting or access the latest project schematics/context unless provided. An LLM-powered application integrated with the company’s CAD/PDM system (to retrieve the relevant drawings, specs, and change history and generate installation-ready answers) could cut the time by half or more."
1451,17-3013.00,E2,E2,"Placing instructions/comments onto CAD drawings is largely a GUI-based layout task (leaders, callouts, notes, standards compliance) that a chat-only LLM can’t directly execute. However, an LLM-powered drafting plugin could auto-generate and place standardized notes, choose appropriate callout styles, and position/align annotations based on drawing geometry and company standards, cutting the time by >50%."
1458,17-3013.00,E2,E0,"Supervising and training involves substantial interpersonal interaction, observation of work, and real-time coaching that a chat-only LLM can’t directly perform. However, LLM-powered applications could materially cut time by generating training plans, onboarding materials, checklists, example drawings/standards explanations, feedback templates, and by reviewing trainees’ draft files/textual notes (when exported) to suggest corrections—supporting the supervisor enough to plausibly halve the effort."
1459,17-3013.00,E3,E2,"Creating and editing the needed technical illustrations/diagrams is the core of the task; with an LLM plus image creation/editing capabilities, a drafter could generate, revise, and standardize manual-ready figures (exploded views, callouts, labels, step-by-step maintenance visuals) much faster from text specs and existing images/PDFs. Text-only LLM help (E1) would assist with captions and instructions, but the major time savings comes from image understanding and generation."
1457,17-3013.00,E0,E2,"The core work is manual/physical (freehand sketching on paper, tracing onto designated paper, and operating copy machines). A text-only LLM can’t directly perform these actions; at most it could give drafting tips, which wouldn’t cut completion time by half."
1460,17-3013.00,E3,E2,"Shading/coloring technical drawings is largely a visual editing task. With an LLM plus image-capable tools (view/caption/create/edit images), the system could apply or suggest appropriate shading/overlays to emphasize dimensions and remove background much faster than manual inking/airbrushing, whereas text-only chat (E1) can’t directly manipulate the drawing."
20516,17-3026.00,E0,E0,"Testing products on the production line largely requires physical access to items, instruments, and the manufacturing environment (setting up tests, operating equipment, taking measurements). An LLM can help draft test procedures or interpret recorded results, but it cannot perform the hands-on testing steps, so it typically won’t cut total task time by half via chat alone."
3672,17-3026.00,E2,E2,"Compiling/evaluating quality and reliability statistics typically requires pulling up-to-date data from production databases, test systems, spreadsheets, and dashboards, then running analyses and generating reports. A chat-only LLM can help interpret results and draft summaries if the data is provided, but it won’t reliably cut time by half without an LLM-powered application that can automatically ingest the relevant datasets, compute SPC/reliability metrics, and surface anomalies/trends for the technician to review."
3660,17-3026.00,E2,E2,"The core work requires observing real operations (time/motion studies), collecting accurate measurements, and often interacting with the shop floor—things the LLM can’t do directly via chat. However, an LLM-powered application could ingest sensor/video-derived timestamps, work logs, and process notes, then help analyze cycle times, identify bottlenecks, propose method improvements, and draft standard work/production-rate documentation—cutting analysis and reporting time by >50% once data capture is automated."
3668,17-3026.00,E1,E1,"Reading logs/sheets and checking them against written QA specifications is largely a text-comparison and rule-checking task that can be done via chat by pasting the relevant excerpts; the LLM can quickly flag missing fields, inconsistencies, out-of-spec values, and generate a compliance checklist, cutting review time by well over half (assuming the records fit within the context limit)."
20518,17-3026.00,E0,E0,"Verifying operation/maintenance via observing worker performance is primarily an in-person, real-time monitoring and judgment task. A chat-only LLM can help draft QA checklists or observation forms, but it can’t directly observe behavior or equipment use, so it wouldn’t cut the task time by half without additional sensing/video systems (which aren’t assumed here)."
3663,17-3026.00,E2,E2,"Planning work assignments depends on up-to-date, organization-specific data (worker performance metrics, machine capacity/availability, current production schedules, live delays). A standalone chat LLM can help draft heuristics or a sample plan if all inputs fit in context, but reliably cutting time by half typically requires an LLM-powered application integrated with scheduling/ERP/MES data and optimization logic to ingest current constraints and generate/adjust assignments."
19692,17-3026.00,E2,E2,"Evaluating compliance with hazardous-waste permits/regulations typically requires site-specific, up-to-date rules/permit conditions plus inspection observations, measurements, and records review. A standalone chat LLM can help draft checklists, interpret provided excerpts, and write reports, but it can’t directly access current regulations/permits or reliably gather on-site evidence. An LLM-powered application that ingests the facility’s permits, manifests, logs, SDSs, and inspection data (and keeps regulations current) could cut the work time by >50% via automated cross-checking and report generation."
