task_id,soc_code,label,eloundou_label,explanation
1450,17-3013.00,E2,E1,"An LLM chat interface can help derive formulas, check calculations, and explain design constraints, but the task is tied to computer-assisted drafting/engineering software and often requires integration with CAD parameters, standards, and possibly project-specific data. LLM-powered features embedded in those tools could automate much of the formula setup and specification generation, making this more exposed through applications than through chat alone."
1448,17-3013.00,E1,E2,"A chat-based LLM can substantially speed up the text-heavy parts of coordinating and consulting with other workers: drafting design notes, summarizing requirements, comparing options, identifying likely design conflicts, proposing resolutions, and preparing clear questions or meeting follow-ups. The core task is largely communication and reasoning that can be expressed in text within the context window. While final coordination still involves humans, the LLM alone could plausibly cut the time for equivalent-quality support work by at least half."
1456,17-3013.00,E0,E2,"This task centers on live interaction with customer representatives to review schematics and answer installation questions. While an LLM could help prepare explanations or draft responses, the core work involves real-time human communication, clarification, and relationship management. Direct chat access to the LLM alone would not reliably cut the total task time by half with equivalent quality."
1451,17-3013.00,E3,E2,"Positioning instructions and comments on drawings is a drafting task tied to visual layout. A text-only LLM can help word or rewrite notes, but accurately placing them on the correct parts of a drawing depends on interpreting the drawing image and editing it visually. With image-capable systems integrated into drafting software, this could be sped up substantially by identifying relevant regions and placing annotations automatically."
1458,17-3013.00,E0,E0,"Supervising and training other drafters, technologists, and technicians involves substantial interpersonal management, observation, feedback, and coordination in a workplace context. An LLM can help draft training materials or answer questions, but direct chat access alone would not cut the overall time for the full task by half because much of the work depends on human oversight and interaction."
1459,17-3013.00,E3,E2,"A text-only LLM can help draft captions, explanations, and instructions, but the core task involves creating and reproducing technical illustrations of mechanical systems. With image capabilities, the system could interpret existing diagrams/PDFs, help generate or edit illustrations, and speed preparation of visuals for manuals and publications by more than half."
1457,17-3013.00,E0,E2,"The core task is manual drafting and physical reproduction: drawing freehand sketches, tracing finished drawings onto paper, and reproducing drawings on copy machines. A chat-based LLM can offer drafting advice or describe how to sketch, but it cannot directly perform the hands-on drawing/tracing/copying work, so it would not cut completion time by half or more."
1460,17-3013.00,E3,E2,"The task is primarily visual: interpreting technical drawings and applying shading/color to emphasize features or suppress background. A text-only LLM would help only marginally via written guidance, not enough to cut time by half. But with image capabilities, a system could directly edit digital drawings or generate overlays/shading instructions on the image, substantially speeding the work."
20516,17-3026.00,E0,E0,"Testing products at stages of production is primarily a physical inspection/measurement activity requiring hands-on interaction with products and equipment. A chat-based LLM might help interpret specifications or draft test procedures, but it would not by itself cut the time for the core testing work by half or more."
3672,17-3026.00,E2,E2,"An LLM chat interface can help explain statistical methods, draft reports, and interpret provided summaries, but “compile and evaluate statistical data” usually depends on accessing product quality datasets, running analyses in specialized software, and often using current organizational data beyond what fits in a short prompt. LLM-powered applications integrated with spreadsheets, databases, or quality systems could automate much of the compilation, analysis, and reliability reporting, making this more than direct chat exposure alone."
3660,17-3026.00,E0,E2,"Studying time, motion, methods, or speed in operations usually depends heavily on observing real-world workflows, equipment, and worker movements in context. A chat-only LLM can help analyze notes or draft reports, but it would not by itself cut the full task time by half because the core work is in-person observation and measurement."
3668,17-3026.00,E1,E1,"This task is primarily reading and checking text records against written specifications, which fits well within direct LLM use. A worker can paste the logs, processing sheets, and QA specs into the chat and ask the model to identify mismatches, omissions, or noncompliance, cutting review time by at least half for many cases."
20518,17-3026.00,E0,E0,"The core of this task is in-person observation of workers and equipment operation/maintenance practices against QA standards. A chat-based LLM can help explain standards or draft checklists, but it cannot directly observe performance, so it would not cut completion time by half or more."
3663,17-3026.00,E2,E2,"This task depends on combining multiple up-to-date, organization-specific inputs—worker performance, machine capacity, production schedules, and anticipated delays. A chat-only LLM could help draft plans if all relevant facts were manually provided, but that likely would not cut time by half in typical use. An LLM-powered application connected to live production data could aggregate constraints, summarize bottlenecks, and suggest work assignments much faster, making this task substantially exposed through software built on top of the LLM."
19692,17-3026.00,E2,E2,"Evaluating compliance involves interpreting regulations and comparing them against operational documents, permits, manifests, and procedures, which an LLM can help summarize and analyze. But doing this well often also requires access to up-to-date laws, company records, and sometimes inspection evidence not fully captured in a short prompt. A specialized LLM-powered compliance tool that retrieves current regulations and searches internal operational data could cut the task time by half or more."
22022,17-3026.00,E2,E2,"Following health, safety, and environmental compliance rules depends heavily on accessing current regulations, company-specific policies, and site procedures, which may be lengthy and frequently updated. A chat-only LLM could help explain or summarize provided rules, but likely would not by itself cut task time in half. An LLM-powered system connected to up-to-date regulatory sources and internal compliance documents could give tailored guidance, checklists, and reminders, making the task substantially faster."
22023,17-3026.00,E1,E2,"An LLM can substantially speed up analyzing, estimating, and reporting production costs when the relevant inputs (e.g., labor rates, material costs, process descriptions, overhead assumptions, and prior cost data) can be provided in text or tables within context. It can help structure cost models, perform formula-based reasoning, draft reports, explain assumptions, and summarize findings, likely cutting time by at least half for an average worker."
22024,17-3026.00,E0,E2,"This task usually involves substantial hands-on work with physical prototypes, equipment, and test setups. While an LLM can help draft procedures, summarize test plans, or suggest troubleshooting steps, direct chat access alone would not cut the overall task time by half because building and testing prototypes requires physical interaction and observation."
22025,17-3026.00,E0,E0,"Calibrating or adjusting production equipment is primarily a physical, hands-on task requiring direct manipulation of machinery and measurement tools like calipers and micrometers. An LLM could provide instructions or troubleshooting advice, but chat access alone would not cut the time by half because the core work must still be performed in the physical world."
22026,17-3026.00,E1,E2,"Conducting statistical studies to compare production costs is largely a text-and-spreadsheet analytical task. An LLM can substantially speed up designing the analysis, suggesting statistical methods, writing formulas/code, interpreting results, and drafting the comparison report, all from text descriptions of the designs and cost data. It does not require physical interaction, up-to-date web facts, or image capabilities to achieve a 50%+ time reduction."
22027,17-3026.00,E2,E2,"Coordinating equipment purchases, installations, or transfers usually depends on up-to-date vendor information, internal inventory and facility data, schedules, budgets, and communication across teams. A chat-only LLM can help draft emails, checklists, and plans, but likely would not by itself cut the task time in half. However, an LLM-powered system connected to procurement records, asset databases, calendars, and current vendor information could substantially speed the coordination work."
22028,17-3026.00,E3,E2,"Interpreting drawings, schematics, and blueprints can be sped up substantially if the system can read and analyze image-based technical documents, extract text/symbols, and summarize or explain them for staff. Creating them also benefits from image generation/editing assistance for drafting visual layouts from text instructions. A text-only chat LLM helps with formulas and written explanations, but image capabilities are important for much of the task."
22029,17-3026.00,E2,E2,"An LLM can help brainstorm layout options, draft specifications, summarize constraints, and generate calculations or planning documents, but designing an actual plant layout usually depends on specialized CAD/facility-planning software, operational data, equipment dimensions, safety codes, and iterative optimization. With LLM-powered tools integrated into those systems, the task could be sped up by more than half, but chat alone is less likely to do so reliably."
22030,17-3026.00,E2,E2,"Developing manufacturing infrastructure usually involves substantial physical-world integration, coordination with equipment, facility constraints, and up-to-date plant-specific technical information, so a chat-only LLM would not by itself cut the task time by half. However, LLM-powered applications connected to current engineering documents, process specs, CAD/BOM data, equipment manuals, and internal manufacturing knowledge could significantly speed planning, documentation, requirements mapping, and deployment support for new manufacturing processes."
22031,17-3026.00,E2,E2,"Developing or implementing programs for production, materials, safety, or quality often depends on organization-specific processes, current operational data, regulations, and existing documentation. A chat-only LLM can help draft procedures, analyze described problems, and suggest program structures, but may not by itself cut time by half because the work usually requires retrieving internal records, up-to-date standards, and integrating with plant systems. LLM-powered software connected to those data sources could substantially speed diagnosis, planning, and documentation, so this is best labeled E2."
22032,17-3026.00,E1,E2,"Developing production, inventory, or quality assurance programs is largely a text-and-logic task: drafting procedures, outlining workflows, defining checks, writing documentation, and generating spreadsheets/code/templates. An LLM can quickly produce first drafts, suggest process structures, create SOPs, QA checklists, inventory rules, and simple analytical tools from written requirements, which could cut completion time by at least half for an average worker."
22033,17-3026.00,E1,E2,"A chat-based LLM can substantially speed up the text-heavy parts of this task: brainstorming sustainable manufacturing options, comparing material substitutions, summarizing tradeoffs, drafting process-improvement proposals, and generating calculations/frameworks for emissions, waste, and material-use reduction. The core work can often be formulated from textual descriptions of the process and constraints, so direct LLM use could cut analysis and documentation time by at least half for an average technician. Physical implementation and validation still require humans, but the task as stated is heavily centered on developing and proposing technologies/process changes."
22034,17-3026.00,E2,E2,"An LLM chat interface can help brainstorm process improvements, analyze written descriptions of equipment issues, and draft recommendations, but identifying concrete opportunities usually depends on up-to-date equipment data, maintenance logs, production metrics, and organization-specific documentation that are not fully available in a short text prompt. LLM-powered software connected to those data sources could more plausibly cut the task time by half by surfacing inefficiencies and suggesting improvements."
22035,17-3026.00,E0,E2,"Monitoring and especially adjusting production processes or equipment typically requires interaction with physical machinery, live plant systems, and real-time operational context. A chat-based LLM can offer advice or troubleshooting suggestions, but without direct control of equipment or integrated plant software it would not cut task time by half at equivalent quality."
22036,17-3026.00,E0,E0,"Overseeing equipment start-up, characterization, qualification, or release is primarily a real-world operational task involving physical equipment, live observation, coordination, and human judgment in context. A chat-based LLM may help with checklists or documentation, but it would not by itself cut completion time by half because the core work requires interacting with equipment and processes in the physical environment."
22037,17-3026.00,E0,E2,"Overseeing or inspecting production processes is primarily a real-world, on-site activity involving observing equipment, workflow, safety, and product conditions. A chat-based LLM can help with checklists or reporting, but it cannot directly perform the inspection or supervision itself, so it would not cut the task time by half or more."
22038,17-3026.00,E2,E2,"Preparing machinery or equipment layouts in CAD is not something a chat-only LLM can usually do by itself, since the core work involves creating and editing structured technical drawings in specialized drafting software. However, it is easy to imagine LLM-powered CAD tools that turn text instructions into draft layouts, suggest tooling designs, generate annotated sketches, and help revise drawings inside the software, cutting the time by more than half."
22039,17-3026.00,E1,E1,"Preparing production documents is largely a text-generation and text-editing task. An LLM can draft SOPs, batch records, inventory summaries, and productivity reports from provided inputs, templates, and notes, and can also revise them for clarity and consistency. Since the relevant context can usually be supplied in text, direct chat access alone could plausibly cut completion time by at least half for an average worker."
22040,17-3026.00,E1,E1,"Providing advice or training to other technicians is largely a text-and-language task: explaining procedures, answering questions, drafting training materials, checklists, troubleshooting guides, and adapting explanations to the audience. A chat-based LLM can generate and tailor these materials and responses quickly enough to cut the time by at least half for equivalent quality in many cases."
22041,17-3026.00,E1,E2,"Recommending corrective or preventive actions is largely an analysis-and-writing task: the worker can provide defect reports, process descriptions, failure data, and quality standards in text, and the LLM can quickly suggest likely root causes, corrective/preventive actions, and draft recommendations. While implementation still requires humans, the recommendation step itself can plausibly be completed in less than half the time with equivalent quality using direct chat access alone."
22042,17-3026.00,E1,E0,"Selecting cleaning materials, tools, or equipment is largely a text-based decision task: the worker can describe the surface, contaminants, constraints, safety requirements, and available options, and the LLM can quickly recommend suitable choices and explain tradeoffs. This could plausibly cut decision time by at least half without requiring physical interaction."
22043,17-3026.00,E2,E2,"An LLM chat interface can help analyze production goals, compare candidate materials or methods, and draft recommendations if the relevant constraints are provided in text. But selecting actual material quantities or processing methods for efficient production usually depends on up-to-date plant data, inventory, machine capabilities, costs, and internal production records that are not fully available to the standalone model. LLM-powered software connected to those data sources could cut the task time by more than half by retrieving and synthesizing the needed information."
22044,17-3026.00,E0,E0,"Setting up and operating production equipment is primarily a physical, hands-on task performed on machinery in the manufacturing environment. An LLM chat interface might help explain SOPs or answer questions, but it would not by itself cut the time to complete the actual setup and operation by half or more, since the core work requires direct interaction with equipment and compliance procedures."
16807,19-1029.02,E1,E1,"Maintaining accurate laboratory records and data is largely a text-and-structure task: drafting entries, standardizing formats, cleaning up notes, summarizing experiments, and organizing data descriptions. A chat-based LLM can substantially speed this up by helping write clear records, reformat logs, generate templates, and check consistency, often cutting the time by at least half when the underlying observations/data are already available digitally."
16813,19-1029.02,E2,E2,"An LLM can help draft experimental designs, suggest controls, troubleshoot protocols, and assist with interpreting written results, but the task also involves overseeing real laboratory execution and often drawing on large, up-to-date scientific literature and lab-specific data that may not fit in a short prompt. LLM-powered applications connected to literature databases, internal lab records, and instrument outputs could reduce time substantially, but chat alone is unlikely to cut the full task time by half."
23904,19-1029.02,E1,E1,"Writing grant applications is primarily a text-generation and editing task. An LLM can help draft proposals, tailor sections to funder requirements, improve clarity and structure, summarize prior work, and suggest persuasive framing based on provided project details. For an average molecular and cellular biologist, direct chat access alone could plausibly cut the time needed by half or more while maintaining similar quality, though human expertise is still needed for the scientific ideas and final review."
16805,19-1029.02,E0,E0,"These are hands-on wet-lab procedures requiring physical manipulation of samples and equipment. An LLM can help explain protocols or troubleshoot in text, but direct chat access would not by itself cut the time to complete the actual laboratory work by half or more, since the core task depends on embodied lab execution."
16815,19-1029.02,E1,E2,"A large share of this task involves text-based scientific reasoning: reviewing literature, explaining mechanisms, generating hypotheses, outlining experiments, interpreting results, and drafting analyses or code for bioinformatics workflows. Given the research question and relevant context can often be summarized in text, direct use of an LLM could cut time substantially for many core substeps. However, the physical execution of experiments is not automated; the label reflects strong exposure for the research-planning and analysis portions of the task."
23905,19-1029.02,E1,E1,"Preparing or reviewing reports, manuscripts, or meeting presentations is primarily a text-based task. An LLM can draft, edit, summarize, reorganize, improve clarity, suggest structure, generate slides or talking points, and provide feedback on scientific writing from text inputs alone. For an average molecular and cellular biologist, this could plausibly cut the time by at least half while maintaining equivalent quality, especially for first drafts and revisions."
16808,19-1029.02,E0,E2,"Teaching students in cellular or molecular biology relies heavily on live interaction, adapting explanations in real time, answering follow-up questions, and often mentoring or demonstrating concepts in a classroom or lab setting. An LLM can help prepare lecture notes, quizzes, or explanations, but direct chat access alone would not cut the overall time for the full instructional task by half or more."
16810,19-1029.02,E0,E2,"This task is primarily about managing and coordinating real-world laboratory operations, people, schedules, equipment, and experimental workflows. An LLM can help draft plans, SOPs, schedules, or priority lists, but direct chat access alone would not cut the overall task time by half because much of the work depends on human oversight, lab-specific constraints, and interaction with staff and physical lab resources."
16814,19-1029.02,E2,E2,"An LLM can help summarize results, suggest statistical analyses, interpret patterns, and propose revised experimental designs from text descriptions, but much of the underlying data work may involve specialized software, larger datasets, lab systems, and up-to-date experimental context not easily handled through chat alone. LLM-powered tools integrated with analysis pipelines or lab data systems could plausibly cut the time by half or more."
16809,19-1029.02,E1,E2,"Evaluating new technologies for research is largely a text-based analysis task: comparing methods, summarizing capabilities, identifying pros/cons, and drafting recommendations based on described research needs. An LLM can substantially speed this up through literature-style synthesis, comparison tables, and structured evaluation criteria when the relevant context fits in the prompt. It may lack the newest post-release facts, but for the core task as stated, direct chat access alone can often cut time by at least half."
16804,19-1029.02,E1,E2,"Providing scientific direction to project teams is largely a text-based reasoning task: reviewing project goals, experimental plans, disease models, and handling/evaluation considerations for devices, drugs, or cells, then giving recommendations. An LLM can substantially speed drafting guidance, comparing model options, outlining risks, suggesting evaluation criteria, and summarizing relevant biological considerations from provided context. It does not require physical manipulation itself, and the core task can often be captured within the text context given."
16802,19-1029.02,E0,E0,"Supervising technical personnel and postdoctoral fellows depends heavily on ongoing human management: setting priorities, mentoring, evaluating performance, resolving interpersonal issues, and coordinating lab work. An LLM can help draft feedback, meeting notes, or training materials, but direct chat access would not by itself cut the overall supervision task time by half, and much of the task requires human judgment and interaction."
16806,19-1029.02,E0,E0,"The core of this task is physically monitoring and operating specialized lab instruments. An LLM can provide instructions, troubleshooting suggestions, or SOP summaries, but through chat alone it cannot manipulate equipment, load samples, adjust hardware, or directly observe instrument behavior in real time well enough to cut task time by half."
16816,19-1029.02,E0,E2,"Conducting applied molecular/cellular biology research depends heavily on wet-lab experimentation, handling biological materials, running instruments, and interpreting results from real-world experiments. An LLM can help with literature summaries, drafting protocols, or brainstorming hypotheses, but chat access alone would not cut the overall task time by half because the core work is physical, experimental, and iterative."
16799,19-1029.02,E1,E2,"Developing procedural guidelines for managing viruses is primarily a text-based knowledge synthesis and drafting task. An LLM can quickly help outline protocols, summarize established biosafety and virology practices, compare options, and draft clear guideline documents from provided context, cutting drafting time by at least half. It does not require physical manipulation, and image capabilities are not central."
16811,19-1029.02,E1,E2,"Developing assays that monitor cell characteristics involves substantial text-based work: proposing assay designs, selecting markers and controls, outlining protocols, comparing assay types, troubleshooting likely failure modes, and drafting documentation. An LLM can significantly speed these planning and writing steps through direct chat alone. While physical lab validation is still required, the task as stated centers on assay development design, which can often be accelerated by at least half with LLM assistance."
16800,19-1029.02,E1,E2,"Coordinating interdisciplinary research is largely a text-and-communication task: drafting emails, summarizing findings, translating terminology across fields, preparing agendas, outlining collaboration plans, and synthesizing input from different specialists. A chat-based LLM can do much of this directly and likely cut the time by at least half, assuming the relevant project context can be provided in the prompt."
16796,19-1029.02,E2,E2,"Verifying whether financial, physical, and human resources are being used as planned usually requires pulling together current project budgets, staffing records, equipment usage, and internal project documents from multiple systems. A chat-only LLM could help draft checklists or summarize provided records, but by itself it would not reliably cut the task time by half because the needed up-to-date data is external and often spread across organizational tools. An LLM-powered application integrated with those records could automatically compare planned vs. actual resource use and generate summaries or flags, making this task substantially faster."
16798,19-1029.02,E2,E0,"An LLM chat interface can help compare specifications, draft evaluation checklists, and summarize manuals or vendor materials, but ensuring operability in a specific laboratory setting often depends on up-to-date product information, internal lab requirements, compatibility records, and sometimes hands-on testing. LLM-powered software that integrates vendor docs, lab inventories, SOPs, and procurement data could cut the task time substantially, but chat alone likely would not."
16797,19-1029.02,E2,E2,"Parts of this task are directly helped by an LLM, such as proposing product ideas, drafting market-analysis summaries, planning experiments, and preparing collaboration documents. But the full task also depends on up-to-date market information, internal company data, experimental results, and coordination with operations and quality teams during launches. A chat-only LLM would not reliably cut total time by half, while an LLM-powered system connected to current data, lab records, and company knowledge likely could."
16801,19-1029.02,E0,E2,"This task centers on interactive discussion and relationship-based evaluation with vendors, often involving back-and-forth clarification, negotiation, and judgment about fit for lab needs. A chat LLM can help draft questions, compare specs, or summarize requirements, but direct access alone would not cut the overall task time by half with equivalent quality because the core work is the live vendor interaction and decision-making."
16812,19-1029.02,E1,E1,"Designing a database schema for something like a mutagenesis library is largely a text-and-logic task: defining entities, fields, relationships, naming conventions, metadata, and constraints. An LLM can quickly draft schema options, suggest normalization strategies, generate SQL or documentation, and help adapt the design to stated experimental needs, likely cutting time by at least half for an average worker."
18618,19-2043.00,E1,E1,"Preparing written and oral reports is largely a text-generation and editing task. An LLM can draft report sections, summarize research results, organize appendices, suggest slide or presentation structure, and help write captions or explanatory text for maps and illustrations from provided notes. Since the core work can be captured in text and does not require physical interaction, direct chat access could plausibly cut completion time by at least half for an average hydrologist."
9104,19-2043.00,E2,E2,"The task includes substantial text-based work the LLM can help with directly—planning investigations, drafting study designs, summarizing prior literature, proposing sampling strategies, and writing reports. But “design and conduct” hydrogeological investigations also depends on domain judgment, site-specific data, field measurements, and often up-to-date regulatory or environmental information that a chat-only LLM cannot reliably access or execute. LLM-powered software connected to current datasets, GIS/hydrologic records, and organizational knowledge could reduce time by more than half, so E2 fits better than E1."
9108,19-2043.00,E0,E2,"Measuring lake levels, stream flows, and water-volume changes depends heavily on collecting physical field or instrument data, which a chat-based LLM cannot do. It might help a bit with formatting or explaining how to graph results, but it would not cut total task time by half because the core work is real-world measurement."
9116,19-2043.00,E1,E2,"A hydrologist’s research communication work is heavily text-based: drafting reports, summarizing findings, explaining conservation strategies, preparing outreach materials, and synthesizing background literature or policy information. An LLM can substantially speed these activities through writing, editing, summarization, and idea generation. While some underlying research may involve field data collection or specialized analysis outside chat alone, the task as stated emphasizes conducting research and communicating information, much of which can be accelerated by direct LLM use by at least half."
9102,19-2043.00,E0,E2,"Coordinating and supervising staff is heavily interpersonal and organizational, involving ongoing human management, judgment, and communication with team members. An LLM can help draft plans, emails, or task lists, but direct chat access alone would not cut the overall time for the full supervision task by half or more, since much of the work depends on managing people rather than producing text."
9105,19-2043.00,E2,E2,"Studying public water supply issues often requires integrating large amounts of up-to-date data, regulations, maps, monitoring records, and technical reports. A chat-only LLM can help analyze and draft summaries, but likely would not by itself cut the task time in half because the work depends on retrieving current hydrologic and environmental information and synthesizing many documents and datasets. LLM-powered applications that connect to databases, GIS outputs, monitoring systems, and document repositories could substantially speed this work."
9107,19-2043.00,E2,E2,"Applying research findings to minimize impacts from pollution, disease, erosion, and sedimentation often requires synthesizing scientific literature, regulations, local monitoring data, and site-specific conditions. A chat-only LLM can help draft summaries and recommendations, but likely would not by itself cut the task time by half because the work depends on up-to-date research, environmental data, and organizational or regional context. LLM-powered applications that retrieve current studies, agency guidance, and internal datasets could substantially speed this work."
9100,19-2043.00,E2,E2,"Studying and documenting water quantities, distribution, and development often depends on analyzing large datasets, maps, reports, and up-to-date monitoring information. A chat-only LLM can help write summaries, reports, and explain hydrology concepts, but by itself it lacks direct access to current field measurements, GIS layers, sensor data, and organizational databases that are central to the task. LLM-powered applications integrated with those data sources could substantially speed analysis and documentation, so this is best classified as E2."
9112,19-2043.00,E0,E0,"Installing, maintaining, and calibrating hydrologic instruments is primarily a physical, field-based task requiring hands-on interaction with equipment and sites. A chat-based LLM might offer instructions or troubleshooting advice, but it would not reduce the total task time by half or more because the core work must still be done in person."
18617,19-2043.00,E1,E1,"Developing computer models for hydrologic predictions is largely a text-and-code task: defining assumptions, selecting modeling approaches, writing or debugging code, documenting methods, and interpreting model structure can all be substantially accelerated through direct LLM use. An average hydrologist can use the LLM to draft model code, translate equations into implementations, troubleshoot scripts, and generate documentation, cutting completion time by at least half for many such modeling tasks, assuming needed data and requirements are provided in the prompt."
9115,19-2043.00,E1,E2,"Much of this task consists of text-based analysis and synthesis of hydrological concepts, models, prior research, and written interpretations of earth-system components. An LLM can substantially speed drafting analyses, summarizing literature, explaining interactions among atmosphere/hydrosphere/interior structure, and helping write code or reports from provided context. However, this does not include physical field measurement itself; the exposure is to the analytical and writing portions of the task."
9119,19-2043.00,E2,E2,"Evaluating hydrology research data often depends on analyzing large datasets, technical reports, maps, and sometimes current environmental or organizational data that may exceed the LLM’s direct context window or require retrieval from specialized sources. A chat-only LLM can help interpret findings and draft assessments, but likely would not by itself cut the task time in half. LLM-powered software that integrates data retrieval, document analysis, and domain-specific summarization could substantially speed evaluation of impacts on conservation, flood planning, and water forecasting."
9106,19-2043.00,E0,E2,"Collecting water samples is a physical field activity that requires going to sites and handling sampling equipment, so a chat-based LLM cannot cut the total task time by half. It may help with documenting or interpreting results, but the core work of sample collection and much of validation remains tied to in-person measurement and handling."
9103,19-2043.00,E2,E2,"Preparing hydrogeologic evaluations involves substantial text-based analysis and report drafting that an LLM can help with, but equivalent-quality completion usually also depends on site-specific data, maps, monitoring records, regulations, and possibly geologic figures that may be too extensive, up-to-date, or organization-specific for chat alone. LLM-powered software that retrieves and summarizes environmental datasets, prior site documents, and regulatory materials could cut the task time by half or more."
9113,19-2043.00,E2,E2,"Evaluating feasibility for municipal hydrology projects requires synthesizing technical reports, regulations, site data, and often up-to-date local conditions. A chat-only LLM can help draft analyses and recommendations, but may not by itself cut time by half because the task depends on retrieving current project-specific data and integrating many documents and datasets. LLM-powered software connected to GIS, hydrologic models, regulations, and project records could substantially speed feasibility assessment and recommendation writing."
9111,19-2043.00,E1,E1,"Developing or modifying methods for hydrologic studies is largely a text-and-code knowledge task: reviewing study goals, comparing methodological options, drafting protocols, equations, assumptions, workflows, and even generating analysis code or documentation. An LLM can substantially speed this up through direct chat assistance without needing external tools or physical interaction, though human expertise is still needed to validate scientific soundness."
9118,19-2043.00,E2,E2,"Reviewing site plans and permit applications is partly text-based, so an LLM can help summarize documents, draft review notes, and suggest issues to investigate. But equivalent-quality completion usually depends on up-to-date regulations, local codes, maps, technical drawings, and organization-specific records that may exceed the chat context or require retrieval from external systems. LLM-powered permit-review software that ingests plans, regulations, and prior cases could cut the time by half or more, whereas chat alone likely would not."
9120,19-2043.00,E0,E0,"This task centers on overseeing fieldwork and enforcing compliance, which typically requires direct observation, site presence, and human authority/judgment in real-world interactions with contractors and engineers. A chat-based LLM could help draft guidance or summarize regulations, but it would not cut the overall task time by half because the core work is in-person monitoring and enforcement."
9110,19-2043.00,E1,E2,"Much of this task is text-based question answering and explanation: responding to inquiries about well drilling, code requirements, hydrology, and geology, and drafting clear technical guidance. An LLM can quickly generate explanations, summarize relevant principles, and help compose responses, which could cut time by more than half when the needed context fits in the prompt. It may be limited on very current local codes or regulations, but for many routine assistance tasks direct chat access alone is enough to substantially speed the work."
9123,19-2043.00,E2,E2,"Investigating glaciers, ice, snow, and permafrost often depends on analyzing large scientific datasets, maps, satellite imagery, field records, and up-to-date research. A chat-only LLM can help with drafting analyses, summarizing literature, and suggesting hypotheses, but that alone would not usually cut the full task time by half because the work also involves specialized data retrieval, interpretation, and sometimes field observation. LLM-powered applications that integrate geospatial data, remote sensing products, and scientific databases could substantially accelerate the task."
9114,19-2043.00,E2,E2,"Conducting climate assessments and studying storm occurrences often depends on large, up-to-date datasets, historical records, model outputs, and geospatial information that a chat-only LLM cannot reliably access or process on its own. However, LLM-powered software integrated with climate databases, forecasting tools, and document/data retrieval could substantially speed up summarization, pattern analysis, and report drafting by more than half."
9121,19-2043.00,E0,E0,"Ensuring abandoned wells are properly sealed is primarily a field and compliance task involving physical inspection, coordination with crews/contractors, and possibly on-site verification of sealing work. A chat-based LLM could help draft procedures or paperwork, but it would not cut total task time by half because the core work requires real-world action and oversight."
9109,19-2043.00,E2,E2,"The task includes substantial text-based work the LLM can help with directly—summarizing complaints, organizing evidence, drafting participant updates, recommending alternatives, and preparing draft orders. But completing the investigation usually also depends on retrieving case-specific, up-to-date records, regulations, maps, prior filings, and agency documents, and may involve coordination with stakeholders. So chat access alone may not cut time by half, while an LLM-powered system connected to relevant databases and documents plausibly could."
9117,19-2043.00,E0,E2,"While an LLM can help draft plans, specifications, and checklists for civil works, the task also includes supervising construction, installation, and maintenance, which depends heavily on site-specific observation, coordination, and physical-world oversight. Because a large share of the work requires in-person judgment and supervision, chat access alone would not cut total task time by half or more."
9122,19-2043.00,E2,E2,"A chat-only LLM can help summarize hydrologic concepts, draft map notes, and assist with written analysis, but compiling and evaluating hydrologic information for navigational charts and atmospheric prediction typically depends on large datasets, GIS/mapping software, and often up-to-date observational data that exceed the model’s standalone text context and knowledge limits. LLM-powered applications integrated with data retrieval and mapping tools could cut the task time by more than half."
18270,19-2099.01,E2,E2,"An LLM chat interface can help write code, explain methods, and summarize findings, but “manage or analyze data obtained from remote sensing systems” often depends on large, specialized datasets, geospatial software, and possibly current or organization-specific data that are not fully available within a 2000-word prompt. LLM-powered applications integrated with remote sensing/GIS tools could automate preprocessing, classification, anomaly detection summaries, and report generation, cutting time by more than half."
18256,19-2099.01,E2,E2,"The task depends heavily on specialized software and often large, up-to-date geospatial datasets from sensors, satellites, or aircraft. A chat-only LLM can help interpret methods, write code, or explain analysis steps, but by itself it usually cannot directly ingest, manipulate, and analyze the full remote sensing data workflow well enough to cut time by half. However, LLM-powered applications integrated with GIS, image analysis, and statistical tools could substantially speed preprocessing, classification, anomaly detection, workflow scripting, and interpretation."
18258,19-2099.01,E2,E2,"Integrating other geospatial data sources often requires finding relevant datasets, checking formats/metadata/projections, and planning how to merge them into a project. An LLM can help explain workflows, write transformation scripts, and summarize documentation, but by itself it may lack access to the actual datasets, GIS systems, and up-to-date source information needed to complete the task end-to-end. LLM-powered geospatial software that connects to data catalogs, project files, and GIS tools could reduce the time by more than half."
18260,19-2099.01,E2,E2,"Organizing and maintaining geospatial data often involves structured file management, metadata standards, database/catalog upkeep, and searching across large collections of datasets and documentation. A chat-only LLM can help draft metadata, naming conventions, and documentation, but likely would not by itself cut the task time in half because the work depends on interacting with specialized GIS repositories, databases, and large/up-to-date organizational records. LLM-powered software integrated with those systems could automate tagging, metadata completion, consistency checks, and retrieval across datasets and docs, making this an E2 task."
18265,19-2099.01,E3,E2,"Compiling and formatting image data is significantly sped up by systems that can view, read, and transform images, such as extracting text from image files/PDFs, organizing image metadata, captioning imagery, and helping convert or standardize image outputs. A text-only LLM helps somewhat with instructions or scripting, but image-capable tools are what make the task at least twice as fast."
