task_id,soc_code,label,eloundou_label,explanation
16330,17-2051.02,E2,E2,"An LLM chat interface alone could not reliably cut the engineer’s time in half because accurate, up-to-date regulations and manufacturer specifications must be consulted. With added software that lets the LLM query current standards and equipment databases, summarize options, and run sizing/­compliance calculations, the task could be automated enough to halve the effort."
16349,17-2051.02,E2,E2,"An LLM chat alone can offer calculations, code snippets, and standards references but cannot generate the full site-specific hydraulic models, CAD drawings, and regulatory documentation needed for wastewater pumping system design. However, it is easy to envision software built on top of an LLM that links to GIS data, hydraulic modeling tools, and CAD platforms to automate much of the workflow and cut design time by at least half."
16347,17-2051.02,E2,E2,"A chat-only LLM is useful for code/regulatory look-ups and narrative reports but cannot by itself create hydraulic models or CAD drawings that drive a full water-distribution design. However, an application that pairs the LLM with engineering software (GIS, EPANET/WaterCAD, CAD) could translate verbal requirements into network layouts, run simulations, iterate sizing, and draft plans—cutting design time by more than half."
16331,17-2051.02,E2,E2,"A simple chat with the LLM can help with background research and report drafting, but most time is spent collecting, compiling, and analyzing field/lab data. It is easy to imagine an LLM-powered platform that ingests monitoring results, links to GIS layers and regulatory databases, runs standard source-tracking analyses, and automatically writes the technical sections of the study—halving overall effort even though humans still perform the on-site sampling."
16343,17-2051.02,E1,E2,"The core of this task is desk-based knowledge work—reviewing influent characteristics, regulatory targets, and available unit processes, then drafting a rationale for the best treatment train. With the necessary water-quality data supplied in the prompt (all easily describable in <2,000 words), an LLM can quickly: (1) list feasible chemical/biological processes, (2) compare them against effluent limits, cost, and sludge constraints, and (3) draft a recommendation memo. This cuts literature look-ups, option screening, and report writing times well over half; the engineer only needs to verify assumptions and finalize numbers."
16328,17-2051.02,E1,E2,"An engineer can supply the site constraints, demand projections, and regulatory context in text form and have the LLM quickly brainstorm and articulate multiple plausible water-supply alternatives (e.g., surface-water impoundment, groundwater development, indirect potable reuse, desalination, ASR), along with pros/cons and key considerations. This text-based ideation and comparison would ordinarily take significant manual literature review and drafting, so direct chat access can cut the time required by more than half."
16345,17-2051.02,E2,E2,"An LLM chat interface alone cannot generate hydraulic models, GIS layouts, or CAD drawings needed for full network design, but software that integrates the LLM with mapping data, design codes, and hydraulic-modeling tools could automate much of the analysis and documentation, cutting design time by half."
16346,17-2051.02,E2,E2,"A chat-only LLM can draft narratives or outline calculations but cannot by itself produce the hydraulic modeling, equipment selection tables, and CAD drawings needed for a full lift-station design. However, it is easy to imagine engineering software that combines the LLM with hydraulic-sizing calculators and drawing tools to automate pump sizing, generate specifications, and prepare preliminary layouts, cutting design time by well over half with the engineer in the loop."
16339,17-2051.02,E1,E2,"The engineer can feed the LLM the project parameters (capital/operating costs, demand projections, discount rate, etc.); the model can instantly generate Python or spreadsheet formulas to compute NPV, IRR, payback, run sensitivity analyses, and draft the written cost-benefit report. Providing this text/code and narrative would cut the manual calculation and report-writing time well over half, with no extra specialized software beyond a laptop and the chat interface."
16326,17-2051.02,E1,E2,"The work primarily involves reading background material, analyzing or explaining treatment options, summarizing regulations, and drafting memos or reports for agencies—tasks that can be largely reduced to text input and output. A chat-based LLM can quickly generate technical explanations, compare alternatives, outline compliance steps, and create draft documentation, cutting the engineer’s writing and research time by more than half while the engineer verifies accuracy."
16337,17-2051.02,E2,E2,"An LLM alone could help draft portions of a feasibility report, suggest methodologies, and outline regulatory considerations, but engineers still need detailed site data, hydraulic modeling, and cost inputs that are outside a text-only chat. However, specialized software built on top of an LLM that integrates GIS, hydrologic databases, and cost libraries could automate much of the analysis and documentation, cutting study time by at least half."
16341,17-2051.02,E2,E2,"Professional drainage analyses rely on GIS and hydrologic-hydraulic modeling tools plus site data; an LLM alone cannot run those simulations, so it would not cut the engineer’s effort in half. However, it is easy to envision LLM-powered software that interfaces with modeling packages, ingests terrain and rainfall data, and drafts design reports, thereby halving the time required."
16335,17-2051.02,E0,E0,"Overseeing construction requires on-site supervision, coordination with contractors, and real-time decisions about physical conditions; an LLM can only offer advice or draft documents, so it cannot reduce the required effort by half."
16329,17-2051.02,E2,E2,"An LLM chat interface alone can help draft parts of a water-resource or efficiency plan, but the engineer still needs site-specific hydrologic, demand, regulatory, and cost data that the model cannot access or analyse on its own. With additional software that feeds the LLM relevant GIS layers, usage statistics, and modeling results, the system could auto-generate and iterate complete plans, cutting the engineer’s effort by more than half."
16333,17-2051.02,E2,E2,"A stand-alone chat LLM cannot itself run or link to 3-D hydrological simulation programs or supply up-to-date environmental data, so it is unlikely to cut the engineer’s modeling time by half on its own. However, a purpose-built application that embeds the LLM, connects to simulation software, ingests site data, and helps set up runs, tweak parameters, and summarize results could readily deliver that level of time savings."
16334,17-2051.02,E2,E2,"An LLM chat assistant can help write scripts, explain modeling steps, and draft reports, but the core hydraulic analysis still relies on specialized simulation software and detailed system data. However, a purpose-built tool that combines the LLM with that software—auto-running scenarios, summarizing results, and flagging risks—could readily cut the engineer’s effort by more than half, so the task is E2."
16324,17-2051.02,E1,E1,"The core activity is producing well-structured, technically accurate written documents. An engineer can supply project data, findings, and desired structure to the LLM, which can then draft, revise, and format large portions of the report, cutting writing and editing time by well over half without needing specialized new software."
16344,17-2051.02,E2,E2,"An LLM chat alone can help an engineer draft design reports, suggest sizing equations, list regulatory criteria, and outline specifications, but completing a full tank design still demands CAD modeling, site-specific data analysis, and sealed calculations. With purpose-built software that links the LLM to hydraulic calculators, standards libraries, and CAD tools, the overall design time could be cut by half, so the task fits E2 (needs additional LLM-powered applications)."
16342,17-2051.02,E1,E2,"The engineer can supply the LLM with sludge characteristics, regulatory constraints, cost targets, and plant parameters in text. The model can rapidly list applicable treatment/disposal technologies, compare advantages and drawbacks, draft cost–benefit tables, and generate a written recommendation template—cutting literature look-ups and report-writing time by well over half."
16348,17-2051.02,E2,E2,"A chat-only LLM can draft reports, summarize regulations, and suggest calculations but would not by itself cut the total time for engineering analysis, modelling, and CAD work in half. However, software built on top of the LLM that links process-modelling tools, pulls regulatory standards, and auto-generates design documentation could plausibly halve the effort, so the task fits the E2 category."
16336,17-2051.02,E2,E2,"A standalone chat LLM can help write code and suggest analytical methods once data are provided, but it cannot on its own pull usage figures from SCADA systems, metering databases, or spreadsheets—steps that often consume a large share of time. With purpose-built software that links the LLM to these data sources, automates extraction, and runs forecasting routines, the overall “gather and analyze” workflow could be cut by more than half."
16338,17-2051.02,E2,E2,"A full environmental impact study requires gathering site-specific data, running hydrologic/hydraulic models, mapping, and assembling large regulatory documents. An LLM chat tool alone could help draft narrative sections, but would not cut overall effort by half because it lacks direct access to field data, GIS layers, and modeling outputs. However, it is easy to imagine software built on top of the LLM that integrates local datasets, modeling results, and regulatory templates, using the LLM to draft, summarize, and format the study—thereby halving the total time."
16340,17-2051.02,E2,E2,"A general-purpose chat LLM can help draft calculations or explain methods, but a full efficiency analysis depends on specialized hydraulic models, large data sets, and site measurements. With an application that pipes those model outputs and data into the LLM for interpretation and report generation, the engineer’s effort could plausibly be cut in half, so the task is best viewed as needing LLM-powered software built on top of the base model."
16332,17-2051.02,E2,E2,"An LLM chat interface can help write scripts, explain hydrologic equations, or review model documentation, but cutting modeling time in half would require tight integration with GIS/hydrologic-modeling software to ingest spatial data, build meshes, run simulations, and iterate on calibration—capabilities that would come from a purpose-built LLM-powered application rather than the LLM alone."
1447,17-3013.00,E2,E2,"An LLM chat interface alone cannot create or edit CAD drawings, but it could produce scripts, parameter tables, or step-by-step instructions that a drafter would still need to implement manually. With modest additional software that links the LLM to CAD (text-to-CAD commands, auto-generation of parts, etc.), the model could draft much of the design automatically, cutting the time required by at least half."
20964,17-3013.00,E2,E2,"An LLM by itself can suggest modeling steps or generate CAD-scripting code, but it cannot directly operate the graphical CAD environment, so it is unlikely to cut modeling time by half. However, it is easy to imagine CAD software augmented with the LLM that converts natural-language prompts into solids, features, or parametric scripts—dramatically speeding up creation of 3-D models—hence exposure comes via an LLM-powered application."
1455,17-3013.00,E2,E2,"The chat model by itself cannot create precise, dimensioned CAD drawings, so it would not slash drafting time. However, if wrapped in an LLM-powered CAD application that turns natural-language specs into properly scaled, annotated views, it could automate much of the layout work and cut the drafter’s time by more than half."
1452,17-3013.00,E2,E2,"A basic chat LLM can give textual advice on how to fix a design, but actually spotting deficiencies in a complex CAD drawing and applying the edits quickly requires tight integration with CAD software and possibly the ability to inspect the drawing itself. An LLM-powered CAD plug-in that can read the model, highlight flaws, and auto-generate the revised geometry would plausibly cut the drafter’s effort by more than half, so the task is exposed chiefly through such additional LLM-based tooling."
1449,17-3013.00,E3,E2,"Much of the review involves interpreting engineering drawings/sketches; an LLM paired with image-reading capabilities could quickly extract dimensions, tolerances, and notes, summarize design constraints, and flag issues, cutting the drafter’s analysis time by more than half."
1454,17-3013.00,E1,E2,"Once the list of material types and their dimensions is copied from the CAD/BOM software into the chat window, the LLM can immediately verify that the stated dimensions match the required stock sizes and then generate or reorder the item numbers. Because all steps are text-based (no physical measuring required), the model can perform the bulk of the comparison and numbering work, reducing the drafter’s manual effort by well over 50 %."
1453,17-3013.00,E3,E2,"Creating blueprints is primarily a drawing task. A text-only LLM cannot directly output scale drawings, but an LLM combined with image-generation/editing capability could turn textual specifications into preliminary blueprint-style images or CAD-ready sketches, letting the drafter iterate and refine far faster than drawing everything manually—easily cutting the work time by more than half."
1450,17-3013.00,E2,E1,"An LLM alone can help explain formulas or check calculations, but drafting detailed mechanical specs ultimately happens in CAD software. A purpose-built LLM‐powered CAD plug-in that takes text prompts, runs the needed calculations, and auto-generates parametric drawings would plausibly cut drafting time by more than half, so the task is best classified as E2."
1448,17-3013.00,E3,E2,"Coordinating on mechanical designs revolves around reviewing and discussing drawings, layouts, and detailed component images. An LLM that can view and comment on these images could quickly spot inconsistencies, draft change notes, generate alternative layouts, and craft clear messages to teammates, cutting the human drafter’s coordination and documentation effort by well over half."
1456,17-3013.00,E0,E2,"The core activity involves live, back-and-forth discussion with customer representatives while jointly reviewing graphical schematics; this real-time interpersonal interaction cannot be cut in half by an LLM that only provides text suggestions."
1451,17-3013.00,E3,E2,"Generating the wording for instructions/comments is easy with a text-only LLM, but the core of the task is placing those notes at the correct spots on a CAD drawing. That requires “seeing” the drawing and inserting text boxes in context—something a combined LLM-plus-image system integrated with CAD software could automate, cutting the drafter’s positioning time by more than half."
1458,17-3013.00,E0,E0,"While an LLM could generate training materials, the core of supervising and training involves ongoing in-person observation, hands-on demonstrations, and real-time performance management, none of which a text-only model can perform or cut in half."
1459,17-3013.00,E3,E2,"Producing technical illustrations for manuals hinges on creating and editing detailed images; a text-only LLM can’t directly draft those drawings, but an LLM paired with image-generation/editing capabilities could rapidly lay out and revise the required diagrams, cutting the work time by more than half."
1457,17-3013.00,E0,E2,"The work is dominated by physical, manual actions—freehand sketching, tracing on paper, and operating copy machines—which cannot be meaningfully sped up by a text-only LLM (or even one with image generation) without a human still performing nearly all of the effort."
1460,17-3013.00,E3,E2,"Shading or coloring drawings is an image-editing activity; with an LLM linked to image-creation/editing capabilities it could quickly apply the required colors, shading, or background removal on a digital version of the drawing, cutting task time by more than half, whereas text-only access would not suffice."
20516,17-3026.00,E0,E0,"Testing products for performance or specification conformance is a hands-on activity requiring physical sampling, operation of test rigs, measurement tools, and observation; an LLM can only help with documentation or data analysis but cannot perform the physical tests, so access to it would not cut the task time by half."
3672,17-3026.00,E1,E2,"The LLM can quickly generate code or spreadsheet formulas to clean, compile, and analyze quality-control data, suggest appropriate statistical tests/control charts, and draft the resulting reports, cutting the worker’s analysis and write-up time well beyond half without requiring extra specialized software."
3660,17-3026.00,E2,E2,"The core task requires collecting and interpreting quantitative observations of shop-floor activity; an LLM chat window alone cannot watch a line or record times, so it would not cut the effort in half. However, one could readily build software that feeds sensor logs or operator notes to the LLM, which could then summarize, flag bottlenecks, and draft standard-rate documentation, halving analysis and write-up time."
3668,17-3026.00,E1,E1,"The documents to be checked (logs, processing sheets, specification sheets) are text; the worker can paste them into the LLM and ask it to flag any entries that violate stated quality-assurance criteria, greatly cutting the manual reading and comparison time by more than half."
20518,17-3026.00,E0,E0,"The task requires on-site, real-time observation of workers using equipment; neither a text-only LLM nor simple still-image tooling can substitute for physically watching operations and judging compliance, so LLM access would not halve the time required."
3663,17-3026.00,E1,E2,"A technologist can paste summarized data on worker rates, machine capacities, production targets, and known delays into the chat (all < 2000 words). The LLM can rapidly generate draft work-assignment tables or even supply Python/Excel formulas to optimize the schedule, cutting the manual analysis and write-up time by well over half without any extra purpose-built software."
19692,17-3026.00,E2,E2,"While a chat-based LLM can help draft checklists or interpret specific regulations, cutting evaluation time in half would require software that ingests large volumes of operational data, permits, and sensor logs, then cross-references them with regulatory text to flag potential non-compliance; such an LLM-powered compliance platform is plausible, but the raw chat interface alone would not suffice."
22022,17-3026.00,E0,E2,"Following health, safety, and environmental rules is a continual on-site behavior (wearing PPE, locking out equipment, proper material handling, etc.). An LLM can supply guidance or generate checklists, but it cannot physically perform or meaningfully shorten the worker’s real-time compliance activities, so total task time would not be cut in half."
22023,17-3026.00,E1,E2,"Given the necessary production data, a chat-based LLM can quickly build or debug spreadsheet formulas or Python/R scripts, run cost models, check assumptions, and draft clear written reports, cutting the time an average technologist spends analyzing, estimating, and documenting production costs by well over half."
22024,17-3026.00,E0,E2,"Although an LLM can help draft procedures or analyze written test data, the core of this task involves hands-on prototype construction, setup of test rigs, operation of instruments, and real-time troubleshooting—activities a text-only model (even with added software) cannot directly perform or cut in half."
22025,17-3026.00,E0,E0,"The core work is physical—measuring with calipers, micrometers, etc., and mechanically adjusting equipment. An LLM can only give written guidance; it cannot perform or halve the time needed for the hands-on calibration."
22026,17-3026.00,E1,E2,"An LLM can quickly propose appropriate statistical methods, generate analysis code (e.g., Python/R scripts), explain results, and draft comparison reports, cutting the time an engineer would spend designing, coding, and writing by well over half without needing extra specialized software."
22027,17-3026.00,E1,E2,"Much of coordinating equipment purchases, installations, or transfers consists of drafting specifications, comparing vendor information, preparing purchase orders, writing emails, and creating schedules/checklists—all text-based activities the LLM can speed up by generating drafts, templates, and analyses, cutting the worker’s documentation and communication time by well over half."
22028,17-3026.00,E3,E2,"Engineering drawings and schematics are primarily visual. With an LLM alone, workers would still need to open CAD files, manually inspect drawings, and convert information to text, so time-savings would be limited. If the LLM is paired with image capabilities that let it “see” a drawing/PDF, extract its details, or draft a rough diagram from textual specs, it could quickly generate or interpret the required visuals, cutting the effort by well over half."
22029,17-3026.00,E2,E2,"An LLM in a chat window can suggest design principles and list equipment-placement ideas, but most time on this task is spent translating requirements into spatial CAD drawings and checking regulatory constraints. With a purpose-built tool that pairs an LLM with CAD or facility-planning software—letting the user input process data and automatically generating draft layouts and compliance checks—the effort could readily be cut by more than half."
22030,17-3026.00,E2,E2,"The work requires analyzing plant data, equipment specs, spatial constraints, and producing detailed layouts and integration plans—activities that an LLM chat tool by itself cannot cut in half. However, it is easy to imagine LLM-powered software coupled to the firm’s CAD files, equipment databases, and simulation tools that could auto-generate draft line layouts, bill-of-material lists, and documentation, letting the technologist review and fine-tune. Such an application could plausibly reduce overall task time by 50 % or more."
22031,17-3026.00,E1,E2,"The core of “developing programs” consists of analyzing written process information and producing written procedures, checklists, and improvement plans; with a chat-based LLM the technologist can generate drafts, templates, risk analyses, and optimization ideas far faster, cutting the time to create comparable documentation by more than half even though physical implementation still requires human action."
22032,17-3026.00,E1,E2,"Designing production, inventory, and QA programs is primarily a text- and spreadsheet-based planning activity. An LLM can quickly generate draft procedures, workflow diagrams descriptions, inventory‐control logic, KPI lists, and even sample code or spreadsheet formulas, cutting the drafting and iteration time by well over half for an average technologist working through a chat interface."
22033,17-3026.00,E2,E2,"An LLM chat interface alone can suggest greener materials or summarize best-practice literature, but achieving a ≥50 % time reduction in developing and validating new manufacturing technologies still requires data from company systems, lifecycle-analysis tools, and simulation software. However, it is easy to envision LLM-powered applications that integrate those data sources, run assessments, and generate optimized process designs, cutting the development effort by at least half."
22034,17-3026.00,E1,E2,"An engineer can feed the LLM the relevant specs, performance data, and cost figures for the automation equipment (all < 2,000 words) and ask it to suggest quality, cost-saving, and efficiency improvements; the model can rapidly generate analyses and ideas, cutting the manual analysis/brain-storming time by well over half without extra software."
22035,17-3026.00,E2,E2,"The LLM alone cannot watch machines or turn knobs, but software could pipe live sensor data and control signals through the model so it flags quality issues, recommends set-point changes, or even issues automated adjustments, cutting human monitoring time well over half; this requires a specialized LLM-powered control dashboard beyond simple chat."
22036,17-3026.00,E2,E0,"The core work involves on-site physical oversight of equipment, but an LLM-powered system that ingests live sensor data, auto-generates qualification reports, and flags anomalies could substantially shorten the documentation and analysis portion of the task, cutting overall time by half even though the human still performs the physical supervision."
22037,17-3026.00,E2,E2,"While simply chatting with an LLM would not substantially shorten the hands-on work of physically observing a line, an application that pairs the LLM with live sensor data or periodic camera snapshots could flag abnormalities, generate inspection checklists, and summarize production metrics, letting the technician focus only on issues the system surfaces and thereby cutting oversight/inspection time roughly in half."
22038,17-3026.00,E2,E2,"An LLM chat window by itself can suggest design ideas or write sample CAD scripts, but it will not automatically generate finished CAD drawings; a specialized CAD plug-in built on top of the LLM that converts natural-language specs into editable CAD models could easily halve the drafting time."
22039,17-3026.00,E1,E1,"Drafting or updating SOPs, batch records, and reports is primarily a text-generation and formatting activity. Given the relevant data or guidelines in the prompt, an LLM can quickly produce clear, standardized documents, cutting the human’s writing and editing time by well over half without needing additional specialized software."
22040,17-3026.00,E2,E1,"A chat-based LLM can help draft lesson plans or answer questions, but most of the time spent “providing advice or training” involves interactive, task-specific demonstrations and on-the-job guidance that a text-only assistant cannot replace. Purpose-built LLM applications (e.g., interactive training modules that integrate diagrams, simulations, and company process documents) could, however, cut the total effort by at least half."
22041,17-3026.00,E1,E2,"The core of the task is analyzing available quality-related information and drafting recommendations in text form. An LLM can quickly review defect descriptions, requirements, and prior reports supplied in text, then generate or refine corrective and preventive-action proposals, cutting the time an average technologist spends writing and iterating on those recommendations by well over half."
22042,17-3026.00,E1,E0,"Choosing appropriate cleaning materials or equipment is largely a research-and-decision activity that can be reduced to text: the user supplies details on surfaces, contaminants, standards, and constraints, and the LLM can rapidly suggest suitable chemicals, tools, and vendors, explain trade-offs, and draft comparison tables—cutting the human’s research and write-up time by well over half."
22043,17-3026.00,E1,E2,"An engineer can describe the product specs, demand forecast, and equipment constraints in text; the LLM can then calculate bills-of-material, estimate yields, compare alternative processes, and draft a recommended method/quantity plan, cutting the analyst’s manual calculation and documentation time well over half."
22044,17-3026.00,E0,E0,"The core of this task is physically setting up and running production machinery on a factory floor. While an LLM could supply written SOPs or troubleshooting tips, the dominant time-consuming work involves manual adjustment, connection, calibration, and real-time control of equipment—actions a text-only system cannot perform. Therefore, LLM access would not cut the task time by half."
16807,19-1029.02,E1,E1,"A chat-based LLM can quickly draft, format, standardize, and error-check experimental notes and tables from the scientist’s dictated or pasted results, cutting the time spent writing and organizing laboratory records by well over half without extra software."
16813,19-1029.02,E2,E2,"A chat-only LLM can help draft protocols and discuss data but cannot shorten the hands-on oversight portion enough to cut total effort in half. With added LLM-powered lab software (auto-generated protocols, instrument control notes, data-analysis pipelines, dashboard alerts) the combined toolset could halve the overall time needed for experiment design, partial supervision, and result interpretation."
23904,19-1029.02,E1,E1,"Grant writing is essentially a complex writing and editing task. With the scientist supplying the study aims, preliminary data, and budget figures, an LLM can draft and refine the narrative (background, significance, approach, etc.), suggest phrasing aligned with agency guidelines, and polish language, cutting writing time well beyond half."
16805,19-1029.02,E0,E0,"Performing DNA sequencing, cloning, RNA purification, or gel electrophoresis is dominated by hands-on bench work with physical samples and equipment; an LLM can only give protocol advice and troubleshooting tips, which would not cut the actual lab time in half."
16815,19-1029.02,E0,E2,"Although an LLM can help draft text or suggest analyses, the core of this job—designing and performing laboratory experiments to discover new cellular mechanisms—depends on hands-on wet-lab work and original data generation. Those physical and empirical components dominate the timeline, so chat-based assistance cannot cut total task time by half."
23905,19-1029.02,E1,E1,"Drafting and revising scientific reports, manuscripts, or slide decks is largely a text-generation and editing activity; with chat-based access to an advanced LLM, a biologist can have the model generate, polish, and critique these documents, cutting the required time well beyond half without needing additional specialized software."
16808,19-1029.02,E1,E2,"A chat-based LLM can draft lecture outlines, slide text, example problems, explanations, and suggested readings; it can also help craft answers to student questions and give feedback on written assignments. While the instructor still delivers classes in person, the preparation and written-interaction portions—often the majority of the workload—can be cut well beyond 50% using the model alone, with no extra specialized software needed."
16810,19-1029.02,E1,E2,"Planning and prioritizing lab work is largely a text-based activity (schedules, protocols, task lists, emails). If the supervisor supplies the relevant constraints (experiments, staff, equipment availability) in the prompt, an LLM can quickly draft detailed schedules, priority lists, and coordination notes—cutting the human’s planning and documentation time by well over half."
16814,19-1029.02,E1,E2,"The LLM can quickly suggest appropriate statistical tests, write analysis scripts (e.g., R/Python), interpret results, and propose revised experimental designs when given descriptions of the data—halving the time an average biologist would spend drafting code, interpreting outputs, and planning next steps."
16809,19-1029.02,E2,E2,"An LLM by itself cannot automatically surface the latest laboratory methods or publications needed to judge new technologies, but software built on top of the LLM that continually retrieves and summarizes up-to-date scientific literature and vendor information could cut the time a biologist spends gathering and comparing this information by well over half."
16804,19-1029.02,E1,E2,"The task is largely text-based: advising on study design, protocols, evaluation criteria, and best practices for devices/drugs/cells. An LLM can quickly draft scientific guidance, summarize relevant literature, suggest SOPs, and answer team questions, letting the biologist edit and approve—cutting the time to produce high-quality direction by well over half without extra software."
16802,19-1029.02,E0,E0,"Effective supervision of lab staff and postdocs relies heavily on in-person observation, mentoring, performance management, and real-time decision-making in the laboratory; an LLM could help draft emails or feedback but would not reduce the overall supervisory effort by half or more."
16806,19-1029.02,E0,E0,"Operating and monitoring laboratory instruments is a hands-on, physical activity; access to a text-only LLM cannot replace or halve the time needed to run, adjust, and observe these machines in real time."
16816,19-1029.02,E0,E2,"Applied molecular-biology research still relies heavily on hands-on laboratory experimentation (culturing cells, running assays, operating instruments). While an LLM can help draft protocols or analyze text-based results, it cannot perform or speed up the physical benchwork that dominates the timeline, so overall task duration would not be cut by half."
16799,19-1029.02,E1,E2,"Drafting written procedures is largely a text-generation and revision activity; with the relevant scientific context supplied in prompts, an LLM can quickly synthesize literature, outline steps, and iteratively refine the guidelines, cutting the biologist’s writing time by well over half."
16811,19-1029.02,E0,E2,"Creating new laboratory assays involves substantial hands-on experimental design, bench work, calibration, and iterative testing with biological samples—activities that a text-only LLM cannot perform or cut in half merely through protocol suggestions."
16800,19-1029.02,E2,E2,"A generic chat-LLM can draft emails, meeting agendas, and summaries, but the bulk of cross-disciplinary coordination involves tracking experiments, deadlines, and shared data that live in many documents and systems. Purpose-built software that layers the LLM on top of lab notebooks, project-management tools, and literature databases could automatically compile status reports, surface conflicts, and draft coordination messages, cutting the biologist’s coordination time by at least half."
16796,19-1029.02,E2,E2,"Verification involves comparing large sets of budget, inventory, and staffing records against plans; a stand-alone chat LLM can help only after the user manually gathers and pastes data, so time savings are limited. However, an LLM-powered tool that connects directly to the organization’s financial and project-management systems could automatically pull the data, run the comparisons, and flag discrepancies, cutting the effort well over half."
16798,19-1029.02,E0,E0,"Although an LLM can help draft checklists or summarize manuals, the core of this task is the hands-on inspection and testing of physical lab supplies/equipment in the actual laboratory environment. Because the majority of time is spent on physical evaluation and operability testing that the LLM cannot perform, access to the model would not cut total task time by half."
16797,19-1029.02,E0,E2,"Although an LLM can help draft proposals, outline experiments, and summarize market data, a substantial share of the workload—bench experiments, physical testing, coordination with manufacturing and quality teams—remains hands-on and time-dominant. LLM assistance therefore cannot cut total task time by half or more."
16801,19-1029.02,E2,E2,"A chat-only LLM can assist with drafting questions or summarizing vendor literature, but the core work still involves interactive negotiations and judging laboratory fit, so time savings are limited. With purpose-built software that lets the LLM ingest vendor catalogs, compare specifications to the lab’s requirements, and auto-generate recommended questions or proposals, the evaluation/customization process could be shortened by more than half."
16812,19-1029.02,E1,E1,"Database-schema design for mutagenesis libraries is a text- and code-centric activity; an LLM can rapidly propose schemas, tables, relationships, indexing strategies, and accompanying documentation or SQL scripts, reducing the time required by well over half without needing additional tooling beyond the chat interface."
18618,19-2043.00,E1,E1,"Drafting and structuring the textual portions of research reports and presentation scripts is largely a writing task; a chat-based LLM can quickly generate narrative, summaries, tables of contents, and figure captions, cutting the hydrologist’s report-writing time well over half even without extra software."
9104,19-2043.00,E0,E2,"Although an LLM could help draft study plans or analyze text-based data, most of the time in “design and conduct scientific hydrogeological investigations” involves planning field logistics, installing and maintaining instruments, collecting samples, and interpreting in-situ measurements—activities requiring physical work and specialized equipment. Access to a chat-based LLM would not cut the total effort for this end-to-end task by half."
9108,19-2043.00,E0,E2,"Obtaining the measurements for lake levels, stream flows, and water-volume changes requires on-site instruments and fieldwork; the LLM can help with later analysis or plotting, but it cannot perform or meaningfully accelerate the core physical data-collection portion, so total task time is not cut in half."
9116,19-2043.00,E1,E2,"Research‐related reading, literature synthesis, study design, data-analysis code generation, and drafting reports or outreach materials are all text-based tasks that the LLM can assist with directly; using the model for summaries, code snippets, and writing support can easily cut the time needed for these portions of the work by well over 50%, even though any necessary fieldwork still requires human effort."
9102,19-2043.00,E2,E2,"Supervision and coordination involve assigning work, tracking progress, preparing instructions, and giving feedback—tasks that could be accelerated if an LLM-powered project-management system generated schedules, meeting agendas, status summaries, and templated communications. Such integrated software could plausibly cut the supervisor’s effort by half, whereas using only a chat interface would not."
9105,19-2043.00,E1,E2,"The core of “studying” these water-supply issues is literature review, data analysis/model set-up, and report writing. A chat-based LLM can draft and edit technical text, summarize research, and generate or refine analysis code/scripts, trimming the time spent on the analytical and documentation portions by well over 50%; the limited field component is unaffected but is not the bulk of the task."
9107,19-2043.00,E1,E2,"The task is largely intellectual—reviewing research and drafting recommendations to reduce pollution, disease, erosion, and sedimentation. An LLM can quickly summarize studies, compare mitigation approaches, and generate written guidance, cutting the time a hydrologist would spend reading, synthesizing, and writing by well over half."
9100,19-2043.00,E1,E2,"Much of “studying and documenting” water quantity and distribution is desk work—reviewing literature, designing analyses, writing code to process stream-gauge or well-log data, interpreting results, and drafting reports. A chat LLM can quickly produce analytic scripts, help interpret statistics, generate visualisation code, summarise findings, and draft or edit technical write-ups, cutting this portion of the task well beyond half. Field measurements still require humans, but those activities are a minority of the time spent on the overall study-and-document task, so direct LLM access halves total effort."
9112,19-2043.00,E0,E0,"Installing, maintaining, and calibrating physical hydrological instruments is hands-on field work; having an LLM can offer instructions or troubleshooting tips but cannot perform the physical actions, so it would not halve the task time."
18617,19-2043.00,E1,E1,"Developing hydrologic prediction models largely involves designing algorithms, writing and debugging code, documenting assumptions, and interpreting results—activities that can be performed or accelerated through text-based interaction. An LLM can quickly generate example code, translate hydrologic equations into programmable form, suggest calibration and validation workflows, and provide instant explanations or revisions, enabling an average hydrologist to complete the modeling work in less than half the usual time."
9115,19-2043.00,E1,E2,"Much of a hydrologist’s “study and analyze” work is desk-based—reviewing literature, interpreting existing datasets or model outputs, writing code for data processing, and drafting reports. A chat-based LLM can quickly summarize research, propose analytical approaches, write and debug hydrological-modeling scripts, and generate technical documentation, cutting the time for these text- and code-centric activities by well over half, even though field measurements still require human effort."
9119,19-2043.00,E2,E2,"An LLM chat interface can help draft written evaluations once results are produced, but the core task typically involves processing large numerical datasets, running hydrologic models, and integrating GIS outputs—steps that an LLM alone cannot automate. However, a purpose-built tool that pipes model outputs and datasets into the LLM for automated summarization, statistical commentary, and report generation could easily cut the total task time by more than half."
9106,19-2043.00,E0,E2,"The task requires physical fieldwork (traveling to sites, handling equipment, taking water samples, operating lab instruments) which the LLM cannot perform; any analytical help it could give on the resulting data would not eliminate enough of the hands-on effort to halve total task time."
