task_id,label,explanation
18260,E2,"The LLM can help organize and maintain geospatial data and associated documentation, but it would require additional software to interact with the geospatial data and documentation."
18265,E3,"The LLM can help compile and format image data to increase its usefulness, but it would require a system that could view, caption, and create images."
18259,E1,The LLM can help prepare or deliver reports or presentations of geospatial project information.
18267,E1,"The LLM can help discuss project goals, equipment requirements, or methodologies with colleagues or team members."
18261,E3,"The LLM can help process aerial or satellite imagery to create products such as land cover maps, but it would require a system that could view, caption, and create images."
18262,E1,"The LLM can help design or implement strategies for collection, analysis, or display of geographic data."
18257,E2,"The LLM can help develop or build databases for remote sensing or related geospatial project information, but it would require additional software to interact with the databases."
18264,E2,"The LLM can help collect supporting data, such as climatic or field survey data, but it would require additional software to interact with the data."
18271,E0,The LLM cannot monitor the quality of remote sensing data collection operations as it requires real-time interaction with hardware and software systems.
18277,E1,The LLM can help train technicians in the use of remote sensing technology by providing detailed instructions and explanations.
18276,E0,The LLM cannot set up or maintain remote sensing data collection systems as it requires physical interaction with hardware.
18263,E0,"The LLM cannot direct all activity associated with implementation, operation, or enhancement of remote sensing hardware or software as it requires real-time interaction with hardware and software systems."
18273,E1,The LLM can help attend meetings or seminars or read current literature to maintain knowledge of developments in the field of remote sensing by providing summaries and insights.
18266,E1,The LLM can help conduct research into the application or enhancement of remote sensing technology by providing insights and suggestions.
18275,E1,The LLM can help recommend new remote sensing hardware or software acquisitions by providing insights and comparisons.
19774,E2,"The LLM can help use remote sensing data for forest or carbon tracking activities, but it would require additional software to interact with the remote sensing data."
18268,E3,"The LLM can help develop automated routines to correct for the presence of image distorting artifacts, but it would require a system that could view, caption, and create images."
18269,E1,The LLM can help develop new analytical techniques or sensor systems by providing insights and suggestions.
18274,E0,The LLM cannot participate in fieldwork as it requires physical presence and interaction.
19773,E2,"The LLM can help apply remote sensing data or techniques to address environmental issues, but it would require additional software to interact with the remote sensing data."
18272,E0,The LLM cannot direct installation or testing of new remote sensing hardware or software as it requires real-time interaction with hardware and software systems.
5606,E2,"The LLM can help in organizing and maintaining records, but it would require additional software to interact with the databases where student records are stored."
18627,E1,The LLM can provide guidance on educational issues based on the information provided to it.
5608,E2,"While the LLM can provide general advice for crisis intervention, it would require additional software to interact with real-time situations and provide immediate responses."
23990,E1,The LLM can provide counseling advice based on the information provided to it.
5631,E1,The LLM can review transcripts and write letters of recommendation based on the information provided to it.
5611,E1,The LLM can provide guidance and encouragement for students to explore learning opportunities.
23991,E1,The LLM can provide information on outside counseling services based on the information provided to it.
5632,E1,The LLM can provide guidance on degree programs based on the information provided to it.
18625,E2,"While the LLM can provide general advice based on the information provided to it, it would require additional software to interact with tests, records, interviews, or professional sources."
5616,E1,"The LLM can provide information on topics such as college degree programs and admission requirements, financial aid opportunities, trade and technical schools, and apprenticeship programs."
5621,E2,"While the LLM can provide general advice based on the information provided to it, it would require additional software to interact with counselees and determine if their needs have been met."
5626,E1,"The LLM can provide guidance on career development techniques such as job search and application strategies, resume writing, and interview skills."
5625,E1,The LLM can assess needs for assistance and refer clients to the appropriate services based on the information provided to it.
18631,E1,The LLM can help plan and promote career and employment-related programs and events.
18630,E0,"Attending meetings, educational conferences, and training workshops, and serving on committees requires human interaction and cannot be done by the LLM."
5619,E1,The LLM can help teach classes and present self-help or information sessions on subjects related to education and career planning.
5624,E1,The LLM can help plan and conduct orientation programs and group conferences.
5627,E1,The LLM can provide information to explain available counseling services.
5623,E1,The LLM can help prepare reports on students and activities.
5630,E1,The LLM can provide information for teachers and staff members involved in helping students or graduates identify and pursue employment opportunities.
18628,E1,"The LLM can help collaborate with teachers and administrators in the development, evaluation, and revision of school programs."
18634,E1,"The LLM can help plan, direct, and participate in recruitment and enrollment activities."
18626,E1,The LLM can help identify cases of domestic abuse or other family problems and encourage students or parents to seek additional assistance from mental health professionals.
18624,E1,"The LLM can help confer with parents or guardians, teachers, administrators, and other professionals to discuss children's progress, resolve behavioral, academic, and other problems."
5633,E1,The LLM can provide information on special services such as alcohol and drug prevention programs and classes.
5634,E0,"Providing students with disabilities with assistive devices, supportive technology, and assistance accessing facilities requires physical interaction and cannot be done by the LLM."
18632,E1,The LLM can help establish and enforce administration policies and rules governing student behavior.
18635,E0,"Supervising, training, and directing professional staff and interns requires human interaction and cannot be done by the LLM."
5636,E1,"The LLM can interview clients to obtain information about employment history, educational background, and career goals, and to identify barriers to employment."
5629,E1,"The LLM can compile and study occupational, educational, and economic information to assist counselees in determining and carrying out vocational and educational objectives."
18633,E1,The LLM can help establish contacts with employers to create internship and employment opportunities for students.
5637,E1,The LLM can help establish and supervise peer-counseling and peer-tutoring programs.
18629,E0,"Observing students during classroom and play activities to evaluate students' performance, behavior, social development, and physical health requires human interaction and cannot be done by the LLM."
5639,E1,The LLM can refer qualified counselees to employers or employment services for job placement.
5640,E0,"Sponsoring extracurricular activities, such as clubs, student organizations, and academic contests requires human interaction and cannot be done by the LLM."
18491,E1,"The LLM can assist in preparing affidavits and other legal documents, and provide instructions on how to organize and maintain documents. However, the actual filing system management would still need to be done by a human."
23994,E1,"The LLM can help in preparing, editing, and reviewing legal documents by providing templates, suggesting edits, and explaining legal terms."
21062,E2,"While the LLM can provide guidance on how to investigate facts and laws of cases, it cannot directly search the internet or public records. Software built on top of the LLM could potentially assist with this."
18492,E0,Organizing exhibits for a trial is a physical task that the LLM cannot perform.
18493,E0,"Meeting with clients and other professionals to discuss case details involves human interaction and judgement, which the LLM cannot replace."
1636,E1,"The LLM can assist in gathering and analyzing research data by providing summaries, explanations, and insights on legal texts."
18494,E0,Filing pleadings with court clerks is a physical task that the LLM cannot perform.
1639,E0,"Directing and coordinating law office activity, including delivery of subpoenas, involves physical tasks and human interaction that the LLM cannot replace."
1638,E0,"Calling upon witnesses to testify at hearings involves human interaction and judgement, which the LLM cannot replace."
18496,E1,"The LLM can assist in arbitrating disputes by providing legal advice and guidance, and it can also assist in reviewing title searches by explaining legal terms and procedures."
1642,E0,Appraising and inventorying real and personal property for estate planning involves physical tasks and judgement that the LLM cannot replace.
1641,E1,"The LLM can provide information on updates to legal volumes and suggest which ones should be added to the library to keep it up-to-date. However, the actual task of acquiring and adding the volumes would still need to be done by a human."
6378,E2,"The LLM can assist in grading written assignments by checking for grammar, coherence, and relevance to the assignment's topic. However, it would require additional software to handle the grading process, including inputting grades into a system."
6379,E0,"Facilitating and moderating classroom discussions requires real-time interaction and understanding of non-verbal cues, which the LLM cannot do."
20104,E1,The LLM can assist in preparing and delivering lectures by providing information on the topics and helping to structure the lecture.
6382,E2,"The LLM can assist in creating and grading examinations, but would require additional software to handle the process of administering the exams and inputting grades into a system."
6381,E1,The LLM can assist in preparing course materials by providing information and helping to structure the materials.
6383,E2,"The LLM can summarize and provide insights from literature in the field, but would require additional software to retrieve up-to-date literature."
6384,E2,"The LLM can assist in maintaining records, but would require additional software to handle the process of inputting and retrieving records."
20105,E1,"The LLM can assist in writing articles and books by providing information, helping to structure the content, and editing the text."
6390,E0,Administrative duties require decision-making and interpersonal skills that the LLM does not have.
6389,E1,The LLM can assist in conducting research by providing information and helping to structure the research findings.
6385,E1,"The LLM can assist in planning, evaluating, and revising curricula and course materials by providing information and suggestions."
6386,E0,"Advising and assisting students requires real-time interaction and understanding of non-verbal cues, which the LLM cannot do."
6388,E1,The LLM can provide information and suggestions for advising students on academic and vocational curricula and career issues.
6396,E0,"Supervising teaching, internship, and research work requires decision-making and interpersonal skills that the LLM does not have."
6387,E0,Selecting and obtaining materials and supplies requires decision-making and physical actions that the LLM cannot do.
6392,E0,"Collaborating with colleagues to address teaching and research issues requires real-time interaction and understanding of non-verbal cues, which the LLM cannot do."
6391,E0,Serving on committees requires decision-making and interpersonal skills that the LLM does not have.
6395,E0,"Participating in student recruitment, registration, and placement activities requires real-time interaction and understanding of non-verbal cues, which the LLM cannot do."
6394,E1,The LLM can assist in compiling bibliographies by providing information and helping to structure the bibliography.
6393,E0,"Participating in campus and community events requires real-time interaction and understanding of non-verbal cues, which the LLM cannot do."
6397,E0,Acting as advisers to student organizations requires decision-making and interpersonal skills that the LLM does not have.
6398,E1,"The LLM can assist in writing grant proposals by providing information, helping to structure the proposal, and editing the text."
6673,E1,"The LLM can assist in preparing lectures, discussions, and demonstrations, but the actual instruction still requires human interaction."
6674,E0,Establishing and enforcing rules for behavior and maintaining order among students requires human interaction and cannot be significantly expedited by the LLM.
6671,E0,Preparing materials and classroom for class activities is a physical task that cannot be expedited by the LLM.
6675,E1,"The LLM can assist in evaluating students' performance based on provided data, but observing behavior, social development, and physical health still requires human interaction."
6681,E1,"The LLM can assist in preparing lectures, discussions, audio-visual presentations, and laboratory, shop, and field studies, but the actual instruction still requires human interaction."
6676,E0,Instructing and monitoring students in the use and care of equipment and materials to prevent injury and damage requires human interaction and cannot be significantly expedited by the LLM.
6682,E1,"The LLM can assist in establishing clear objectives for all lessons, units, and projects, and in drafting communications to students."
6683,E1,"The LLM can assist in preparing content to supplement presentations, but using computers, audio-visual aids, and other equipment still requires human interaction."
6688,E1,"The LLM can assist in providing guidance and counseling to students based on provided data, but it still requires human interaction for effective communication."
6672,E1,The LLM can assist in maintaining accurate and complete student records based on provided data.
6677,E1,"The LLM can assist in planning and conducting activities for a balanced program of instruction, demonstration, and work time."
6678,E1,"The LLM can assist in preparing, administering, and grading tests and assignments to evaluate students' progress."
6680,E1,The LLM can assist in assigning and grading class work and homework.
6679,E0,Enforcing all administration policies and rules governing students requires human interaction and cannot be significantly expedited by the LLM.
6703,E0,"Providing students with disabilities with assistive devices, supportive technology, and assistance accessing facilities is a physical task that cannot be expedited by the LLM."
6685,E1,The LLM can assist in preparing students for later grades by encouraging them to explore learning opportunities and to persevere with challenging tasks.
6695,E1,"The LLM can assist in planning and supervising class projects, field trips, visits by guest speakers or other experiential activities."
6686,E1,"The LLM can assist in conferencing with parents or guardians, other teachers, counselors, and administrators to resolve students' behavioral and academic problems."
6690,E1,The LLM can assist in keeping informed about trends in education and subject matter specialties.
6684,E1,"The LLM can assist in planning and supervising work-experience programs in businesses, industrial shops, and school laboratories."
6691,E1,The LLM can assist in meeting with other professionals to discuss individual students' needs and progress.
6692,E1,The LLM can assist in preparing and implementing remedial programs for students requiring extra help.
6687,E1,"The LLM can assist in preparing objectives and outlines for courses of study, following curriculum guidelines or requirements of states and schools."
6694,E1,The LLM can assist in meeting with parents and guardians to discuss their children's progress and to determine priorities for their children and their resource needs.
6699,E2,"The LLM can assist in placing students in jobs, or making referrals to job placement services, but it would require additional software to access up-to-date job market data."
6689,E0,"Selecting, ordering, storing, issuing, and inventorying classroom equipment, materials, and supplies is a physical task that cannot be expedited by the LLM."
6697,E0,"Sponsoring extracurricular activities, such as clubs, student organizations, and academic contests requires human interaction and cannot be significantly expedited by the LLM."
6698,E1,"The LLM can assist in collaborating with other teachers and administrators in the development, evaluation, and revision of secondary school programs."
6696,E1,"The LLM can assist in attending professional meetings, educational conferences, and teacher training workshops to maintain and improve professional competence."
6700,E1,"The LLM can assist in conferencing with other staff members to plan and schedule lessons promoting learning, following approved curricula."
6693,E1,The LLM can assist in preparing reports on students and activities as required by administration.
6701,E0,Attending staff meetings and serving on committees requires human interaction and cannot be significantly expedited by the LLM.
6702,E0,"Performing administrative duties, such as school library assistance, hall and cafeteria monitoring, and bus loading and unloading is a physical task that cannot be expedited by the LLM."
7631,E2,"The LLM can help in organizing and developing classification systems for archival records, but it would require additional software to interact with the physical or digital archives."
7633,E1,"The LLM can provide reference services and assistance for users needing archival materials, as long as the information about the archival materials is within the model's training data or provided in the input."
7635,E1,"The LLM can prepare archival records, such as document descriptions, to allow easy access to information, as this task involves generating descriptive text."
7630,E2,"While the LLM can help in creating and maintaining accessible, retrievable computer archives and databases, it would require additional software to interact with the databases and storage technology."
7637,E1,"The LLM can help establish and administer policy guidelines concerning public access and use of materials, as this task involves generating text."
7634,E0,"The LLM cannot direct activities of workers who assist in arranging, cataloguing, exhibiting, and maintaining collections of valuable materials, as this requires real-time interaction and physical tasks."
7636,E2,"The LLM can help in preserving records, documents, and objects by generating instructions for copying records to different formats, but it would require additional software to interact with the physical or digital archives and perform the copying."
7639,E1,"The LLM can research and record the origins and historical significance of archival materials, as long as the information about the archival materials is within the model's training data or provided in the input."
7638,E0,"The LLM cannot locate new materials and direct their acquisition and display, as this requires real-time interaction and physical tasks."
7632,E0,"The LLM cannot authenticate and appraise historical documents and archival materials, as this requires physical examination and expert knowledge."
7641,E1,"The LLM can help coordinate educational and public outreach programs, such as tours, workshops, lectures, and classes, by generating schedules, outlines, and content for these programs."
7640,E1,"The LLM can specialize in an area of history or technology, researching topics or items relevant to collections to determine what should be retained or acquired, as long as the information about the topics or items is within the model's training data or provided in the input."
7642,E1,"The LLM can select and edit documents for publication and display, applying knowledge of subject, literary expression, and presentation techniques, as this task involves generating and editing text."
1764,E2,"The LLM can generate responses to media requests, but it would need to be integrated with a system that can receive and send these requests."
20555,E1,"The LLM can help plan and direct the development of communication programs, as this task involves generating and editing text."
23951,E2,"While the LLM can generate content for websites and social media, it would need to be integrated with a system that can post and update this content online."
20554,E1,"The LLM can write press releases and other media communications, as this task involves generating and editing text."
1765,E0,Establishing and maintaining cooperative relationships involves a high degree of human interaction and cannot be significantly expedited by the LLM.
1770,E1,"The LLM can help identify trends or key group interests based on text input, and can provide advice on business decisions."
1772,E1,"The LLM can generate advice and coaching on effective communication, as this task involves generating and editing text."
1769,E1,"The LLM can help develop public relations strategies based on the objectives, promotional policies, or needs of organizations provided in the text input."
20557,E1,"The LLM can prepare and edit organizational publications, as this task involves generating and editing text."
1768,E0,"Arranging public appearances, lectures, contests, or exhibits involves a high degree of human interaction and cannot be significantly expedited by the LLM."
1775,E2,"While the LLM can help plan market or public opinion research and communicate results, it would need to be integrated with a system that can conduct this research and collect the results."
19811,E1,"The LLM can help develop plans or materials to communicate organizational activities, as this task involves generating and editing text."
1767,E0,Confering with production or support personnel to produce or coordinate production of advertisements or promotions involves a high degree of human interaction and cannot be significantly expedited by the LLM.
1771,E0,Consulting with advertising agencies or staff to arrange promotional campaigns involves a high degree of human interaction and cannot be significantly expedited by the LLM.
1773,E1,"The LLM can help prepare speeches to further public relations objectives, as this task involves generating and editing text."
19809,E2,"While the LLM can help coordinate public responses to environmental management incidents or conflicts, it would need to be integrated with a system that can receive and send these responses."
19810,E1,"The LLM can help develop marketing campaigns for environmental technologies or services, as this task involves generating and editing text."
1774,E0,Purchasing advertising space or time involves a high degree of human interaction and cannot be significantly expedited by the LLM.
7720,E0,"The task requires direct interaction with producers, performers, and others to determine the desired sound. The LLM cannot facilitate this interaction."
7722,E0,"Regulating volume level and sound quality during recording sessions requires direct interaction with control consoles, which the LLM cannot do."
7727,E0,"The task involves physically recording speech, music, and other sounds using recording equipment, which the LLM cannot do."
7729,E0,"Separating and combining sounds during the mixing or postproduction stage requires direct interaction with audio files, which the LLM cannot do."
18662,E0,"Setting up, testing, and adjusting recording equipment for recording sessions and live performances requires physical interaction with the equipment, which the LLM cannot do."
7724,E1,The LLM can assist in reporting equipment problems by helping to articulate the issues and suggesting possible solutions based on the description of the problem.
7723,E0,"Preparing for recording sessions by selecting and setting up microphones requires physical interaction with the equipment, which the LLM cannot do."
7725,E0,"Mixing and editing voices, music, and taped sound effects for live performances and for prerecorded events requires direct interaction with audio files, which the LLM cannot do."
7730,E1,The LLM can assist in keeping logs of recordings by helping to articulate the details of each recording.
18660,E0,"Tearing down equipment after event completion requires physical interaction with the equipment, which the LLM cannot do."
7726,E0,"Synchronizing and equalizing prerecorded dialogue, music, and sound effects with visual action of motion pictures or television productions requires direct interaction with audio and video files, which the LLM cannot do."
7728,E0,"Reproducing and duplicating sound recordings from original recording media requires direct interaction with audio files and sound editing and duplication equipment, which the LLM cannot do."
18661,E0,"Converting video and audio recordings into digital formats for editing or archiving requires direct interaction with audio and video files and conversion software, which the LLM cannot do."
7731,E1,"The LLM can assist in creating musical instrument digital interface programs for music projects, commercials, or film postproduction by providing guidance and suggestions based on the user's input."
18327,E0,"The task requires real-time monitoring of patients' vital signs or laboratory data, which the LLM cannot do."
18334,E0,"The task requires real-time monitoring of patients for changes in status, which the LLM cannot do."
18330,E0,"The task involves administering medications through physical means, which the LLM cannot do."
18333,E0,"The task requires real-time monitoring of patients' fluid intake and output, which the LLM cannot do."
18344,E1,The LLM can assist in prioritizing nursing care based on assessment data or identified needs by analyzing the data and suggesting priorities.
18339,E1,The LLM can assist in compiling and analyzing data obtained from monitoring or diagnostic tests.
18340,E0,"The task involves conducting pulmonary assessments, which requires physical examination, something the LLM cannot do."
18335,E0,"The task involves assessing patients' pain levels or sedation requirements, which requires physical examination and real-time interaction, something the LLM cannot do."
18337,E1,The LLM can assist in collaborating with other health care professionals to develop and revise treatment plans by providing suggestions based on identified needs and assessment data.
18341,E1,The LLM can assist in documenting patients' medical histories and assessment findings.
18338,E0,"The task involves collecting specimens for laboratory tests, which requires physical action, something the LLM cannot do."
18332,E0,"The task involves setting up and monitoring medical equipment and devices, which requires physical action, something the LLM cannot do."
18329,E0,"The task involves administering blood and blood products and monitoring patients for signs and symptoms related to transfusion reactions, which requires physical action and real-time monitoring, something the LLM cannot do."
18331,E1,"The LLM can assist in advocating for patients' and families' needs, or providing emotional support for patients and their families by providing suggestions on how to communicate effectively."
18348,E1,The LLM can assist in assessing family adaptation levels and coping skills by analyzing provided information.
18328,E0,"The task involves performing approved therapeutic or diagnostic procedures, which requires physical action, something the LLM cannot do."
18345,E0,"The task involves assisting physicians with procedures, which requires physical action, something the LLM cannot do."
18353,E1,The LLM can assist in supervising and monitoring unit nursing staff by providing suggestions based on provided information.
18347,E0,"The task involves identifying malfunctioning equipment or devices, which requires physical examination, something the LLM cannot do."
18342,E1,"The LLM can assist in documenting patients' treatment plans, interventions, outcomes, or plan revisions."
18343,E1,The LLM can assist in identifying patients at risk of complications due to nutritional status by analyzing provided information.
18336,E1,The LLM can assist in assessing patients' psychosocial status and needs by analyzing provided information.
18325,E1,The LLM can assist in identifying patients' age-specific needs and altering care plans as necessary by analyzing provided information.
18350,E1,The LLM can assist in participating in professional organizations and continuing education by providing information and suggestions.
18351,E1,"The LLM can assist in participating in the development, review, or evaluation of nursing practice protocols by providing information and suggestions."
18349,E1,The LLM can assist in coordinating patient care conferences by providing suggestions on how to communicate effectively and organize information.
18326,E0,"The task involves providing post-mortem care, which requires physical action, something the LLM cannot do."
18352,E1,"The LLM can assist in planning, providing, or evaluating educational programs for nursing staff, interdisciplinary health care team members, or community members by providing information and suggestions."
18346,E0,"The task involves ensuring that equipment or devices are properly stored after use, which requires physical action, something the LLM cannot do."
18418,E1,The LLM can assist in documenting patients' histories by transcribing the information provided by the patient or healthcare provider.
18412,E1,The LLM can provide information and educate patients about health care management based on the information it was trained on.
18413,E1,The LLM can provide advice on therapeutic exercise and nutritional medicine regimens based on the information it was trained on.
18410,E0,"Conducting physical examinations and physiological function tests requires physical interaction, which the LLM cannot do."
18409,E2,"While the LLM can provide information about natural medicines, it cannot administer, dispense, or prescribe them without a human in the loop for judgement and decision-making."
18411,E1,The LLM can assist in interviewing patients to document symptoms and health histories by transcribing the information provided by the patient or healthcare provider.
18414,E2,"While the LLM can provide information based on symptoms and health histories, it cannot make a final diagnosis without a human in the loop for judgement and decision-making."
18408,E0,"Administering treatments or therapies requires physical interaction, which the LLM cannot do."
18420,E1,The LLM can assist in consulting with other health professionals by providing information and suggestions based on the information it was trained on.
18407,E0,"Ordering diagnostic imaging procedures or referring patients requires access to medical systems and databases, which the LLM does not have."
18406,E1,"The LLM can assist in maintaining professional development by providing information on postgraduate education, continuing education, preceptorships, and residency programs."
18424,E0,"Obtaining medical records from previous physicians or other health care providers requires access to medical systems and databases, which the LLM does not have."
18423,E0,"Conducting public health maintenance activities such as immunizations and screenings requires physical interaction, which the LLM cannot do."
18415,E0,"Performing venipuncture or skin pricking to collect blood samples requires physical interaction, which the LLM cannot do."
18422,E2,"The LLM can provide information on health trends based on the information it was trained on, but it cannot monitor updates from public health agencies as it cannot access real-time data."
18405,E0,"Performing mobilizations and high-velocity adjustments to joints or soft tissues requires physical interaction, which the LLM cannot do."
18417,E2,"While the LLM can provide information about synthetic drugs, it cannot prescribe them without a human in the loop for judgement and decision-making."
18421,E0,"Reporting patterns of patients' health conditions to public health agencies requires access to medical systems and databases, which the LLM does not have."
18416,E0,"Treating minor cuts, abrasions, or contusions requires physical interaction, which the LLM cannot do."
18419,E0,"Performing minor surgical procedures requires physical interaction, which the LLM cannot do."
17395,E0,"The task requires physical examination of cell samples, which the LLM cannot perform."
17401,E1,"The LLM can assist in verifying and documenting information, as long as the data is provided in text format."
17405,E0,The LLM cannot physically submit slides for examination.
17397,E0,The LLM cannot prepare or analyze physical samples.
17396,E0,The LLM cannot physically examine specimens using a microscope.
17402,E1,The LLM can provide guidelines and procedures to maintain effective laboratory operations.
17398,E1,The LLM can assist in providing clinical data or microscopic findings in a text format.
17399,E0,The LLM cannot assist in physical procedures such as collecting cell samples.
17404,E0,The LLM cannot prepare cell samples or apply staining techniques.
17406,E0,"The LLM cannot physically adjust, maintain, or repair laboratory equipment."
17407,E1,The LLM can assist in task assignment and coordination if the tasks and personnel details are provided in text format.
17408,E1,"The LLM can provide information on continuing education programs related to laboratory issues, as long as the information is within its training data."
17400,E0,The LLM cannot physically examine specimens to detect abnormal hormone conditions.
9384,E0,"The task involves physical interaction with patients and devices, which the LLM cannot perform."
9385,E1,"The LLM can provide instructions on the use and care of orthoses and prostheses, reducing the time it takes to explain these to patients."
9387,E1,"The LLM can help in maintaining and organizing patient records, making the task faster and more efficient."
9383,E0,"This task involves physical examination and measurement of patients, which the LLM cannot perform."
9389,E1,"The LLM can provide information on materials and components based on device design, reducing the time it takes to select these."
9386,E1,"The LLM can assist in designing orthopedic and prosthetic devices based on physicians' prescriptions and patient measurements, making the task faster."
9391,E0,"This task involves physical repair and modification of appliances, which the LLM cannot perform."
9392,E0,"This task involves physical construction of appliances, which the LLM cannot perform."
9388,E0,"This task involves making and modifying plaster casts, which the LLM cannot perform."
9390,E1,"The LLM can assist in formulating specifications and prescriptions for devices, reducing the time it takes to confer with physicians."
9395,E1,"The LLM can provide explanations of orthopedic and prosthetic appliances, reducing the time it takes to show and explain these to healthcare workers."
9393,E1,"The LLM can assist in training and supervising support staff by providing information and instructions, making the task faster."
9394,E2,"The LLM can provide information from conferences and seminars up to its last training date, but it cannot provide up-to-date information unless it is captured in the input."
9396,E1,"The LLM can assist in researching new ways to construct and use devices by providing information and ideas, making the task faster."
9397,E1,"The LLM can assist in writing research findings for publication or presentation, reducing the time it takes to do this."
4293,E0,"The task involves operating and maintaining physical equipment, which the LLM cannot do. The LLM can provide guidance on how to do it, but it cannot perform the task itself."
4292,E0,Cleaning instruments is a physical task that the LLM cannot perform.
4294,E1,The LLM can assist in recording sterilizer test results if the results are provided to it in text form.
4291,E0,Organizing and assembling surgical instrument trays is a physical task that the LLM cannot perform.
4297,E0,Examining equipment for leaks or signs of disrepair is a physical task that the LLM cannot perform.
4298,E1,The LLM can assist in reporting defective equipment if the details of the defect are provided to it in text form.
18703,E1,The LLM can assist in maintaining records of inventory or equipment usage and ordering medical instruments or supplies if the relevant data is provided to it in text form.
18702,E0,Stocking crash carts or other medical supplies is a physical task that the LLM cannot perform.
4296,E0,Starting equipment and observing gauges is a physical task that the LLM cannot perform.
4299,E0,Checking sterile supplies to ensure they are not outdated is a physical task that the LLM cannot perform.
4301,E1,The LLM can assist in attending hospital in-service programs related to areas of work specialization if the content of the programs is provided to it in text form.
4295,E0,Disinfecting and sterilizing equipment is a physical task that the LLM cannot perform.
4302,E0,Purging wastes from equipment by connecting equipment to water sources and flushing water through systems is a physical task that the LLM cannot perform.
4303,E0,Delivering equipment to specified hospital locations or to patients' residences is a physical task that the LLM cannot perform.
4304,E0,Assisting hospital staff with patient care duties is a physical task that the LLM cannot perform.
566,E2,"The LLM can provide guidance and expertise to investigators based on the information provided, but it cannot supervise or coordinate the investigation of criminal cases directly. However, software could be developed on top of the LLM to assist in this task."
574,E1,The LLM can help prepare work schedules and assign duties to subordinates based on the information provided.
571,E0,The LLM cannot directly handle physical evidence or personal property of prisoners. This task requires physical interaction.
567,E2,"The LLM can help investigate personnel problems and charges of misconduct against staff based on the information provided, but it cannot resolve these issues directly. However, software could be developed on top of the LLM to assist in this task."
564,E1,The LLM can help explain police operations to subordinates to assist them in performing their job duties.
569,E1,"The LLM can help maintain logs, prepare reports, and direct the preparation, handling, and maintenance of departmental records."
565,E1,"The LLM can help inform personnel of changes in regulations and policies, implications of new or amended laws, and new techniques of police work."
568,E1,The LLM can help train staff in proper police work procedures.
575,E0,The LLM cannot discipline staff for violation of department rules and regulations. This task requires human judgement and interaction.
570,E0,"The LLM cannot monitor and evaluate the job performance of subordinates, and authorize promotions and transfers. This task requires human judgement and interaction."
577,E1,The LLM can review contents of written orders to ensure adherence to legal requirements.
573,E0,The LLM cannot conduct raids and order detention of witnesses and suspects for questioning. This task requires physical interaction.
576,E0,The LLM cannot cooperate with court personnel and officials from other law enforcement agencies and testify in court. This task requires human judgement and interaction.
581,E1,"The LLM can help meet with civic, educational, and community groups to develop community programs and events, and to discuss law enforcement subjects."
578,E0,"The LLM cannot inspect facilities, supplies, vehicles, and equipment to ensure conformance to standards. This task requires physical interaction."
582,E0,The LLM cannot direct release or transfer of prisoners. This task requires human judgement and interaction.
580,E0,The LLM cannot requisition and issue equipment and supplies. This task requires physical interaction.
572,E1,"The LLM can help develop, implement, and revise departmental policies and procedures."
579,E1,The LLM can help prepare news releases and respond to police correspondence.
583,E1,The LLM can help prepare budgets and manage expenditures of department funds.
2276,E0,"Collecting payments from customers requires physical interaction, which the LLM cannot perform."
2275,E0,"Checking patrons' identification also requires physical interaction and visual inspection, which the LLM cannot perform."
2277,E1,Writing patrons' food orders on order slips or entering orders into computers can be done by the LLM if the orders are given in text form.
2279,E0,"Checking with customers to ensure that they are enjoying their meals requires direct interaction, which the LLM cannot perform."
2278,E1,Taking orders from patrons for food or beverages can be done by the LLM if the orders are given in text form.
2281,E1,Preparing checks that itemize and total meal costs and sales taxes can be done by the LLM if the prices and items are given in text form.
18745,E0,"Removing dishes and glasses from tables or counters requires physical interaction, which the LLM cannot perform."
2285,E0,"Cleaning tables or counters after patrons have finished dining requires physical interaction, which the LLM cannot perform."
2280,E0,"Serving food or beverages to patrons requires physical interaction, which the LLM cannot perform."
18747,E0,"Performing cleaning duties requires physical interaction, which the LLM cannot perform."
2283,E1,Presenting menus to patrons and answering questions about menu items can be done by the LLM if the menu and questions are given in text form.
2288,E0,"Preparing tables for meals requires physical interaction, which the LLM cannot perform."
2290,E0,"Stocking service areas with supplies requires physical interaction, which the LLM cannot perform."
18744,E0,"Rolling silverware, setting up food stations, or setting up dining areas requires physical interaction, which the LLM cannot perform."
2284,E1,Informing customers of daily specials can be done by the LLM if the specials are given in text form.
2287,E1,Explaining how various menu items are prepared can be done by the LLM if the preparation methods and ingredients are given in text form.
18746,E2,Assisting host or hostess by answering phones to take reservations or to-go orders can be done by the LLM if integrated with a phone system.
2292,E0,"Filling salt, pepper, sugar, cream, condiment, and napkin containers requires physical interaction, which the LLM cannot perform."
2289,E0,"Performing food preparation duties requires physical interaction, which the LLM cannot perform."
2286,E0,"Preparing hot, cold, and mixed drinks for patrons requires physical interaction, which the LLM cannot perform."
2293,E0,"Escorting customers to their tables requires physical interaction, which the LLM cannot perform."
18748,E1,"Providing guests with information about local areas, including directions can be done by the LLM if the information is given in text form."
2291,E0,"Garnishing and decorating dishes in preparation for serving requires physical interaction, which the LLM cannot perform."
2295,E0,"Bringing wine selections to tables with appropriate glasses, and pouring the wines for customers requires physical interaction, which the LLM cannot perform."
