task_id,label,explanation
3672,E1,"Compiling and evaluating statistical quality and reliability data is largely an analytical/text-and-numbers task. An LLM can substantially speed calculations setup, interpretation, summaries, and report drafting if the relevant data is provided."
3660,E2,"Time-and-motion study depends heavily on observing real operations and collecting measurements, so chat alone is not enough. However, LLM-powered software integrated with production data, logs, or sensor/video summaries could cut the work substantially."
3668,E1,"Reading logs, processing sheets, and specification sheets to check compliance is primarily document review. Given the relevant text, an LLM can compare records against QA requirements much faster."
20518,E0,"Verifying equipment operation by observing worker performance is mainly an in-person observational task. Without embodied access or video input, an LLM cannot reduce the core work by half."
3663,E2,"Planning work assignments requires combining worker performance, machine capacity, schedules, and delays, often using current operational data. LLM-powered planning software connected to live production systems could greatly help, but chat alone is limited."
19692,E2,"Compliance evaluation for hazardous materials and waste involves regulations plus site-specific, often current operational records. An LLM app that retrieves regulations and internal compliance data could help a lot, but chat alone lacks the needed up-to-date retrieval and site access."
22022,E0,"Adhering to regulations, policies, and procedures is about carrying out compliant behavior in practice, not mainly producing text. An LLM may remind or explain rules, but cannot itself perform the compliance actions."
22023,E1,"Analyzing, estimating, or reporting production costs is largely a text-and-numbers task. An LLM can speed cost-model structuring, calculations assistance, and report writing substantially."
22024,E2,"Assisting with developing, building, or testing prototypes includes physical build/test work, so chat alone is insufficient. LLM-supported engineering tools could accelerate design iteration, documentation, and test analysis."
22025,E0,"Calibrating or adjusting equipment with measurement tools is a hands-on physical task. An LLM can provide instructions, but cannot perform the calibration itself."
22026,E1,"Conducting statistical studies comparing production costs is primarily analytical. With the study scope and data provided, an LLM can help perform and explain much of the work quickly."
22027,E2,"Coordinating equipment purchases, installations, or transfers involves logistics, vendor communication, and current operational constraints. LLM-enabled workflow software could automate much of the coordination, but chat alone would not usually cut the task by half."
22028,E1,"Interpreting engineering drawings, schematics, formulas, or blueprints can often be done from textual descriptions and known standards, and creating explanatory material is strongly LLM-suited. For actual drawing creation, the text-heavy interpretation and drafting support still makes direct exposure substantial."
22029,E2,"Designing plant layouts depends on spatial constraints, equipment specs, and often CAD/facility data. LLM-enhanced design software could greatly reduce effort, but chat alone is not enough for the full task."
22030,E2,"Developing manufacturing infrastructure to deploy new processes requires coordination across systems, facilities, and current operations. LLM-powered applications tied to engineering and operations data could help a lot, but chat alone is limited."
22031,E1,"Developing or implementing programs to address production, materials, safety, or quality problems often involves drafting procedures, plans, analyses, and corrective actions. Those text-based components can be accelerated substantially by an LLM."
22032,E1,"Developing production, inventory, or quality assurance programs is largely about designing procedures, rules, and documentation. An LLM can quickly draft and refine these materials."
22033,E2,"Sustainable manufacturing technology development requires engineering judgment plus current process, material, and regulatory information. LLM-based tools connected to technical databases and internal process data could significantly speed this, but chat alone is not enough."
22034,E2,"Identifying improvement opportunities for automation equipment often depends on equipment performance data and current plant context. LLM-powered analytics software could surface opportunities efficiently, while chat alone is less sufficient."
22035,E0,"Monitoring and adjusting production processes or equipment is an operational, real-time, physical task. An LLM can advise, but cannot directly observe and manipulate equipment through chat alone."
22036,E0,"Overseeing equipment start-up, characterization, qualification, or release involves real equipment and operational signoff. The core task is physical and procedural, not mainly text generation."
22037,E0,Overseeing or inspecting production processes requires direct observation of operations. An LLM without physical or video access cannot perform the central activity.
22038,E2,"Preparing machinery layouts or equipment drawings usually relies on CAD tools and precise geometry. LLM-integrated drafting software could speed creation and revision a lot, but chat alone is not sufficient for the full drafting task."
22039,E1,"Preparing SOPs, batch records, inventory reports, or productivity reports is strongly document-focused. An LLM can draft, format, summarize, and revise these materials much faster."
22040,E1,"Providing advice or training can often be reduced to explaining procedures, answering questions, and generating training materials. An LLM can substantially speed preparation and delivery of text-based guidance."
22041,E1,"Recommending corrective or preventive actions is largely an analysis-and-writing task once the quality issue is described. An LLM can generate likely causes, action plans, and documentation quickly."
22042,E1,"Selecting cleaning materials, tools, or equipment can often be done by matching requirements, constraints, and standards to known options. An LLM can rapidly narrow choices and justify recommendations from provided specs."
22043,E1,"Selecting material quantities or processing methods is largely a planning and calculation task when requirements are known. An LLM can help compute needs, compare methods, and explain tradeoffs."
22044,E0,"Setting up and operating production equipment under GMP/SOPs is hands-on equipment work. An LLM may provide instructions, but cannot itself perform the setup or operation."
16807,E1,"Maintaining accurate laboratory records and data is heavily text- and data-entry-oriented. An LLM can quickly help structure notes, standardize entries, draft summaries, and clean up documentation, cutting time substantially."
16813,E1,"Designing experiments and interpreting results are largely reasoning and writing tasks that fit well into text input/output, assuming the relevant context can be provided. The LLM can propose designs, controls, hypotheses, and interpretations, though human judgment remains important."
23904,E1,"Writing grant applications is a strong direct-use case for LLMs. They can draft sections, tailor language to funding priorities, improve clarity, and revise proposals much faster than manual writing alone."
16805,E0,"Performing laboratory procedures like sequencing, cloning, RNA purification, and gel electrophoresis is primarily physical bench work. An LLM may help with protocol clarification, but cannot reduce the hands-on execution time by half."
16815,E1,"Conducting research on cell organization and function includes literature-based reasoning, hypothesis generation, and interpretation, all of which can be accelerated directly through chat-based LLM assistance when the needed context is provided."
23905,E1,"Preparing or reviewing reports, manuscripts, or presentations is directly exposed because these are writing, editing, summarization, and feedback tasks that LLMs perform very efficiently."
16808,E1,"Instructing students involves explanation, drafting teaching materials, generating examples, quizzes, and feedback. While live teaching still requires the human, direct LLM use can substantially reduce prep time."
16810,E2,"Directing and coordinating lab activities often depends on schedules, personnel, project status, and organizational information spread across systems. LLM-powered software integrated with calendars, project trackers, and lab records could reduce time much more than chat alone."
16814,E1,"Compiling and analyzing experimental data and adjusting designs can often be accelerated through direct LLM help with interpretation, summarization, troubleshooting ideas, and planning next steps, provided the relevant data can be summarized in text."
16809,E2,"Evaluating new technologies usually requires up-to-date information on products, methods, and literature. Chat alone is limited on current facts, but an LLM application connected to current databases and publications could greatly speed this up."
16804,E1,"Providing scientific direction on evaluation or handling of devices, drugs, or cells for disease models is largely an expert reasoning and communication task. An LLM can help synthesize options, draft guidance, and compare approaches from provided context."
16802,E0,"Supervising personnel and postdocs involves interpersonal management, mentoring, oversight, and real-world interaction. An LLM can assist with emails or evaluations, but not enough to cut the overall task time by half."
16806,E0,"Monitoring or operating specialized laboratory equipment is mainly physical and instrument-based work. An LLM may assist with troubleshooting instructions, but cannot directly perform or substantially compress the operational task."
16816,E1,"Applied research in these areas includes hypothesis generation, experiment planning, literature synthesis, and interpretation, which are all amenable to direct LLM assistance even though physical experimentation remains necessary."
16799,E1,"Developing procedural guidelines is a policy/protocol drafting task. LLMs can rapidly generate, revise, and standardize guideline documents based on provided requirements and constraints."
16811,E1,"Developing assays involves conceptual design, protocol drafting, troubleshooting, and interpretation of performance criteria. While validation is physical, the planning and documentation components can be sped up substantially with direct LLM use."
16800,E1,"Coordinating research with scientists in other fields relies heavily on communication, summarization, translation across disciplines, and drafting plans or updates, all of which LLMs can directly accelerate."
16796,E2,"Verifying use of financial, physical, and human resources depends on access to current project records, budgets, inventories, and staffing data. LLM-enabled software integrated with those systems could greatly reduce time, more so than chat alone."
16798,E2,"Evaluating new supplies and equipment requires current vendor specs, compatibility information, and sometimes performance records. This is better suited to an LLM application that retrieves and compares up-to-date product information."
16797,E2,"Bioproduct development spans ideation, market analysis, experimentation, and cross-functional coordination. Because it depends on current market data, internal development data, and organizational workflows, integrated LLM-powered tools would likely be needed for a 50%+ time reduction."
16801,E0,"Conferring with vendors to evaluate or customize equipment/reagents is a negotiation and relationship task involving back-and-forth human interaction. An LLM can help draft questions or summaries, but not halve the overall task time on its own."
16812,E1,"Designing databases such as mutagenesis libraries is a text/code/structure design task. An LLM can directly help define schemas, naming conventions, metadata structures, and documentation much faster than manual work."
18618,E1,"Writing reports and preparing presentation content are strongly text-based; an LLM can draft, revise, summarize results, and suggest structure for illustrations, maps, and appendices, cutting time by well over half."
9104,E0,"Designing and conducting hydrogeological investigations requires substantial scientific judgment, field planning, data collection, and real-world execution; chat assistance helps with planning documents but not enough to halve total task time."
9108,E2,"Measuring phenomena like lake levels and stream flows is physical/field work, but LLM-powered software could automate data ingestion, graphing, and interpretation from sensors, substantially reducing time for the nonphysical portions."
9116,E1,"Conducting literature-based research and communicating conservation information are highly exposed to LLM help for summarization, drafting outreach materials, and preparing technical explanations."
9102,E0,"Coordinating and supervising staff depends heavily on human management, oversight, and interpersonal interaction; an LLM can assist with emails or plans but not reduce the overall task by half."
9105,E1,"Studying water supply issues often involves synthesizing technical information and drafting analyses; an LLM can accelerate literature review, issue framing, and report writing substantially when inputs are provided."
9107,E1,Applying research findings to recommend ways to reduce environmental impacts is largely analytical and text-based; an LLM can help synthesize findings and draft recommendations efficiently.
9100,E0,"Studying and documenting water quantities and distribution includes significant field observation, measurement, and data gathering; LLM help with documentation alone is unlikely to cut total time by half."
9112,E0,"Installing, maintaining, and calibrating instruments is hands-on physical work requiring site access and equipment handling, so direct LLM use does not materially reduce task time."
18617,E1,"Developing computer models for hydrologic predictions is highly exposed because LLMs can generate, explain, debug, and modify code and modeling workflows from textual specifications."
9115,E1,"Analyzing hydrological components of the earth is largely research and interpretation work; an LLM can assist with synthesis, conceptual explanations, and drafting analyses."
9119,E1,"Evaluating research data for impacts on conservation, flood control, and forecasting is primarily analytical; an LLM can help interpret provided data summaries and draft impact assessments."
9106,E0,"Collecting water samples is physical field/lab work, and although the LLM can help analyze notes or draft summaries, it cannot replace enough of the task to halve total time."
9103,E1,"Preparing hydrogeologic evaluations of hazardous waste or treatment sites is document-heavy analytical work; an LLM can help organize evidence, draft evaluations, and summarize risks."
9113,E1,"Evaluating project feasibility and providing recommendations is largely based on analyzing technical information and writing recommendations, which an LLM can accelerate substantially."
9111,E1,"Developing or modifying hydrologic study methods is a research and design task that benefits from LLM assistance in brainstorming methodologies, comparing approaches, and drafting protocols."
9118,E1,"Reviewing permit and site plan applications and drafting recommendations is text-heavy and rule-based; an LLM can summarize applications, compare them to criteria, and draft decision rationales."
9120,E0,"Monitoring contractors and enforcing rules involves observation, compliance oversight, and human authority in real-world settings; LLM assistance is secondary."
9110,E1,"Answering technical questions and providing assistance is well suited to LLM support for drafting responses, explaining regulations, and generating clear public-facing guidance."
9123,E1,"Investigating glaciers, snow, and permafrost includes research and analysis that an LLM can support through synthesis, hypothesis generation, and report drafting, though not fieldwork itself."
9114,E1,Climate assessments and storm studies are analytical tasks involving interpretation of data and communication of findings; LLMs can speed drafting and synthesis considerably.
9121,E0,Administering programs to ensure proper sealing of abandoned wells includes compliance management and operational oversight that depend on human coordination and real-world follow-through.
9109,E0,"Investigating complaints and conflicts over public waters requires stakeholder interaction, fact gathering, and dispute handling; LLMs can draft documents but cannot replace enough of the interpersonal process."
9117,E0,"Designing civil works may get some drafting help from an LLM, but supervising construction, installation, and maintenance is physical and managerial work not substantially reduced by chat alone."
9122,E3,"Preparing navigational charts and maps benefits significantly from image/document capabilities for reading maps, PDFs, and creating or editing visual outputs; text-only LLM help is limited compared with multimodal support."
18270,E2,"Managing or analyzing remote sensing data often depends on specialized datasets, GIS/image-analysis tools, and possibly large or current project data. An LLM can help interpret methods and draft analysis plans, but software built on top of it that connects to those data/tools would more reliably cut time by half."
18256,E3,"This task explicitly involves image analysis software and GIS on aircraft/satellite/ground imagery. With image-capable AI, substantial time could be saved in interpreting imagery, extracting text from maps/PDFs, and assisting with visual classification, though specialized software still matters."
18258,E2,"Integrating geospatial data sources requires schema matching, metadata interpretation, projections/formats, and access to multiple datasets. An LLM-powered system connected to those sources could automate much of this, but chat alone is usually insufficient."
18260,E2,"Organizing and maintaining geospatial data and documentation is highly amenable to LLM-powered data management tools that classify files, generate metadata, and summarize documentation across repositories. Chat alone helps somewhat, but not enough without integration."
18265,E3,"Compiling and formatting image data to increase usefulness benefits significantly from image-capable systems that can inspect, caption, and help transform imagery and associated documents. Pure text chat is less effective for inherently visual data preparation."
18259,E1,"Preparing or delivering reports or presentations is strongly exposed to direct LLM use because the model can draft reports, summarize findings, structure slides, tailor language to audiences, and edit presentation text quickly."
18267,E0,"Discussing project goals, equipment requirements, or methodologies with colleagues is primarily an interpersonal, collaborative activity. An LLM can help prepare talking points, but direct human interaction remains central and time savings are unlikely to exceed half."
18261,E3,"Processing aerial or satellite imagery into products like land cover maps is heavily image-based. Image-capable AI could materially speed classification and interpretation workflows, though full production still relies on specialized geospatial tools."
18262,E1,"Designing or implementing strategies for collection, analysis, or display of geographic data is largely a planning and reasoning task. An LLM can generate workflows, compare methods, draft protocols, and suggest display strategies from textual requirements."
18257,E1,"Developing or building databases for remote sensing projects often involves schema design, SQL, documentation, and code generation, all of which are directly accelerated by an LLM through text/code assistance."
18264,E0,"Collecting supporting climatic or field survey data often requires real-world measurement or field activity. An LLM can help plan collection or organize notes, but cannot replace the physical data collection component."
18271,E2,"Monitoring quality of remote sensing data collection operations depends on live operational data, logs, and equipment context. An LLM-connected monitoring application could flag anomalies and recommend changes, but chat alone lacks the needed integration."
18277,E1,"Training technicians in use of remote sensing technology can be accelerated by generating lesson plans, manuals, quizzes, troubleshooting guides, and tailored explanations directly with an LLM."
18276,E0,"Setting up or maintaining remote sensing data collection systems involves hardware configuration, installation, and operational maintenance. These physical/system tasks are not reducible by half through chat alone."
18263,E2,"Directing implementation, operation, or enhancement of remote sensing hardware/software involves coordination, documentation, and decision support across systems and teams. LLM-powered project tools could help substantially, but direct chat alone is not enough."
18273,E2,"Keeping current by attending meetings/seminars or reading literature would be greatly accelerated by software that retrieves, summarizes, and organizes new papers and developments. Chat alone cannot access up-to-date literature unless provided."
18266,E1,"Conducting research into applications or enhancements of remote sensing technology involves literature synthesis, hypothesis generation, method comparison, and drafting research materials, all of which an LLM can directly speed up substantially."
18275,E2,"Recommending new hardware or software acquisitions requires comparing current products, specs, prices, and organizational needs. An LLM with retrieval over current vendor information would help a lot; chat alone lacks up-to-date facts."
19774,E2,"Using remote sensing data for forest or carbon tracking depends on specialized datasets, models, and often current environmental data. LLM-powered analytical tools integrated with those resources could cut time substantially, more than chat alone."
18268,E1,"Developing automated routines to correct image artifacts is a coding/method-development task. An LLM can directly help write algorithms, explain correction methods, debug code, and generate processing pipelines."
18269,E1,"Developing new analytical techniques or sensor systems includes substantial conceptual design, mathematical reasoning, coding, and documentation. An LLM can directly accelerate ideation and technical drafting, though physical sensor prototyping remains outside scope."
18274,E0,"Participating in fieldwork is inherently physical and location-dependent. An LLM may assist with planning or note-taking, but cannot reduce the core task time by half."
19773,E2,"Applying remote sensing data to environmental issues like water modeling or dust detection relies on domain datasets, models, and specialized software. LLM-enabled applications integrated with those tools could greatly accelerate work, but chat alone is limited."
18272,E0,"Directing installation or testing of new remote sensing hardware or software includes hands-on deployment/testing and coordination with physical systems. An LLM can support planning and documentation, but not enough to halve total task time."
5606,E2,"Maintaining records depends heavily on school information systems, compliance rules, and up-to-date student data. A chat LLM can help draft notes or summarize records, but software integrated with student databases would be needed for a 2x time reduction."
18627,E0,"Counseling students on course selection, adjustment, truancy, and career planning involves substantial live interpersonal interaction, judgment, and trust-building, so chat access alone would not cut total task time by half."
5608,E0,"Crisis intervention is highly interactive, urgent, and dependent on real-time human judgment and presence; an LLM cannot replace most of the work."
23990,E0,"Personal and behavioral counseling is centered on human interaction and therapeutic rapport, so direct LLM use would not reduce the overall task by half."
5631,E2,"Reviewing transcripts and checking requirements could be greatly sped up by software connected to student records and graduation rules; a chat LLM can help draft recommendation letters, but not fully automate the whole task alone."
5611,E0,Encouraging students to persevere and explore opportunities is mainly motivational and relational work delivered through ongoing human interaction.
23991,E2,"Referrals depend on current local service availability, eligibility, and institutional processes. An LLM-powered directory and matching tool could halve time, but chat alone is limited."
5632,E2,"Matching students to degree programs depends on assessments, institutional offerings, and current program information. Integrated advising software could do this efficiently; chat alone is less sufficient."
18625,E2,"Evaluating abilities and interests uses tests, records, interviews, and professional interpretation. LLM-based tools could summarize and synthesize inputs, but direct chat alone would not halve the full task."
5616,E2,"Providing information on degree programs, admissions, and financial aid requires current external facts. An LLM app with retrieval could help substantially; chat alone lacks reliable up-to-date information."
5621,E0,"Follow-up interviews are primarily live interpersonal interactions to assess whether needs were met, so LLM chat alone would not reduce total time by half."
5626,E1,"The LLM can directly help teach job search strategies, generate resume drafts, simulate interviews, and provide tailored application advice, cutting preparation and instruction time substantially."
5625,E2,"Assessing assistance needs and making referrals requires current service information and case-specific judgment. Integrated tools could streamline this, but chat alone is not enough for a 2x gain."
18631,E1,"The LLM can directly draft event plans, promotional materials, agendas, workshop content, outreach emails, and checklists, substantially reducing planning time."
18630,E0,"Attending meetings and conferences is inherently time-bound participation; an LLM may help with notes or prep, but cannot reduce the core activity by half."
5619,E1,"The LLM can generate lesson plans, slides, handouts, exercises, and talking points for classes and information sessions, greatly reducing preparation time."
5624,E1,"The LLM can help design orientation agendas, scripts, materials, FAQs, and group discussion prompts, significantly reducing planning and content creation time."
5627,E1,"The LLM can draft presentations, speeches, brochures, emails, and FAQs explaining counseling services, cutting preparation time by more than half."
5623,E1,"Preparing reports on students and activities is largely text production and summarization, which a chat LLM can directly accelerate."
5630,E1,"The LLM can draft guidance materials, employment opportunity summaries, staff memos, and resource sheets for teachers and staff, substantially reducing effort."
18628,E2,"Collaboration on program development and master scheduling depends on institutional data, constraints, and coordination. LLM-powered scheduling/planning tools could help a lot, but chat alone is insufficient."
18634,E2,"Recruitment and enrollment work benefits from outreach drafting, but much of the task depends on current applicant data, CRM systems, and live engagement. Integrated software could halve time."
18626,E0,"Identifying abuse and encouraging families to seek help requires sensitive human judgment, observation, and interpersonal communication; LLM chat alone cannot replace most of the task."
18624,E0,"Conferencing with parents, teachers, and administrators is fundamentally interactive and relationship-based, so direct LLM use would not cut the task time by half."
5633,E1,"The LLM can create prevention-program curricula, lesson plans, discussion guides, scenarios, and educational materials, substantially reducing preparation time."
5634,E0,Providing assistive devices and helping students access facilities involves physical resources and in-person assistance beyond text-only capabilities.
18632,E2,"An LLM can help draft policies, but establishing and enforcing behavior rules requires institutional authority, implementation, and monitoring. Software support could help, but chat alone would not halve the task."
18635,E0,"Supervising and training staff and interns relies heavily on observation, feedback, management, and interpersonal leadership, which a chat LLM cannot substantially replace."
5636,E0,"Interviewing clients to gather background and identify barriers is primarily a live interpersonal task; LLMs may help with question guides, but not enough for a 2x reduction overall."
5629,E2,Compiling occupational and economic information requires current data gathering. An LLM app with retrieval and summarization could greatly help; chat alone is limited by outdated knowledge.
18633,E0,"Establishing employer contacts and creating opportunities depends on external relationship-building and outreach interactions, so chat alone would not halve the task."
5637,E0,"Establishing and supervising peer programs requires ongoing human oversight, coordination, and interpersonal management beyond what a text-only LLM can do."
18629,E0,"Observing students in classrooms and play settings requires direct visual, contextual, and in-person assessment; text-only LLM access does not materially perform the task."
5639,E2,"Referring counselees for placement depends on current openings, employer requirements, and placement systems. LLM-powered matching software could help substantially, but chat alone is not enough."
5640,E0,"Sponsoring extracurricular activities involves ongoing in-person supervision, logistics, and participation, so direct LLM access would not reduce the total task by half."
18491,E2,"Drafting affidavits and legal correspondence is directly helped by an LLM, but organizing and maintaining filing systems depends on document-management workflows and software integration. With LLM-powered document tools, the task could be cut by half or more."
23994,E1,"Preparing, editing, and reviewing legal documents is largely text-based and fits the LLM’s core strengths in drafting, revising, summarizing, and checking language against instructions."
21062,E2,"Investigating facts and law requires searching public records, internet sources, and legal materials that may be up-to-date or spread across many sources. An LLM alone is limited, but legal-research software built on top of it could substantially reduce time."
18492,E0,"Trial preparation tasks like organizing exhibits often involve handling case materials, coordinating logistics, and preparing physical or procedural materials. A chat LLM may help somewhat, but not enough by itself to cut total task time in half."
18493,E0,"Meeting with clients and professionals is a high-human-interaction task. An LLM can help prepare agendas or notes, but cannot replace the interaction itself enough to halve the time."
1636,E2,"Gathering and analyzing statutes, decisions, articles, and related legal materials benefits greatly from retrieval and summarization across large, current corpora. That points to LLM-powered legal research applications rather than chat alone."
18494,E0,Filing pleadings with court clerks is mainly a procedural submission task involving court systems and compliance steps. A chat LLM alone does not materially perform the filing itself.
1639,E0,Directing office activity and coordinating subpoena delivery involve operational management and external execution in the real world. Text assistance helps only marginally relative to the full task.
1638,E0,"Calling upon witnesses to testify at hearings requires real-world communication, scheduling, and legal procedure. A chat LLM cannot directly carry out enough of the task to halve completion time."
18496,E2,"Arbitration and real estate closing assistance require judgment, interaction, and review of records such as title searches. LLM-enabled systems could speed document review and issue spotting, but chat alone is insufficient for the full task."
1642,E0,"Appraising and inventorying property for estate planning depends on inspecting assets and making valuation judgments tied to real-world items. Without physical access or specialized integrated systems, LLM help is limited."
1641,E2,"Monitoring legal volumes for updates depends on tracking current legal publications and library records. An LLM alone lacks up-to-date retrieval, but software connected to legal databases and catalog systems could automate much of this work."
6378,E2,"LLM-powered grading tools could apply rubrics across many student submissions and draft feedback, but grading often involves reviewing many documents, institutional systems, and human judgment for fairness, so chat alone is less likely to cut time by half."
6379,E0,"Classroom discussion moderation is highly interactive and live, requiring in-person or synchronous human facilitation that a text-only chat interface cannot replace by half or more."
20104,E1,"An LLM can quickly draft lecture outlines, examples, discussion prompts, and speaking notes on philosophy or religion topics, substantially reducing preparation time for lectures."
6382,E2,"LLM-based software could help generate exams, administer them through platforms, and grade many responses at scale, but chat alone is less sufficient for secure administration and bulk grading workflows."
6381,E1,"Creating syllabi, assignments, handouts, and other course materials is largely a text-generation and editing task that an LLM can accelerate substantially."
6383,E2,"Staying current depends on up-to-date literature, conferences, and colleague interactions; software that retrieves and summarizes recent work could help a lot, but chat alone lacks current information."
6384,E2,"Recordkeeping is mainly handled through institutional software; an LLM alone adds limited value, but LLM-integrated administrative tools could automate updates, summaries, and communications."
20105,E1,"Writing articles and books is heavily text-based, and an LLM can assist with outlining, drafting, revising, and stylistic editing, often cutting writing time substantially."
6390,E2,"Administrative duties involve coordination, policy documents, emails, and institutional systems; LLM-enabled workflow tools could help a lot, but chat alone would not cover much of the operational work."
6389,E2,"Research and publication involve literature review, synthesis, drafting, and argument development, but also require up-to-date sources and original scholarly judgment; specialized retrieval tools would make this much faster."
6385,E1,"Revising curricula and instructional materials is largely a planning and writing task, and an LLM can generate course structures, learning objectives, assessments, and revisions efficiently."
6386,E0,"Office hours center on live advising and back-and-forth interaction with students, so direct chat access does not reduce the core human-facing task by half."
6388,E1,"An LLM can help generate advising guidance, compare curricular options, draft responses, and prepare tailored recommendations, substantially reducing prep and follow-up time."
6396,E0,"Supervising teaching, internships, and research work depends heavily on ongoing human oversight, mentorship, and evaluation, which a chat interface cannot replace by half."
6387,E2,"Selecting textbooks and materials benefits from comparing many current options and reviews; retrieval-based LLM tools could streamline this, but chat alone lacks current catalog information."
6392,E0,"Collaboration with colleagues is fundamentally interpersonal and organizational; an LLM may help draft notes or agendas, but not reduce the collaborative activity itself by half."
6391,E0,"Committee service involves meetings, deliberation, negotiation, and institutional decision-making, which are primarily human interaction tasks."
6395,E0,"Recruitment, registration, and placement activities often involve direct interaction with students and institutional processes, limiting the impact of chat alone on total task time."
6394,E2,"Bibliography compilation can be greatly accelerated by software that searches and formats relevant literature, especially current or specialized sources; chat alone is limited without retrieval."
6393,E0,"Participating in campus and community events is inherently in-person or synchronous social engagement, so LLM chat does not reduce the core task by half."
6397,E0,"Advising student organizations requires ongoing interpersonal guidance, meetings, and situational judgment that a text-only LLM cannot substantially replace."
6398,E1,"Grant proposals are text-heavy and benefit strongly from LLM help with outlining, drafting, editing, tailoring language to funders, and improving clarity and structure."
6673,E0,"Teaching students live, individually or in groups, relies heavily on real-time human interaction and classroom presence; chat access alone would not cut the task time by half."
6674,E0,"Establishing and enforcing classroom behavior rules depends on in-person authority, monitoring, and intervention, which a text-only LLM cannot directly perform."
6671,E0,"Preparing physical materials and the classroom involves hands-on setup and organization, so LLM help is limited to minor planning assistance."
6675,E0,"Observing student performance, behavior, social development, and physical health requires direct human observation in context; text chat alone cannot replace most of this work."
6681,E0,"Delivering occupational instruction through lectures, labs, shops, and field studies is fundamentally interactive and often physical, so direct LLM use would not reduce total task time by half."
6676,E0,"Instructing and monitoring safe use of equipment and materials requires physical supervision and intervention, beyond what a text-only LLM can do."
6682,E1,"An LLM can quickly draft lesson objectives, align them to standards, and rewrite them in student-friendly language, substantially reducing planning time."
6683,E2,"The task involves operating and integrating classroom technologies; while chat can suggest materials, dedicated LLM-powered tools could more fully generate and adapt presentations and media."
6688,E1,"An LLM can help draft counseling talking points, intervention plans, resource lists, and tailored advice for academic issues, cutting preparation time substantially even though the teacher still meets the student."
6672,E2,"Recordkeeping often depends on school systems and compliance requirements; integrated LLM tools could automate summaries, drafts, and data entry support more than chat alone."
6677,E1,"An LLM can generate balanced lesson/activity plans, discussion prompts, demonstrations, and inquiry exercises, reducing planning time by at least half."
6678,E2,"Chat alone can help write tests and rubrics, but grading and administration become much faster with LLM-powered grading/workflow software tied to student submissions."
6680,E2,"An LLM can draft assignments, but assigning and grading classwork/homework at scale is more exposed through integrated educational software than chat alone."
6679,E0,"Enforcing school policies requires real-world supervision and disciplinary action, which a text-only LLM cannot carry out."
6703,E0,"Providing assistive devices and helping students access facilities is physical, in-person support work and not substantially reducible by chat alone."
6685,E1,"An LLM can generate encouragement strategies, differentiated challenge tasks, career exploration prompts, and student-specific motivational messaging, reducing planning time substantially."
6695,E2,"Planning projects, trips, and guest visits involves logistics and coordination; LLM-powered scheduling and planning tools could greatly help, but chat alone is less likely to halve total time."
6686,E1,"An LLM can draft emails, meeting agendas, behavior summaries, and intervention recommendations, substantially reducing prep time for conferences with parents and staff."
6690,E2,Staying informed about trends depends on up-to-date information; software that retrieves and summarizes current educational developments would help more than chat alone.
6684,E2,"Work-experience programs require coordination with external sites and supervision; integrated LLM tools for matching, scheduling, and documentation could significantly reduce time."
6691,E1,"An LLM can summarize student issues, draft meeting notes, and suggest accommodations or next steps, reducing preparation and follow-up time for professional discussions."
6692,E1,"An LLM can generate remedial lesson plans, practice materials, scaffolds, and differentiated interventions tailored to student needs, substantially speeding this task."
6687,E1,Preparing course objectives and outlines from curriculum requirements is a strong text-planning task that an LLM can accelerate significantly.
6694,E1,"An LLM can draft progress summaries, parent conference talking points, and resource recommendations, cutting preparation time for these meetings by at least half."
6699,E2,Job placement and referrals depend on current openings and external services; LLM-powered systems connected to up-to-date listings would help more than chat alone.
6689,E0,"Selecting, ordering, storing, issuing, and inventorying physical supplies is largely logistical and hands-on; chat assistance would not halve the total time."
6697,E0,"Sponsoring extracurricular activities involves supervision, event presence, and ongoing interpersonal coordination, so direct LLM use would not reduce time by half."
6698,E1,"An LLM can help draft program proposals, evaluation summaries, revision options, and comparison documents, substantially reducing the writing and planning burden."
6696,E0,"Attending meetings, conferences, and workshops is primarily about participation and presence; an LLM may help with notes but cannot replace most of the task."
6700,E1,"An LLM can quickly draft lesson schedules, curriculum-aligned plans, and coordination documents for collaboration with staff, reducing planning time substantially."
6693,E1,Preparing reports on students and activities is largely a writing and summarization task that an LLM can speed up considerably.
6701,E0,"Attending staff meetings and serving on committees requires participation in live organizational processes, which chat alone cannot replace."
6702,E0,"Duties like library assistance, hall monitoring, cafeteria monitoring, and bus loading/unloading are physical supervision tasks requiring in-person presence."
7631,E1,"Organizing records and drafting classification systems is largely a text- and reasoning-based task. An LLM can quickly propose taxonomies, naming conventions, metadata schemas, and organizational rules from a description of the collection."
7633,E1,"Reference assistance often involves answering user questions, summarizing holdings, and drafting responses based on collection descriptions. A chat LLM can substantially speed this up when the relevant context fits in the prompt."
7635,E1,"Preparing descriptions and finding aids is primarily writing, summarization, and metadata generation. An LLM can draft these materials much faster with comparable quality after receiving source details."
7630,E2,"Maintaining archives and databases involves technical design and use of current storage technologies, including up-to-date systems and organization-specific infrastructure. LLM-powered software integrated with databases could help a lot, but chat alone is less likely to cut time by half."
7637,E1,"Drafting policy guidelines for access and use is mainly a text drafting and editing task. An LLM can generate policy language, compare alternatives, and revise documents efficiently."
